# Time(ps)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
5.0	36.0834499993	31.53149869	136.730957808	43.99106493	160.402720848	49.8426238899	34.1478891999	32.2278329908	67.247127341	23.7141705311	0.686584470339	39.6086082347	63.7724716912	56.7755928597	37.084881957	28.5348269332	19.374963292	32.3355863662	38.7247288312	28.9259569781	62.6975393844	70.3858574544	56.670887072	45.5548741273	100.212523837	92.1702948594	62.8268332955	61.7532818144	190.282167066	75.1774300284	255.659863734	64.9949946164	116.919133609	85.0313981092	60.8458520278	60.2554942508	93.5202049165	82.4150401121	82.6712796954	63.2842393899	60.2189712474	63.0479447457	76.8442190843	167.310418808	56.2370355444	51.1016260038	116.833465918	74.356278192	55.7259209706	41.440606469	70.1637842845
10.0	38.76605619	31.7312045884	159.59730521	39.912889758	164.491150349	52.5332570567	31.2732165588	30.3756029922	79.1674079411	26.1845315117	0.976154240955	29.9588340005	51.6534479842	73.9635925242	32.7526395187	30.2233708818	195.155342648	33.9794138462	42.419241004	28.2767704942	65.0492469604	78.0327825266	64.7394755236	45.9126218798	108.050008961	93.2758592277	65.7922799132	59.1014963064	192.849540685	85.6030445946	252.826600047	70.0997297394	119.655357017	95.2844498406	63.4670954698	58.1251469734	99.7217208923	215.255930154	85.0832633656	65.7341022079	61.5672078555	70.4833273025	77.3603486291	330.295522791	63.895947046	49.8985330374	185.707690757	103.521462809	61.4739763348	42.7275224872	84.0796544127
15.0	35.8428357391	32.6489357354	161.592702292	42.4161051947	169.003465818	50.2981998379	32.9724522601	28.5516849166	60.481664373	23.5697575806	3.26614140828	32.3934165493	52.6355846747	76.2374003966	39.8804555717	30.4837197655	158.299425168	35.4659382501	43.0250237277	32.5619368741	63.6172217545	70.4697963214	71.8222334888	44.1289259354	103.460128928	97.7023755979	61.2530829356	63.1306413924	194.714048028	99.7035166305	277.290621595	67.8668872024	124.513626409	79.1554835628	59.9242388676	57.6260991363	97.3342442384	231.603333617	82.9769317815	70.8661377346	71.1431109673	75.1439104772	69.069022749	357.317675369	64.3254311859	50.7471866017	210.065721159	98.7588399869	65.5442047853	41.7251793824	85.2925340791
20.0	36.0850640051	31.0023994656	152.762139213	40.4943141223	184.863645611	47.881620155	33.3530424165	29.8300750182	70.4875891791	27.1612035293	0.0	30.5253474432	60.9728721465	79.633429777	34.1968936689	30.3642435135	10.3455083225	33.6173319292	44.6800633895	31.9351031996	69.4394506669	76.0298692049	54.9429915353	52.4699044682	113.685993686	94.8803632476	58.9249755246	59.9207805798	224.999840873	82.9882922916	244.928675553	73.1764688372	112.310323014	110.856143789	59.5878126142	64.0262783912	83.8984136872	219.053664848	92.7795513069	64.6466354045	78.1477501424	62.4476041434	69.003819514	304.718717797	65.0784428121	46.8964557202	126.675998416	100.024176224	63.0233120058	40.1737747577	79.5985673432
25.0	34.4806840174	35.8607991588	147.677940699	41.8992162787	149.116347527	50.1584340309	32.5991297636	29.2178868753	71.2959885459	26.3629326009	0.641924945028	29.8692465869	45.986990185	65.0903219285	36.1122371618	31.9963901357	12.2175017442	32.7474952237	36.2637182769	33.1548545279	67.5362843344	73.8079302884	67.6013107619	45.06358264	105.356812972	93.57744945	58.5908418879	55.1563227864	31.7761420976	86.3463736434	309.476664481	75.9894990177	105.896260868	99.9602721043	58.9017998879	64.8848445705	96.9946076661	230.349192643	74.1526034518	61.6139827478	51.7908867895	73.0395091603	70.534449523	313.831250626	67.1450562478	49.2656673381	103.137662241	96.0877758574	66.0857376062	42.3798165498	74.781612609
30.0	34.669260131	30.6185915585	120.41421989	42.7178366446	168.864333038	44.8010464678	30.0612024624	31.6376014436	34.7562637914	26.0631405855	6.4298220499	35.3681780508	56.9643047252	99.3536075514	35.9593495145	30.6925899399	13.817993141	30.4614323032	38.9859117862	28.1544145749	66.5772795956	70.0762317049	72.7507932717	41.3789482895	82.5571706443	90.5013905378	61.0891833642	56.0194764613	214.438297323	113.477708751	56.8082661416	75.5132948264	90.7418415585	138.358009725	58.3855156261	65.4206664888	83.3401568031	285.166566803	74.8355593599	62.6136370421	68.2264805262	68.865181714	74.2753265511	192.754612304	55.6464477711	47.8851924232	132.280949327	92.8695758393	65.5026546878	40.6224791405	72.795399885
35.0	37.4482420982	27.9949282077	157.844857465	41.1598417725	152.156928913	46.6552359209	30.6122474931	33.2871135016	37.4102856074	25.7225073619	1.23041139846	73.0068991085	42.9230895355	79.3891110239	41.6339163868	30.8139292066	49.6387397323	32.6301253815	36.261761289	33.7058093991	60.4726416314	73.12665599	81.2180132429	43.8992277045	75.8556054712	85.4295806589	59.0978004805	60.0522444631	230.666714024	113.628808996	58.7833110795	72.0848589728	108.171029393	78.75240953	61.0318537772	65.4947970167	87.2389650897	312.468657688	75.6969073207	60.6779501325	136.745075139	56.2565526089	69.3099532534	146.690132253	53.6311403044	53.6270614001	118.873003372	106.018702997	62.5976413501	37.5299459226	74.3330644413
40.0	34.814010584	28.7982372291	165.934020583	38.0264471709	220.486373914	49.4202175112	36.0975394576	33.4374528219	74.3252349273	26.069231992	3.71101817542	37.0434411587	57.4509708937	42.1686933899	37.0879118404	30.87044427	17.2464230451	33.4070127561	41.1484149076	31.0431164759	61.1703163167	71.5147054901	37.347289807	42.2351580465	96.1832671477	89.1023726363	52.7525812492	62.7762704929	285.98355098	110.789848893	279.816615086	71.6350736812	126.093378451	90.7808397213	62.931019718	66.6150916958	66.8166507993	281.862508452	88.4523040969	60.3185647254	92.0710904289	52.9027767165	73.7208033006	66.9742955246	70.1807392473	48.1714816157	135.760739517	100.057222265	61.1933981009	42.9974138963	77.755871624
45.0	40.389864243	25.6342628513	136.752126131	40.6178429334	49.9421314633	56.7917567963	32.8460408195	34.127691597	30.465346266	27.3661717327	3.46061085103	77.255453814	55.3159813219	199.414316132	33.8106221194	30.3151588932	60.8134508205	34.6916466494	33.326477545	31.7957678542	63.9603794998	77.3162290015	48.0830390827	37.9634002974	81.4502341779	92.1081004572	56.1996095848	58.7155961546	182.031285703	117.404552227	62.545541949	75.5634782462	119.972947639	88.296065057	64.5300681549	62.2028805818	82.5006398546	374.993625707	70.5328206289	62.5466981419	117.315928923	46.1580397164	75.0696009346	82.8528281096	54.8203889117	51.7537878919	82.8372627473	116.333410245	65.3332586371	38.9725822361	72.9099400267
50.0	32.326418141	30.0673877742	142.732150097	36.9501664857	154.746739606	54.1272919059	32.6757946133	32.7452637066	33.3113999138	27.8087755334	0.667793161511	32.739918636	54.1519840842	85.8578358989	31.5721402206	31.5941679585	24.7592856978	35.9459100593	34.8433067263	33.5041810851	66.6753743057	72.8500939119	76.3472414644	38.8403897706	86.5163139038	88.4952450985	53.9135264717	61.1224734671	204.100862949	101.497870974	56.4649693649	69.7351742553	99.9711903467	134.829895823	61.9262634827	61.2608053267	97.9248619636	140.353629207	83.7607667882	60.9496746079	58.5824672224	87.7521928539	74.9510174169	14.369344854	52.2600079883	47.9255515175	255.888217068	92.8012037891	60.7206021836	40.7009482724	68.932321759
