# Bin ranges
#	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0
# Range	Density
2.0	0.235310990403
3.0	0.242926010061
4.0	0.201103184552
5.0	0.402939188488
6.0	0.378858093276
7.0	0.364034144428
8.0	0.231325999841
9.0	0.41058718205
10.0	0.396703307909
11.0	0.216271241073
12.0	0.192698275499
13.0	0.190625714944
14.0	0.204421998589
15.0	0.225071404503
16.0	0.137012114017
