# Bin ranges
#	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0
# Range	Density
2.0	0.0894926240888
3.0	0.216668203716
4.0	0.205047903019
5.0	0.173130402124
6.0	0.149345302224
7.0	0.102982639696
8.0	0.0963276094468
9.0	0.058619130108
10.0	0.142290493599
11.0	0.0263338614248
12.0	0.0305289316469
13.0	0.0730944689437
14.0	0.142938387639
15.0	0.15653148243
16.0	0.143381418547
17.0	0.0615251691682
18.0	0.00695735407497
