# ps/frame	Tilt angle
2	43.2729259943
4	43.7448796398
6	44.1819116067
8	43.6985423525
10	44.1804427407
12	42.4328488358
14	42.706906919
16	42.8294948733
18	43.0393761546
20	43.2388498325
22	43.925865334
24	44.4023910349
26	43.6050467841
28	43.3312001033
30	43.557056136
32	43.4629260056
34	44.611929913
36	43.6291947017
38	43.1710433307
40	43.96915849
42	43.2729259943
44	43.7448796398
46	44.1819116067
48	43.6985423525
50	44.1804427407
52	42.4328488358
54	42.706906919
56	42.8294948733
58	43.0393761546
60	43.2388498325
62	43.925865334
64	44.4023910349
66	43.6050467841
68	43.3312001033
70	43.557056136
72	43.4629260056
74	44.611929913
76	43.6291947017
78	43.1710433307
80	43.96915849
82	43.2729259943
84	43.7448796398
86	44.1819116067
88	43.6985423525
90	44.1804427407
92	42.4328488358
94	42.706906919
96	42.8294948733
98	43.0393761546
100	43.2388498325
102	43.925865334
104	44.4023910349
106	43.6050467841
108	43.3312001033
110	43.557056136
112	43.4629260056
114	44.611929913
116	43.6291947017
118	43.1710433307
120	43.96915849
122	43.2729259943
124	43.7448796398
126	44.1819116067
128	43.6985423525
130	44.1804427407
132	42.4328488358
134	42.706906919
136	42.8294948733
138	43.0393761546
140	43.2388498325
142	43.925865334
144	44.4023910349
146	43.6050467841
148	43.3312001033
150	43.557056136
152	43.4629260056
154	44.611929913
156	43.6291947017
158	43.1710433307
160	43.96915849
162	43.2729259943
164	43.7448796398
166	44.1819116067
168	43.6985423525
170	44.1804427407
172	42.4328488358
174	42.706906919
176	42.8294948733
178	43.0393761546
180	43.2388498325
182	43.925865334
184	44.4023910349
186	43.6050467841
188	43.3312001033
190	43.557056136
192	43.4629260056
194	44.611929913
196	43.6291947017
198	43.1710433307
200	43.96915849
202	43.2729259943
204	43.7448796398
206	44.1819116067
208	43.6985423525
210	44.1804427407
212	42.4328488358
214	42.706906919
216	42.8294948733
218	43.0393761546
220	43.2388498325
222	43.925865334
224	44.4023910349
226	43.6050467841
228	43.3312001033
230	43.557056136
232	43.4629260056
234	44.611929913
236	43.6291947017
238	43.1710433307
240	43.96915849
242	43.2729259943
244	43.7448796398
246	44.1819116067
248	43.6985423525
250	44.1804427407
252	42.4328488358
254	42.706906919
256	42.8294948733
258	43.0393761546
260	43.2388498325
262	43.925865334
264	44.4023910349
266	43.6050467841
268	43.3312001033
270	43.557056136
272	43.4629260056
274	44.611929913
276	43.6291947017
278	43.1710433307
280	43.96915849
282	43.2729259943
284	43.7448796398
286	44.1819116067
288	43.6985423525
290	44.1804427407
292	42.4328488358
294	42.706906919
296	42.8294948733
298	43.0393761546
300	43.2388498325
302	43.925865334
304	44.4023910349
306	43.6050467841
308	43.3312001033
310	43.557056136
312	43.4629260056
