# ps/frame	Tilt angle
2	61.5344981023
4	61.5536390009
6	62.6217474457
8	63.4394262341
10	62.2953611988
12	60.0203461148
14	61.1194090305
16	59.7692462158
18	59.7927930656
20	61.3410057873
22	61.5123596564
24	62.5675090009
26	61.2636062571
28	60.8440631817
30	60.6884715174
32	61.1199093443
34	62.8505504649
36	62.4295884361
38	61.3477738245
40	62.0421466061
42	61.5344981023
44	61.5536390009
46	62.6217474457
48	63.4394262341
50	62.2953611988
52	60.0203461148
54	61.1194090305
56	59.7692462158
58	59.7927930656
60	61.3410057873
62	61.5123596564
64	62.5675090009
66	61.2636062571
68	60.8440631817
70	60.6884715174
72	61.1199093443
74	62.8505504649
76	62.4295884361
78	61.3477738245
80	62.0421466061
82	61.5344981023
84	61.5536390009
86	62.6217474457
88	63.4394262341
90	62.2953611988
92	60.0203461148
94	61.1194090305
96	59.7692462158
98	59.7927930656
100	61.3410057873
102	61.5123596564
104	62.5675090009
106	61.2636062571
108	60.8440631817
110	60.6884715174
112	61.1199093443
114	62.8505504649
116	62.4295884361
118	61.3477738245
120	62.0421466061
122	61.5344981023
124	61.5536390009
126	62.6217474457
128	63.4394262341
130	62.2953611988
132	60.0203461148
134	61.1194090305
136	59.7692462158
138	59.7927930656
140	61.3410057873
142	61.5123596564
144	62.5675090009
146	61.2636062571
148	60.8440631817
150	60.6884715174
152	61.1199093443
154	62.8505504649
156	62.4295884361
158	61.3477738245
160	62.0421466061
162	61.5344981023
164	61.5536390009
166	62.6217474457
168	63.4394262341
170	62.2953611988
172	60.0203461148
174	61.1194090305
176	59.7692462158
178	59.7927930656
180	61.3410057873
182	61.5123596564
184	62.5675090009
186	61.2636062571
188	60.8440631817
190	60.6884715174
192	61.1199093443
194	62.8505504649
196	62.4295884361
198	61.3477738245
200	62.0421466061
202	61.5344981023
204	61.5536390009
206	62.6217474457
208	63.4394262341
210	62.2953611988
212	60.0203461148
214	61.1194090305
216	59.7692462158
218	59.7927930656
220	61.3410057873
222	61.5123596564
224	62.5675090009
226	61.2636062571
228	60.8440631817
230	60.6884715174
232	61.1199093443
234	62.8505504649
236	62.4295884361
238	61.3477738245
240	62.0421466061
242	61.5344981023
244	61.5536390009
246	62.6217474457
248	63.4394262341
250	62.2953611988
252	60.0203461148
254	61.1194090305
256	59.7692462158
258	59.7927930656
260	61.3410057873
262	61.5123596564
264	62.5675090009
266	61.2636062571
268	60.8440631817
270	60.6884715174
272	61.1199093443
274	62.8505504649
276	62.4295884361
278	61.3477738245
280	62.0421466061
282	61.5344981023
284	61.5536390009
286	62.6217474457
288	63.4394262341
290	62.2953611988
292	60.0203461148
294	61.1194090305
296	59.7692462158
298	59.7927930656
300	61.3410057873
302	61.5123596564
304	62.5675090009
306	61.2636062571
308	60.8440631817
310	60.6884715174
312	61.1199093443
314	62.8505504649
316	62.4295884361
318	61.3477738245
320	62.0421466061
322	61.5344981023
324	61.5536390009
326	62.6217474457
328	63.4394262341
330	62.2953611988
332	60.0203461148
334	61.1194090305
336	59.7692462158
338	59.7927930656
340	61.3410057873
342	61.5123596564
344	62.5675090009
346	61.2636062571
348	60.8440631817
350	60.6884715174
352	61.1199093443
354	62.8505504649
356	62.4295884361
358	61.3477738245
360	62.0421466061
362	61.5344981023
364	61.5536390009
366	62.6217474457
368	63.4394262341
370	62.2953611988
372	60.0203461148
374	61.1194090305
376	59.7692462158
378	59.7927930656
380	61.3410057873
382	61.5123596564
384	62.5675090009
386	61.2636062571
388	60.8440631817
390	60.6884715174
392	61.1199093443
394	62.8505504649
396	62.4295884361
398	61.3477738245
400	62.0421466061
402	61.5344981023
404	61.5536390009
406	62.6217474457
408	63.4394262341
410	62.2953611988
412	60.0203461148
414	61.1194090305
416	59.7692462158
418	59.7927930656
420	61.3410057873
422	61.5123596564
424	62.5675090009
426	61.2636062571
428	60.8440631817
430	60.6884715174
432	61.1199093443
434	62.8505504649
436	62.4295884361
438	61.3477738245
440	62.0421466061
442	61.5344981023
444	61.5536390009
446	62.6217474457
448	63.4394262341
450	62.2953611988
452	60.0203461148
454	61.1194090305
456	59.7692462158
458	59.7927930656
460	61.3410057873
462	61.5123596564
464	62.5675090009
