# ps/frame	Tilt angle
2	60.2700581777
4	60.1742982074
6	62.0345273571
8	63.0878192296
10	59.5745117637
12	58.1076478463
14	59.7358741112
16	57.4373222311
18	58.0088553441
20	59.7778175123
22	59.1128593926
24	61.1015645448
26	60.2975669326
28	59.047477269
30	60.072740021
32	59.6702166633
34	62.066644754
36	61.9979949461
38	61.5234959115
40	61.4777750028
42	60.2700581777
44	60.1742982074
46	62.0345273571
48	63.0878192296
50	59.5745117637
52	58.1076478463
54	59.7358741112
56	57.4373222311
58	58.0088553441
60	59.7778175123
62	59.1128593926
64	61.1015645448
66	60.2975669326
68	59.047477269
70	60.072740021
72	59.6702166633
74	62.066644754
76	61.9979949461
78	61.5234959115
80	61.4777750028
82	60.2700581777
84	60.1742982074
86	62.0345273571
88	63.0878192296
90	59.5745117637
92	58.1076478463
94	59.7358741112
96	57.4373222311
98	58.0088553441
100	59.7778175123
102	59.1128593926
104	61.1015645448
106	60.2975669326
108	59.047477269
110	60.072740021
112	59.6702166633
114	62.066644754
116	61.9979949461
118	61.5234959115
120	61.4777750028
122	60.2700581777
124	60.1742982074
126	62.0345273571
128	63.0878192296
130	59.5745117637
132	58.1076478463
134	59.7358741112
136	57.4373222311
138	58.0088553441
140	59.7778175123
142	59.1128593926
144	61.1015645448
146	60.2975669326
148	59.047477269
150	60.072740021
152	59.6702166633
154	62.066644754
156	61.9979949461
158	61.5234959115
160	61.4777750028
162	60.2700581777
164	60.1742982074
166	62.0345273571
168	63.0878192296
170	59.5745117637
172	58.1076478463
174	59.7358741112
176	57.4373222311
178	58.0088553441
180	59.7778175123
182	59.1128593926
184	61.1015645448
186	60.2975669326
188	59.047477269
190	60.072740021
192	59.6702166633
194	62.066644754
196	61.9979949461
198	61.5234959115
200	61.4777750028
202	60.2700581777
204	60.1742982074
206	62.0345273571
208	63.0878192296
210	59.5745117637
212	58.1076478463
214	59.7358741112
216	57.4373222311
218	58.0088553441
220	59.7778175123
222	59.1128593926
224	61.1015645448
226	60.2975669326
228	59.047477269
230	60.072740021
232	59.6702166633
234	62.066644754
236	61.9979949461
238	61.5234959115
240	61.4777750028
242	60.2700581777
244	60.1742982074
246	62.0345273571
248	63.0878192296
250	59.5745117637
252	58.1076478463
254	59.7358741112
256	57.4373222311
258	58.0088553441
260	59.7778175123
262	59.1128593926
264	61.1015645448
266	60.2975669326
268	59.047477269
270	60.072740021
272	59.6702166633
274	62.066644754
276	61.9979949461
278	61.5234959115
280	61.4777750028
282	60.2700581777
284	60.1742982074
286	62.0345273571
288	63.0878192296
290	59.5745117637
292	58.1076478463
294	59.7358741112
296	57.4373222311
298	58.0088553441
300	59.7778175123
302	59.1128593926
304	61.1015645448
306	60.2975669326
308	59.047477269
310	60.072740021
312	59.6702166633
314	62.066644754
316	61.9979949461
318	61.5234959115
320	61.4777750028
322	60.2700581777
324	60.1742982074
326	62.0345273571
328	63.0878192296
330	59.5745117637
332	58.1076478463
334	59.7358741112
336	57.4373222311
338	58.0088553441
340	59.7778175123
342	59.1128593926
344	61.1015645448
346	60.2975669326
348	59.047477269
350	60.072740021
352	59.6702166633
354	62.066644754
356	61.9979949461
358	61.5234959115
360	61.4777750028
362	60.2700581777
364	60.1742982074
366	62.0345273571
368	63.0878192296
370	59.5745117637
372	58.1076478463
374	59.7358741112
376	57.4373222311
378	58.0088553441
380	59.7778175123
382	59.1128593926
384	61.1015645448
386	60.2975669326
388	59.047477269
390	60.072740021
392	59.6702166633
394	62.066644754
396	61.9979949461
398	61.5234959115
400	61.4777750028
402	60.2700581777
404	60.1742982074
406	62.0345273571
408	63.0878192296
410	59.5745117637
412	58.1076478463
414	59.7358741112
416	57.4373222311
418	58.0088553441
420	59.7778175123
422	59.1128593926
424	61.1015645448
426	60.2975669326
428	59.047477269
430	60.072740021
432	59.6702166633
434	62.066644754
436	61.9979949461
438	61.5234959115
440	61.4777750028
442	60.2700581777
444	60.1742982074
446	62.0345273571
448	63.0878192296
450	59.5745117637
452	58.1076478463
454	59.7358741112
456	57.4373222311
458	58.0088553441
460	59.7778175123
462	59.1128593926
464	61.1015645448
466	60.2975669326
468	59.047477269
470	60.072740021
472	59.6702166633
474	62.066644754
476	61.9979949461
478	61.5234959115
480	61.4777750028
482	60.2700581777
484	60.1742982074
486	62.0345273571
488	63.0878192296
490	59.5745117637
492	58.1076478463
494	59.7358741112
496	57.4373222311
498	58.0088553441
500	59.7778175123
502	59.1128593926
504	61.1015645448
506	60.2975669326
508	59.047477269
510	60.072740021
512	59.6702166633
514	62.066644754
516	61.9979949461
518	61.5234959115
520	61.4777750028
522	60.2700581777
524	60.1742982074
526	62.0345273571
528	63.0878192296
530	59.5745117637
532	58.1076478463
534	59.7358741112
536	57.4373222311
538	58.0088553441
540	59.7778175123
542	59.1128593926
544	61.1015645448
546	60.2975669326
548	59.047477269
550	60.072740021
552	59.6702166633
554	62.066644754
556	61.9979949461
558	61.5234959115
560	61.4777750028
562	60.2700581777
564	60.1742982074
566	62.0345273571
568	63.0878192296
570	59.5745117637
572	58.1076478463
574	59.7358741112
576	57.4373222311
578	58.0088553441
580	59.7778175123
582	59.1128593926
584	61.1015645448
586	60.2975669326
588	59.047477269
590	60.072740021
592	59.6702166633
594	62.066644754
596	61.9979949461
598	61.5234959115
600	61.4777750028
602	60.2700581777
604	60.1742982074
606	62.0345273571
608	63.0878192296
610	59.5745117637
612	58.1076478463
614	59.7358741112
616	57.4373222311
618	58.0088553441
620	59.7778175123
622	59.1128593926
624	61.1015645448
626	60.2975669326
628	59.047477269
630	60.072740021
632	59.6702166633
634	62.066644754
636	61.9979949461
638	61.5234959115
640	61.4777750028
642	60.2700581777
644	60.1742982074
646	62.0345273571
648	63.0878192296
650	59.5745117637
652	58.1076478463
654	59.7358741112
656	57.4373222311
658	58.0088553441
660	59.7778175123
662	59.1128593926
664	61.1015645448
666	60.2975669326
668	59.047477269
670	60.072740021
672	59.6702166633
674	62.066644754
676	61.9979949461
678	61.5234959115
680	61.4777750028
682	60.2700581777
684	60.1742982074
686	62.0345273571
688	63.0878192296
690	59.5745117637
692	58.1076478463
694	59.7358741112
696	57.4373222311
698	58.0088553441
700	59.7778175123
702	59.1128593926
704	61.1015645448
706	60.2975669326
708	59.047477269
710	60.072740021
712	59.6702166633
714	62.066644754
716	61.9979949461
718	61.5234959115
720	61.4777750028
722	60.2700581777
724	60.1742982074
726	62.0345273571
728	63.0878192296
730	59.5745117637
732	58.1076478463
734	59.7358741112
736	57.4373222311
738	58.0088553441
740	59.7778175123
742	59.1128593926
744	61.1015645448
746	60.2975669326
748	59.047477269
750	60.072740021
752	59.6702166633
754	62.066644754
756	61.9979949461
758	61.5234959115
760	61.4777750028
762	60.2700581777
764	60.1742982074
766	62.0345273571
768	63.0878192296
770	59.5745117637
772	58.1076478463
774	59.7358741112
776	57.4373222311
778	58.0088553441
780	59.7778175123
782	59.1128593926
784	61.1015645448
786	60.2975669326
788	59.047477269
790	60.072740021
792	59.6702166633
794	62.066644754
796	61.9979949461
798	61.5234959115
800	61.4777750028
802	60.2700581777
804	60.1742982074
806	62.0345273571
808	63.0878192296
810	59.5745117637
812	58.1076478463
814	59.7358741112
816	57.4373222311
818	58.0088553441
820	59.7778175123
822	59.1128593926
824	61.1015645448
826	60.2975669326
828	59.047477269
830	60.072740021
832	59.6702166633
834	62.066644754
836	61.9979949461
838	61.5234959115
840	61.4777750028
842	60.2700581777
844	60.1742982074
846	62.0345273571
848	63.0878192296
850	59.5745117637
852	58.1076478463
854	59.7358741112
856	57.4373222311
858	58.0088553441
860	59.7778175123
862	59.1128593926
864	61.1015645448
866	60.2975669326
868	59.047477269
870	60.072740021
872	59.6702166633
874	62.066644754
876	61.9979949461
878	61.5234959115
880	61.4777750028
882	55.1444118016
884	56.7860116071
886	53.1338626338
888	56.5813903361
890	58.4973520106
892	58.70014986
894	57.9465254185
896	58.8542861641
898	59.3812727455
900	61.4226426151
902	61.8125244344
904	60.6982614483
906	60.0366947542
908	59.7025652359
910	59.4803363759
912	59.0694159869
914	60.2055032327
916	57.4040134069
918	59.4633100671
920	56.2236383578
922	57.3242227665
924	56.7778572181
926	57.9472297225
928	58.9188757405
930	54.860969795
932	55.6319441191
934	54.6743888431
936	56.6443931219
938	58.1633354965
940	59.2592690534
942	60.7945131963
944	60.0614544572
946	60.7942821232
948	59.5310028045
950	60.742802076
952	59.60138061
954	60.3281626572
956	59.7546159918
958	61.3453600762
960	64.0127229778
962	64.2787879681
964	65.8717672896
966	63.2064704725
968	64.5512917119
970	62.151675468
972	63.2132876933
974	63.4963478218
976	64.4450332233
978	61.1734204579
980	62.2855077635
982	62.9915463416
984	60.6128249062
986	59.6906208729
988	62.7545899126
990	60.3550012574
992	60.2417094137
994	59.245303388
996	60.0585429108
998	61.0589137357
1000	58.4118211393
1002	57.5042128541
1004	60.2771601029
1006	58.9627534423
1008	57.9215967948
1010	58.9881038345
1012	58.5853668191
1014	60.6794409338
1016	60.8072680387
1018	61.9582303471
1020	59.897670888
1022	59.1070326241
1024	59.7870675698
1026	59.7077012376
1028	58.1904708745
1030	59.0379191175
1032	58.2419682154
1034	57.9735176974
1036	56.1260930828
1038	54.9519282883
1040	55.1581558974
1042	56.6213759082
1044	55.5257379765
1046	56.6619464302
1048	55.1499526575
1050	57.7288472625
1052	61.3116473716
1054	61.7737995688
1056	58.7170074176
1058	58.4139304936
1060	58.4166627588
1062	59.9828040286
1064	59.4600548046
1066	61.6099925795
1068	62.5708725252
1070	62.6526606527
1072	62.6090150321
1074	60.7532716674
1076	62.6302951695
1078	63.0282812796
