# ps/frame	Tilt angle
2	62.692729813
4	62.7954857829
6	64.1771923341
8	65.0414587046
10	62.5687993153
12	60.481323245
14	62.2503085921
16	60.2797503763
18	60.5306861262
20	62.4329482986
22	61.9593427862
24	63.7270323761
26	62.5458886725
28	61.6051047039
30	62.1022389709
32	61.907167357
34	64.0141087555
36	64.0356394046
38	62.9618656232
40	63.6303835524
42	62.692729813
44	62.7954857829
46	64.1771923341
48	65.0414587046
50	62.5687993153
52	60.481323245
54	62.2503085921
56	60.2797503763
58	60.5306861262
60	62.4329482986
62	61.9593427862
64	63.7270323761
66	62.5458886725
68	61.6051047039
70	62.1022389709
72	61.907167357
74	64.0141087555
76	64.0356394046
78	62.9618656232
80	63.6303835524
82	62.692729813
84	62.7954857829
86	64.1771923341
88	65.0414587046
90	62.5687993153
92	60.481323245
94	62.2503085921
96	60.2797503763
98	60.5306861262
100	62.4329482986
102	61.9593427862
104	63.7270323761
106	62.5458886725
108	61.6051047039
110	62.1022389709
112	61.907167357
114	64.0141087555
116	64.0356394046
118	62.9618656232
120	63.6303835524
122	62.692729813
124	62.7954857829
126	64.1771923341
128	65.0414587046
130	62.5687993153
132	60.481323245
134	62.2503085921
136	60.2797503763
138	60.5306861262
140	62.4329482986
142	61.9593427862
144	63.7270323761
146	62.5458886725
148	61.6051047039
150	62.1022389709
152	61.907167357
154	64.0141087555
156	64.0356394046
158	62.9618656232
160	63.6303835524
162	62.692729813
164	62.7954857829
166	64.1771923341
168	65.0414587046
170	62.5687993153
172	60.481323245
174	62.2503085921
176	60.2797503763
178	60.5306861262
180	62.4329482986
182	61.9593427862
184	63.7270323761
186	62.5458886725
188	61.6051047039
190	62.1022389709
192	61.907167357
194	64.0141087555
196	64.0356394046
198	62.9618656232
200	63.6303835524
202	62.692729813
204	62.7954857829
206	64.1771923341
208	65.0414587046
210	62.5687993153
212	60.481323245
214	62.2503085921
216	60.2797503763
218	60.5306861262
220	62.4329482986
222	61.9593427862
224	63.7270323761
226	62.5458886725
228	61.6051047039
230	62.1022389709
232	61.907167357
234	64.0141087555
236	64.0356394046
238	62.9618656232
240	63.6303835524
242	62.692729813
244	62.7954857829
246	64.1771923341
248	65.0414587046
250	62.5687993153
252	60.481323245
254	62.2503085921
256	60.2797503763
258	60.5306861262
260	62.4329482986
262	61.9593427862
264	63.7270323761
266	62.5458886725
268	61.6051047039
270	62.1022389709
272	61.907167357
274	64.0141087555
276	64.0356394046
278	62.9618656232
280	63.6303835524
282	62.692729813
284	62.7954857829
286	64.1771923341
288	65.0414587046
290	62.5687993153
292	60.481323245
294	62.2503085921
296	60.2797503763
298	60.5306861262
300	62.4329482986
302	61.9593427862
304	63.7270323761
306	62.5458886725
308	61.6051047039
310	62.1022389709
312	61.907167357
314	64.0141087555
316	64.0356394046
318	62.9618656232
320	63.6303835524
322	62.692729813
324	62.7954857829
326	64.1771923341
328	65.0414587046
330	62.5687993153
332	60.481323245
