# ps/frame	Tilt angle
2	54.6227070046
4	54.7538036067
6	56.214408728
8	55.8972653581
10	55.8086796154
12	53.7101927122
14	54.1634755391
16	53.8796302164
18	53.7843389162
20	54.644698105
22	55.1983435527
24	55.8151059131
26	54.5286167884
28	54.2448564466
30	54.3432574535
32	54.5694985267
34	55.9878447648
36	55.1665682765
38	54.9423071222
40	55.6822948009
42	54.6227070046
44	54.7538036067
46	56.214408728
48	55.8972653581
50	55.8086796154
52	53.7101927122
54	54.1634755391
56	53.8796302164
58	53.7843389162
60	54.644698105
62	55.1983435527
64	55.8151059131
66	54.5286167884
68	54.2448564466
70	54.3432574535
72	54.5694985267
74	55.9878447648
76	55.1665682765
78	54.9423071222
80	55.6822948009
82	54.6227070046
84	54.7538036067
86	56.214408728
88	55.8972653581
90	55.8086796154
92	53.7101927122
94	54.1634755391
96	53.8796302164
98	53.7843389162
100	54.644698105
102	55.1983435527
104	55.8151059131
106	54.5286167884
108	54.2448564466
110	54.3432574535
112	54.5694985267
114	55.9878447648
116	55.1665682765
118	54.9423071222
120	55.6822948009
122	54.6227070046
124	54.7538036067
126	56.214408728
128	55.8972653581
130	55.8086796154
132	53.7101927122
134	54.1634755391
136	53.8796302164
138	53.7843389162
140	54.644698105
142	55.1983435527
144	55.8151059131
146	54.5286167884
148	54.2448564466
150	54.3432574535
152	54.5694985267
154	55.9878447648
156	55.1665682765
158	54.9423071222
160	55.6822948009
162	54.6227070046
164	54.7538036067
166	56.214408728
168	55.8972653581
170	55.8086796154
172	53.7101927122
174	54.1634755391
176	53.8796302164
178	53.7843389162
180	54.644698105
182	55.1983435527
184	55.8151059131
186	54.5286167884
188	54.2448564466
190	54.3432574535
192	54.5694985267
194	55.9878447648
196	55.1665682765
198	54.9423071222
200	55.6822948009
202	54.6227070046
204	54.7538036067
206	56.214408728
208	55.8972653581
210	55.8086796154
212	53.7101927122
214	54.1634755391
216	53.8796302164
218	53.7843389162
220	54.644698105
222	55.1983435527
224	55.8151059131
226	54.5286167884
228	54.2448564466
230	54.3432574535
232	54.5694985267
234	55.9878447648
236	55.1665682765
238	54.9423071222
240	55.6822948009
242	54.6227070046
244	54.7538036067
246	56.214408728
248	55.8972653581
250	55.8086796154
252	53.7101927122
254	54.1634755391
256	53.8796302164
258	53.7843389162
260	54.644698105
262	55.1983435527
264	55.8151059131
266	54.5286167884
268	54.2448564466
270	54.3432574535
272	54.5694985267
274	55.9878447648
276	55.1665682765
278	54.9423071222
280	55.6822948009
282	54.6227070046
284	54.7538036067
286	56.214408728
288	55.8972653581
290	55.8086796154
292	53.7101927122
294	54.1634755391
296	53.8796302164
298	53.7843389162
300	54.644698105
302	55.1983435527
304	55.8151059131
306	54.5286167884
308	54.2448564466
310	54.3432574535
312	54.5694985267
314	55.9878447648
316	55.1665682765
318	54.9423071222
320	55.6822948009
322	54.6227070046
324	54.7538036067
326	56.214408728
328	55.8972653581
330	55.8086796154
332	53.7101927122
334	54.1634755391
336	53.8796302164
338	53.7843389162
340	54.644698105
342	55.1983435527
344	55.8151059131
346	54.5286167884
348	54.2448564466
350	54.3432574535
352	54.5694985267
354	55.9878447648
356	55.1665682765
358	54.9423071222
360	55.6822948009
362	54.6227070046
364	54.7538036067
366	56.214408728
368	55.8972653581
370	55.8086796154
372	53.7101927122
374	54.1634755391
376	53.8796302164
378	53.7843389162
380	54.644698105
382	55.1983435527
384	55.8151059131
386	54.5286167884
388	54.2448564466
390	54.3432574535
392	54.5694985267
394	55.9878447648
396	55.1665682765
398	54.9423071222
400	55.6822948009
402	54.6227070046
404	54.7538036067
406	56.214408728
408	55.8972653581
410	55.8086796154
412	53.7101927122
414	54.1634755391
416	53.8796302164
418	53.7843389162
420	54.644698105
422	55.1983435527
424	55.8151059131
426	54.5286167884
428	54.2448564466
430	54.3432574535
432	54.5694985267
434	55.9878447648
436	55.1665682765
438	54.9423071222
440	55.6822948009
442	54.6227070046
444	54.7538036067
446	56.214408728
448	55.8972653581
450	55.8086796154
452	53.7101927122
454	54.1634755391
