# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
305.0	29.7491491888	55.570298269	56.7746301708	67.5367778271	59.3978254553
310.0	29.9690740383	56.4615711592	56.4185699617	57.1068233111	59.4301360895
315.0	30.5912627492	55.4923252183	56.1617445809	59.3298494387	59.1638837339
320.0	30.3327465435	55.5216555625	57.4734802164	59.2513629531	58.4789198866
325.0	30.3417918387	55.8562394837	56.4373506502	58.7400691235	59.1099009415
330.0	30.0721392981	56.16609381	56.8056638677	59.0888333461	58.9729113197
335.0	30.6628046481	55.5769267816	55.8891547406	57.4217324068	59.3723043478
340.0	29.7853703347	56.5985316506	55.2601152193	56.4177111073	60.7720215136
345.0	30.4215243042	56.239183823	55.5049784446	60.5140555724	59.2291808595
350.0	30.9582582338	56.8908703014	54.0362394606	60.1902353817	58.8582411997
355.0	29.9958009352	57.7540340847	55.4762882045	61.3077380926	58.5121890834
360.0	30.2434069275	56.0309012064	55.7764828453	62.6761151254	59.3331266574
365.0	31.3380847239	56.5033274525	54.4200893938	56.1104641815	58.5486652817
370.0	30.7319505053	58.3017718896	54.5337288603	54.2617984665	58.0450193741
375.0	30.7055758418	57.3842837253	55.9842139081	56.1639684303	57.5196940587
380.0	29.777401638	59.0811504613	55.1223197009	57.1679814532	58.3545124021
385.0	30.4695770723	57.2359057107	54.6406819407	59.0443187826	59.061198066
390.0	30.3823176392	57.081670853	54.7551666269	61.9658696847	58.9947483939
395.0	30.9544821576	57.6903723223	55.1325424319	58.5201141012	57.246735918
400.0	30.478095442	58.8518854978	54.3083940687	55.1770791615	58.1138964072
405.0	30.5146662345	58.4562225401	54.357441537	56.8830936234	58.2218406608
410.0	29.4109446047	59.8186753928	55.7115987857	57.7646742018	57.7597880067
415.0	29.2785743792	59.828948617	55.7646037259	56.0486911624	58.1381445307
420.0	29.8323128765	58.9648496017	56.8647952018	55.3359685901	56.9758954131
425.0	29.1680411121	60.7669000631	56.0365879234	57.3474531732	57.046619475
430.0	29.1794203173	58.5303911091	55.4083392852	59.0919145463	59.651344795
435.0	29.4720572136	59.045496674	57.2284124108	57.7157138809	57.0504864448
440.0	29.4478967643	58.8835524406	56.6554664182	54.7830448876	58.0696978178
445.0	29.2282714183	59.3264946099	56.6481523283	55.8753720092	57.9633777374
450.0	30.0053565691	56.2543398768	57.554017061	54.7978036456	58.7738574496
455.0	29.5975007456	57.1645234542	57.1722069411	58.3200701733	58.6706745933
460.0	29.8506394777	58.3522297087	57.0211503801	58.2017946728	57.1245479029
465.0	29.6084446289	58.1326195982	56.5612210557	56.2928324934	58.4334330619
470.0	29.2170086965	57.7728283315	58.5335763344	57.0821157986	57.7220371305
475.0	29.0600682603	58.0812911187	57.8245437539	51.2160814598	58.9521679791
480.0	29.8810534221	58.6029001076	57.3115083845	52.3481091768	57.1371866123
485.0	29.3772991879	57.9679642657	56.8151829429	55.1636367718	58.9446285576
490.0	29.3239214352	57.5234112948	57.1301046018	59.15201499	58.8137462233
495.0	28.8529030508	58.6093404685	57.0836714155	55.0815719233	59.1186387726
500.0	28.9533235814	58.015451708	56.9206605277	55.7381594873	59.5927213528
505.0	28.4663668561	59.5476349158	56.8690476038	54.9651660799	59.1582552262
510.0	29.3998673702	58.5301383564	57.3437070244	57.9263061496	57.5854144052
515.0	29.4476865037	58.4602544245	56.2710297732	57.8586589305	58.5319186295
520.0	29.1476034292	56.9282265938	58.5388394604	60.7385306859	58.3349699266
525.0	29.8899603786	57.6061631263	58.0736165193	56.9842057905	56.9664239831
530.0	28.6480926844	57.7537483322	57.7205878639	58.4711711105	59.4715314845
535.0	30.4556868586	56.3544117988	56.8679815763	52.4028394756	58.6299647845
540.0	30.6743547198	56.3525097228	55.9872189544	54.2869527364	58.7988218704
545.0	29.7600988699	57.0200985504	57.0365462585	53.8877911456	59.0553101258
550.0	29.9191868028	56.9574149462	56.1483620458	52.2123529722	59.7667503212
555.0	29.8329200551	57.5227529465	55.1453834115	55.1977741291	59.9780656172
560.0	30.0473949271	58.1544332005	55.0846645794	58.5980402606	58.6320442061
565.0	30.3203415655	58.0684257535	54.6645961167	56.8301071468	58.7270589674
570.0	29.1003969586	59.5844608024	55.7012091746	53.687855832	59.0321771809
575.0	30.0266355275	58.6389437805	55.3161262224	52.1948687423	58.6210393668
580.0	30.5127187833	56.9792003943	56.8283171371	53.1285544578	57.8543087581
585.0	29.9326865373	57.8226109075	55.5901378267	48.1470724782	59.7834212985
590.0	29.9828828551	58.9427190994	55.7205710896	50.0039264093	58.2598487036
595.0	30.4151606619	57.3594417276	55.7209039487	51.5871435402	58.8199883478
600.0	29.7159245399	57.9168376159	55.9234112012	55.0582683543	59.1317343342
605.0	30.6918923639	56.0673781771	56.1506299967	56.1391151324	58.7166572617
610.0	29.7037095586	57.2766867074	58.1110546257	57.3234220677	57.6009036411
615.0	29.9198013082	58.1844928548	57.7821979887	56.4178177081	56.6474332717
620.0	30.2037557739	58.069640472	55.7480673703	53.7537311896	58.2915449659
625.0	29.912851645	57.3066455321	55.7491675018	55.6350387454	59.4471418627
630.0	29.649036509	58.4403219201	55.4024252108	52.7560571179	59.4410672964
635.0	30.4905631335	57.7579606873	54.5288355659	50.797205338	59.4224604569
640.0	30.4698163923	56.7403081625	56.9927248661	52.1986395027	58.1240620082
645.0	30.6961008988	56.5791090832	56.5142208841	49.1786993629	58.5652967207
650.0	30.8067547206	56.2705207976	56.0725386451	52.3313579579	58.7347997001
655.0	30.4808540318	55.9315251362	57.3147003995	50.0744508342	58.8333984252
660.0	30.5400314877	56.167158351	57.1261734409	52.4019933774	58.4162984632
665.0	30.7524496872	55.7543339286	56.9757986934	50.633364995	58.7165013089
670.0	30.4901258479	56.0594499247	57.9384999581	51.1722254906	58.0156561678
675.0	30.6471254245	55.7966709622	59.2160713112	52.3210880089	56.6997439861
680.0	30.3619199802	56.7032457559	56.3006286104	54.6532684311	58.7543095434
685.0	30.8463495218	56.3240411009	57.9176905799	51.328378009	57.0417290907
690.0	30.5008504862	57.2841575313	56.8126374083	57.2528409747	57.1747166001
695.0	30.4250515104	56.816551054	56.8456526971	55.6980193355	57.9196805787
700.0	30.9431360347	56.9837520885	55.7958317293	56.2750409084	57.603471183
705.0	31.1733908214	57.0738510803	56.1997311301	56.7483956247	56.6419995258
710.0	30.398328112	55.7543512864	57.4856137989	60.1237056109	58.0168795601
715.0	30.733161681	55.7923602801	57.6106953711	62.3014915668	56.9788356602
720.0	30.5192519452	56.1931815107	56.4974661916	55.6927661932	58.6685607848
725.0	30.3998127712	56.7888583943	56.8367237882	58.0161719335	57.7741827254
730.0	30.7877756168	55.9863630677	56.8269898637	59.3456925555	57.6764965635
735.0	30.5148775896	55.5605499538	57.1247987095	59.8948141353	58.3251225601
740.0	29.7220387975	56.4558277816	56.7604638878	57.6546567843	59.5674367265
745.0	30.3213816213	55.9467938863	56.390444214	56.3523864311	59.3410996438
750.0	29.5176537721	56.8543247312	56.9249455841	56.1210351057	59.5830560382
755.0	29.6139414044	57.4037521012	55.9912754136	59.2388635945	59.3695598391
760.0	30.6472360912	57.1470567197	55.9904838394	60.4119902288	57.4430751221
765.0	30.0267602078	57.246963839	56.3759030046	58.5822479466	58.4203326432
770.0	30.1391824536	57.6085467894	55.3078457998	60.6186834555	58.5914409403
775.0	30.1898633069	57.4346948759	55.7805613145	56.7329251263	58.626979002
780.0	29.791743283	57.7776400131	56.0013403355	58.3771525917	58.7171843151
785.0	29.9301619087	57.0517509212	57.6651196058	61.3514345007	57.3714313345
790.0	30.4362104098	55.948295535	57.1664730565	55.5697548446	58.4898047165
795.0	29.9603766168	57.9756409666	55.5257437237	55.2772643452	58.9199904179
