# ps/frame	Tilt angle
2	74.1102144503
4	77.6347592559
6	74.7651906596
8	79.6689230612
10	72.7205261378
12	78.0649436547
14	75.3714912678
16	76.0537732351
18	77.5632123978
20	74.1212943494
22	79.4905848373
24	79.4510352315
26	80.1377398861
28	78.2793915905
30	76.3043407554
32	80.0095135598
34	81.0388930101
36	83.6753173951
38	80.7463877102
40	85.5259259136
