# ps/frame	Tilt angle
2	57.5480699884
4	57.4185183446
6	58.891331411
8	58.9576164628
10	58.5236793514
12	56.2974939165
14	56.9872737146
16	56.3084524253
18	56.1198398901
20	57.5309682964
22	57.8099068347
24	58.598890025
26	57.167276453
28	56.8645034957
30	56.8341042033
32	57.2948622668
34	58.6712757169
36	58.1208559671
38	57.5658077128
40	58.1412715211
42	57.5480699884
44	57.4185183446
46	58.891331411
48	58.9576164628
50	58.5236793514
52	56.2974939165
54	56.9872737146
56	56.3084524253
58	56.1198398901
60	57.5309682964
62	57.8099068347
64	58.598890025
66	57.167276453
68	56.8645034957
70	56.8341042033
72	57.2948622668
74	58.6712757169
76	58.1208559671
78	57.5658077128
80	58.1412715211
82	57.5480699884
84	57.4185183446
86	58.891331411
88	58.9576164628
90	58.5236793514
92	56.2974939165
94	56.9872737146
96	56.3084524253
98	56.1198398901
100	57.5309682964
102	57.8099068347
104	58.598890025
106	57.167276453
108	56.8645034957
110	56.8341042033
112	57.2948622668
114	58.6712757169
116	58.1208559671
118	57.5658077128
120	58.1412715211
122	57.5480699884
124	57.4185183446
126	58.891331411
128	58.9576164628
130	58.5236793514
132	56.2974939165
134	56.9872737146
136	56.3084524253
138	56.1198398901
140	57.5309682964
142	57.8099068347
144	58.598890025
146	57.167276453
148	56.8645034957
150	56.8341042033
152	57.2948622668
154	58.6712757169
156	58.1208559671
158	57.5658077128
160	58.1412715211
162	57.5480699884
164	57.4185183446
166	58.891331411
168	58.9576164628
170	58.5236793514
172	56.2974939165
174	56.9872737146
176	56.3084524253
178	56.1198398901
180	57.5309682964
182	57.8099068347
184	58.598890025
186	57.167276453
188	56.8645034957
190	56.8341042033
192	57.2948622668
194	58.6712757169
196	58.1208559671
198	57.5658077128
200	58.1412715211
202	57.5480699884
204	57.4185183446
206	58.891331411
208	58.9576164628
210	58.5236793514
212	56.2974939165
214	56.9872737146
216	56.3084524253
218	56.1198398901
220	57.5309682964
222	57.8099068347
224	58.598890025
226	57.167276453
228	56.8645034957
230	56.8341042033
232	57.2948622668
234	58.6712757169
236	58.1208559671
238	57.5658077128
240	58.1412715211
242	57.5480699884
244	57.4185183446
246	58.891331411
248	58.9576164628
250	58.5236793514
252	56.2974939165
254	56.9872737146
256	56.3084524253
258	56.1198398901
260	57.5309682964
262	57.8099068347
264	58.598890025
266	57.167276453
268	56.8645034957
270	56.8341042033
272	57.2948622668
274	58.6712757169
276	58.1208559671
278	57.5658077128
280	58.1412715211
282	57.5480699884
284	57.4185183446
286	58.891331411
288	58.9576164628
290	58.5236793514
292	56.2974939165
294	56.9872737146
296	56.3084524253
298	56.1198398901
300	57.5309682964
302	57.8099068347
304	58.598890025
306	57.167276453
308	56.8645034957
310	56.8341042033
312	57.2948622668
314	58.6712757169
316	58.1208559671
318	57.5658077128
320	58.1412715211
322	57.5480699884
324	57.4185183446
326	58.891331411
328	58.9576164628
330	58.5236793514
332	56.2974939165
334	56.9872737146
336	56.3084524253
338	56.1198398901
340	57.5309682964
342	57.8099068347
344	58.598890025
346	57.167276453
348	56.8645034957
350	56.8341042033
352	57.2948622668
354	58.6712757169
356	58.1208559671
358	57.5658077128
360	58.1412715211
362	57.5480699884
364	57.4185183446
366	58.891331411
368	58.9576164628
370	58.5236793514
372	56.2974939165
374	56.9872737146
376	56.3084524253
378	56.1198398901
380	57.5309682964
382	57.8099068347
384	58.598890025
386	57.167276453
388	56.8645034957
390	56.8341042033
392	57.2948622668
394	58.6712757169
396	58.1208559671
398	57.5658077128
400	58.1412715211
402	57.5480699884
404	57.4185183446
406	58.891331411
408	58.9576164628
410	58.5236793514
412	56.2974939165
414	56.9872737146
416	56.3084524253
418	56.1198398901
420	57.5309682964
422	57.8099068347
424	58.598890025
426	57.167276453
428	56.8645034957
430	56.8341042033
432	57.2948622668
434	58.6712757169
436	58.1208559671
438	57.5658077128
440	58.1412715211
442	57.5480699884
444	57.4185183446
446	58.891331411
448	58.9576164628
450	58.5236793514
452	56.2974939165
454	56.9872737146
456	56.3084524253
458	56.1198398901
460	57.5309682964
462	57.8099068347
464	58.598890025
466	57.167276453
468	56.8645034957
470	56.8341042033
472	57.2948622668
474	58.6712757169
476	58.1208559671
478	57.5658077128
480	58.1412715211
482	57.5480699884
484	57.4185183446
486	58.891331411
488	58.9576164628
490	58.5236793514
492	56.2974939165
494	56.9872737146
496	56.3084524253
498	56.1198398901
500	57.5309682964
502	57.8099068347
504	58.598890025
506	57.167276453
508	56.8645034957
510	56.8341042033
512	57.2948622668
514	58.6712757169
516	58.1208559671
518	57.5658077128
520	58.1412715211
522	57.5480699884
524	57.4185183446
526	58.891331411
528	58.9576164628
530	58.5236793514
532	56.2974939165
534	56.9872737146
536	56.3084524253
538	56.1198398901
540	57.5309682964
542	57.8099068347
