# ps/frame	Tilt angle
2	49.4681556243
4	49.9276832712
6	51.1286206841
8	50.4726442656
10	50.6363247284
12	48.7902107149
14	49.0685630741
16	49.0370149172
18	49.1964824254
20	49.5957737121
22	50.355457195
24	50.6973648789
26	49.4046399978
28	49.1370865199
30	49.5130239408
32	49.5296782483
34	51.2388417081
36	49.9399303205
38	49.872485896
40	50.7994992971
42	49.4681556243
44	49.9276832712
46	51.1286206841
48	50.4726442656
50	50.6363247284
52	48.7902107149
54	49.0685630741
56	49.0370149172
58	49.1964824254
60	49.5957737121
62	50.355457195
64	50.6973648789
66	49.4046399978
68	49.1370865199
70	49.5130239408
72	49.5296782483
74	51.2388417081
76	49.9399303205
78	49.872485896
80	50.7994992971
82	49.4681556243
84	49.9276832712
86	51.1286206841
88	50.4726442656
90	50.6363247284
92	48.7902107149
94	49.0685630741
96	49.0370149172
98	49.1964824254
100	49.5957737121
102	50.355457195
104	50.6973648789
106	49.4046399978
108	49.1370865199
110	49.5130239408
112	49.5296782483
114	51.2388417081
116	49.9399303205
118	49.872485896
120	50.7994992971
122	49.4681556243
124	49.9276832712
126	51.1286206841
128	50.4726442656
130	50.6363247284
132	48.7902107149
134	49.0685630741
136	49.0370149172
138	49.1964824254
140	49.5957737121
142	50.355457195
144	50.6973648789
146	49.4046399978
148	49.1370865199
150	49.5130239408
152	49.5296782483
154	51.2388417081
156	49.9399303205
158	49.872485896
160	50.7994992971
162	49.4681556243
164	49.9276832712
166	51.1286206841
168	50.4726442656
170	50.6363247284
172	48.7902107149
174	49.0685630741
176	49.0370149172
178	49.1964824254
180	49.5957737121
182	50.355457195
184	50.6973648789
186	49.4046399978
188	49.1370865199
190	49.5130239408
192	49.5296782483
194	51.2388417081
196	49.9399303205
198	49.872485896
200	50.7994992971
202	49.4681556243
204	49.9276832712
206	51.1286206841
208	50.4726442656
210	50.6363247284
212	48.7902107149
214	49.0685630741
216	49.0370149172
218	49.1964824254
220	49.5957737121
222	50.355457195
224	50.6973648789
226	49.4046399978
228	49.1370865199
230	49.5130239408
232	49.5296782483
234	51.2388417081
236	49.9399303205
238	49.872485896
240	50.7994992971
242	49.4681556243
244	49.9276832712
246	51.1286206841
248	50.4726442656
250	50.6363247284
252	48.7902107149
254	49.0685630741
256	49.0370149172
258	49.1964824254
260	49.5957737121
262	50.355457195
264	50.6973648789
266	49.4046399978
268	49.1370865199
270	49.5130239408
272	49.5296782483
274	51.2388417081
276	49.9399303205
278	49.872485896
280	50.7994992971
282	49.4681556243
284	49.9276832712
286	51.1286206841
288	50.4726442656
290	50.6363247284
292	48.7902107149
294	49.0685630741
296	49.0370149172
298	49.1964824254
300	49.5957737121
302	50.355457195
304	50.6973648789
306	49.4046399978
308	49.1370865199
310	49.5130239408
312	49.5296782483
314	51.2388417081
316	49.9399303205
318	49.872485896
320	50.7994992971
322	49.4681556243
324	49.9276832712
326	51.1286206841
328	50.4726442656
330	50.6363247284
332	48.7902107149
334	49.0685630741
336	49.0370149172
338	49.1964824254
340	49.5957737121
342	50.355457195
344	50.6973648789
346	49.4046399978
348	49.1370865199
350	49.5130239408
352	49.5296782483
354	51.2388417081
356	49.9399303205
358	49.872485896
360	50.7994992971
362	49.4681556243
364	49.9276832712
366	51.1286206841
368	50.4726442656
370	50.6363247284
372	48.7902107149
374	49.0685630741
376	49.0370149172
378	49.1964824254
380	49.5957737121
382	50.355457195
384	50.6973648789
386	49.4046399978
388	49.1370865199
390	49.5130239408
392	49.5296782483
394	51.2388417081
396	49.9399303205
398	49.872485896
400	50.7994992971
402	49.4681556243
404	49.9276832712
406	51.1286206841
408	50.4726442656
410	50.6363247284
412	48.7902107149
414	49.0685630741
416	49.0370149172
418	49.1964824254
420	49.5957737121
422	50.355457195
424	50.6973648789
426	49.4046399978
428	49.1370865199
430	49.5130239408
432	49.5296782483
434	51.2388417081
436	49.9399303205
438	49.872485896
440	50.7994992971
442	49.4681556243
444	49.9276832712
446	51.1286206841
448	50.4726442656
450	50.6363247284
452	48.7902107149
454	49.0685630741
456	49.0370149172
458	49.1964824254
460	49.5957737121
462	50.355457195
464	50.6973648789
466	49.4046399978
468	49.1370865199
470	49.5130239408
472	49.5296782483
474	51.2388417081
476	49.9399303205
478	49.872485896
480	50.7994992971
482	49.4681556243
484	49.9276832712
486	51.1286206841
488	50.4726442656
490	50.6363247284
492	48.7902107149
494	49.0685630741
496	49.0370149172
498	49.1964824254
500	49.5957737121
502	50.355457195
504	50.6973648789
506	49.4046399978
508	49.1370865199
510	49.5130239408
512	49.5296782483
514	51.2388417081
516	49.9399303205
518	49.872485896
520	50.7994992971
522	49.4681556243
524	49.9276832712
526	51.1286206841
528	50.4726442656
530	50.6363247284
532	48.7902107149
534	49.0685630741
536	49.0370149172
538	49.1964824254
540	49.5957737121
542	50.355457195
544	50.6973648789
546	49.4046399978
548	49.1370865199
550	49.5130239408
552	49.5296782483
554	51.2388417081
556	49.9399303205
558	49.872485896
560	50.7994992971
562	49.4681556243
564	49.9276832712
566	51.1286206841
568	50.4726442656
570	50.6363247284
572	48.7902107149
574	49.0685630741
576	49.0370149172
578	49.1964824254
580	49.5957737121
582	50.355457195
584	50.6973648789
586	49.4046399978
588	49.1370865199
590	49.5130239408
592	49.5296782483
594	51.2388417081
596	49.9399303205
598	49.872485896
600	50.7994992971
602	49.4681556243
604	49.9276832712
606	51.1286206841
608	50.4726442656
610	50.6363247284
612	48.7902107149
614	49.0685630741
616	49.0370149172
618	49.1964824254
620	49.5957737121
622	50.355457195
624	50.6973648789
626	49.4046399978
628	49.1370865199
630	49.5130239408
632	49.5296782483
634	51.2388417081
636	49.9399303205
638	49.872485896
640	50.7994992971
642	49.4681556243
644	49.9276832712
646	51.1286206841
648	50.4726442656
650	50.6363247284
652	48.7902107149
654	49.0685630741
656	49.0370149172
658	49.1964824254
660	49.5957737121
662	50.355457195
664	50.6973648789
666	49.4046399978
668	49.1370865199
670	49.5130239408
672	49.5296782483
674	51.2388417081
676	49.9399303205
