# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
80.0	34.2133382466	61.7155294214	63.8142949118	37.7356714408	60.2615795705
85.0	34.3509627414	63.3830156067	62.4478522734	40.2311177222	59.2990058878
90.0	34.4789228942	61.6498827119	62.8958747708	39.6953069993	60.4266965821
95.0	34.3686222535	63.9046730241	60.8802939664	37.1790723663	60.4581871717
100.0	34.626551222	64.0961909441	61.6056505272	40.7971942713	58.7361055446
105.0	34.3906692064	65.0262857647	62.1543380335	39.2650975639	57.9372169742
110.0	33.9041209171	65.4025040019	62.2496837399	38.1619251022	58.5585981398
115.0	34.7756923399	65.7563217452	60.7589063272	35.8843452648	58.0309673464
120.0	34.4115758787	65.2771436952	60.6191300769	38.2231394495	59.1303655177
125.0	34.5489491375	64.4056429981	61.1112333556	38.3540796606	59.2712479635
130.0	33.4811309447	67.4424190812	61.9193749529	36.4950319521	57.8285941238
135.0	33.9043093038	66.179240285	61.2086046611	40.4035484397	58.494309447
140.0	33.3220114447	66.5833027867	61.5487236753	42.9318931948	58.6959618309
145.0	34.1124680251	65.2613738375	60.8943264428	42.6603182984	59.0530670468
150.0	33.9401502691	66.0394532273	61.7166934336	39.4107964082	58.2043878669
155.0	34.7302472611	66.7977411011	60.8940855686	39.876729338	56.5596234209
160.0	34.7218719527	67.0342519063	59.7301930246	40.8391024184	57.2911798575
165.0	34.3365638997	65.640840431	61.766701408	43.6361750054	57.3426324595
170.0	33.9107748189	67.2867158357	62.3977210087	41.4566462755	56.1983695923
175.0	34.3725823699	66.2907318901	61.7062352052	43.435084726	56.6952443427
180.0	34.3229886657	67.001263526	60.2793254683	44.0906972816	57.3026826566
185.0	34.6383924673	65.778280914	59.4938225879	45.4684423968	58.4639211798
190.0	33.8616241672	66.5767091811	60.307314234	46.8221391043	58.3514759071
195.0	35.1243583128	64.8442488127	60.4903247543	44.3762442956	57.6383816288
0.0	34.4046762253	65.5432717956	61.790492056	44.6464259422	57.1815651606
5.0	34.6987884515	65.1412174652	61.9232590375	42.074882613	57.1329524298
10.0	34.9331312443	64.7058023921	60.3812663545	46.692655512	58.0258375305
15.0	34.9387767345	66.0673991573	60.4475591294	42.8923210466	56.9732730421
20.0	34.3794532358	64.9930917211	61.127712569	47.8662309511	58.0567195606
25.0	35.1343416646	64.9971661482	60.8495260874	42.3747407513	57.3423367522
30.0	33.9481949482	65.3755533296	61.9694743919	45.9376127108	57.9719505077
35.0	35.0268979059	65.181401215	60.0887099827	42.1593577001	58.0792691958
40.0	35.487556591	63.1986864968	61.128932958	47.4245365942	57.6779899689
45.0	34.9632190847	66.6745349968	60.5663098688	46.8372059642	55.8159307411
