# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
60.0	35.3794189061	61.7247058156	56.6792710441	73.2652743086	60.7888425011
65.0	34.8098823167	63.4223569773	56.10228029	73.5809744478	60.7179866656
70.0	35.1872747988	62.359476167	57.4421930403	71.2508996682	60.0530706145
75.0	35.299909725	62.3311528886	56.7921116796	73.7390144902	60.1924318232
80.0	34.5671816638	62.0215000134	56.3121886247	74.2379180361	62.3495959562
85.0	34.9993564425	61.4723100171	56.2125308191	73.9354504177	62.1544111052
90.0	35.24854016	60.764948804	55.9430669375	76.8762667534	62.3118957455
95.0	35.2368354173	61.7994276153	55.9268272249	69.3365707708	62.0692777035
100.0	34.6582189509	63.048880112	56.691176001	69.1617050833	61.3067203712
105.0	35.3388873014	61.8189294157	55.9218263178	76.5504324507	61.1288664424
110.0	34.2921655179	63.3671403011	56.7527675419	69.8432372684	61.5969888958
115.0	34.6818509327	63.6640536724	57.7210192078	66.5058446505	59.9830312145
120.0	34.9723525671	62.6390595979	56.4024940567	68.4769007875	61.4166024308
125.0	34.9769052223	62.6608525177	56.0077663768	69.2423482444	61.6642682407
130.0	35.1022762868	62.6826044927	56.0975103821	66.8952801208	61.5458015069
135.0	34.8866311359	61.9746950659	57.6268990172	66.5393067532	61.3440596425
140.0	34.3532223355	62.5033764547	56.2581611434	66.8710287375	63.0809721875
145.0	34.4995943478	62.7069370735	57.0977942095	67.9885878881	61.7172228902
150.0	35.2429521622	61.6171433234	55.8623679836	64.7726621841	62.75378729
155.0	35.5119216343	61.8272901235	56.1811804009	63.2962067725	61.8664717195
160.0	34.8788257675	61.1667537157	56.1050400454	65.5390146308	63.6374382829
165.0	34.6630822725	61.9739200681	56.0363620961	68.8147418287	62.9960839182
170.0	35.014051806	62.0961186259	56.0123342392	67.0374800344	62.3712119298
175.0	35.1391015798	61.5431600886	55.3715889347	70.1545982813	62.9389381132
180.0	35.1414840273	61.7329919392	57.9263629549	69.4521064341	60.5153603857
185.0	34.5673713224	63.4004865133	57.4810815329	68.8518225053	60.4568489883
190.0	34.9979776101	62.6649821668	57.439363588	68.3201045416	60.4219154844
195.0	34.0732924912	63.4257946364	57.4175644964	64.3436218719	61.9278162982
0.0	34.9123364384	61.7884525835	57.6218766623	64.5302446208	61.6843221154
5.0	35.1223923523	61.3281744664	57.2549142506	67.641586365	61.7437314455
10.0	34.509987881	62.7736260941	57.8148109991	67.9301428021	60.9903507572
15.0	33.3267300091	63.159722003	59.4804092351	68.4844891698	61.4162441719
20.0	33.2739588233	65.1693984838	57.2708974246	63.2140403418	62.0276462142
25.0	33.8125629948	63.5400521471	57.3999592742	61.0489566796	62.6802104043
30.0	34.4531424658	62.7638526803	56.9551128374	63.2939008376	62.3511791548
35.0	34.3468775017	63.1783482169	57.1164097112	58.8317231854	62.4502462615
40.0	34.236182892	63.8350475902	57.6103915276	62.671193218	61.186273329
45.0	34.9908920631	62.0040282552	56.7735308119	61.6160257697	62.3666606955
50.0	34.8659876632	61.6121013847	57.8158852195	57.895377875	62.4423716761
55.0	34.8260261974	63.1879586003	57.1325484319	59.4579367993	61.4051507879
60.0	34.6073755026	63.999918406	56.2922415348	61.7076156544	61.5617491427
65.0	35.1422756893	63.0686273132	56.7987942489	62.0273102324	60.935473528
70.0	34.8253184195	61.8128270392	57.4006376211	61.7496252965	62.311252363
75.0	35.2272374564	62.0961510034	56.9682723875	68.1597505146	60.9721796425
80.0	35.597596627	60.3521096938	56.3881658879	68.1219060011	62.5013284948
85.0	35.7438042902	63.0626893015	55.768154736	58.7478536769	60.9937952734
90.0	35.0055577726	62.843024747	56.0696278517	62.5729589467	62.0360743349
95.0	34.9341867266	62.9169638261	54.6894833995	58.6852180016	63.7358462912
100.0	34.4760195707	62.5160703886	55.7329800536	62.835778402	63.6988403942
105.0	34.8150295988	63.7832934322	54.4742777496	63.3591091669	62.8341055527
110.0	34.8366420503	63.1437820465	56.0018472986	61.1853697036	62.2729691389
115.0	34.8369857413	63.8380793369	55.660215824	62.8541925974	61.7186093956
120.0	36.0826560361	63.4285843262	55.3136330028	59.816419724	60.2524462957
125.0	35.9330656802	63.4041869229	54.5386644588	62.2620252022	61.0288529372
130.0	36.2551407381	62.4952047615	54.876932249	63.3573608683	60.8797799584
135.0	35.8361767465	62.368829788	56.2566011821	67.6768097442	60.1704368655
140.0	35.420061331	63.4183803436	57.8358066648	59.7723561107	59.3222959946
145.0	35.9263823607	63.1436720196	57.4551639333	59.7937227673	58.9247893024
150.0	36.0969424041	61.3740900982	57.2267942596	61.0437567907	60.4338095535
155.0	35.2747691453	63.0838636525	58.2174794213	61.6505314712	59.4160175428
160.0	35.7331165361	62.6067277788	58.0225619483	61.2230517261	59.1946478008
165.0	35.897496308	62.9426502173	57.1686499913	59.6318197441	59.4576719433
170.0	35.6890716574	62.9376571369	57.7996951442	66.8394141192	58.5907977932
175.0	35.7569089686	63.332810459	56.6093942808	66.4764990437	59.1675014074
180.0	35.172117571	62.6151491832	59.0861473694	65.8833287634	58.8850057391
185.0	36.0821948199	62.8201924663	57.3181347117	62.661917918	58.7732163398
190.0	35.7845676873	63.4162708237	56.8689348834	57.3128559051	59.7115231664
195.0	35.4904485815	63.9097072862	57.5330949417	58.2619093822	59.1136922936
0.0	35.5312417882	62.6286800284	56.8228524863	58.5384256068	60.9246335733
5.0	35.8393088751	62.122638397	57.0944688813	58.1464813681	60.6093712478
10.0	35.5735719294	61.875533623	58.1500619478	58.8828831604	60.3641714659
15.0	35.1885990401	64.2462118787	56.1419690142	56.425795482	60.8165293641
20.0	35.5245482356	62.6810764654	55.6781950873	59.2787021082	61.8418004806
25.0	35.5511854755	62.5370971635	56.7224162361	59.6909252382	60.9515511157
30.0	35.0817228223	62.7739712691	57.3810598704	59.7832760843	61.0516149799
35.0	35.590642795	63.206000764	57.0790907279	58.1364646401	60.0380985569
40.0	36.6414805493	59.2017837972	58.5067147144	59.9546113324	60.4740001415
45.0	35.4228032637	62.0591169479	58.2846660597	60.5350603202	60.1957718914
50.0	35.7424683286	60.606397159	59.1024523935	63.4113546135	59.9856149247
55.0	35.594415761	61.4819684567	57.1603844288	64.5034472601	61.0448016909
60.0	35.5540962068	61.714032515	57.797643185	64.4339637625	60.3266683921
65.0	35.383918697	60.922050304	58.321835245	58.3105319635	61.5996392993
70.0	35.0633437418	61.5767942641	58.020379688	59.2510994906	61.763224176
75.0	36.4257060811	61.3952695034	57.4568657384	57.7386205928	59.8785077549
80.0	35.3351390054	64.0130099629	57.5580449518	57.2076449104	59.4040306803
85.0	35.9478255668	60.7347782929	58.5050591509	63.2811249633	59.9972287333
90.0	34.7568598944	62.611452503	59.1731986679	60.4783566463	60.1813795282
95.0	34.3551275071	63.593646917	57.74065861	59.433185789	61.3963097305
100.0	35.0796802995	62.3666414629	58.371730225	60.7727794236	60.472434415
105.0	34.8904527181	62.5895944264	59.2569406066	57.5262704269	60.1558343058
110.0	34.51083995	63.1774263578	59.0552424629	59.6421046357	60.2971946929
115.0	35.4629845025	62.6617692353	58.2934937011	57.4946971721	59.8088505862
120.0	35.5081464703	63.3306547406	57.3577886862	55.1328639814	60.1280396293
125.0	35.1935245783	63.394318611	57.5019375546	57.887552505	60.2884384973
130.0	34.5043096072	63.3224676775	56.912281882	60.407517152	62.0174044872
135.0	36.1823969079	61.5551360999	54.9040185525	58.9136732912	62.3853236364
140.0	35.1021192682	61.8993453932	57.6742223994	59.7154128208	61.6282564109
145.0	35.9580857037	59.9567759502	57.6086811852	60.8183592291	61.8076491755
150.0	34.4198702656	61.450497864	58.3249175759	66.8547165172	62.1421313712
155.0	35.6095664703	60.3613778938	56.8510822576	61.9879048953	62.6649976766
160.0	35.7490834715	60.2146263125	57.0520935337	56.9902305207	62.8514415109
165.0	34.8022068784	62.4853403683	59.1630013754	56.1344240696	60.6603828503
170.0	35.3288091904	60.7795979307	58.7447385974	60.4227962181	61.2604903147
175.0	34.4429760455	60.8198167179	60.9734579856	57.6042489498	61.2679257938
180.0	35.0014174618	61.0725643399	58.6813943192	59.376047515	61.7839603213
185.0	34.701507978	59.9929862542	59.758350345	59.6881655186	62.4629105947
190.0	33.5678918934	59.903543474	59.8236619294	60.2930984554	64.7002749171
195.0	33.459366806	61.8632215276	59.2525766666	60.6903711645	63.4319880838
0.0	33.9807902047	61.6871718974	57.7401046042	59.7852281952	64.0168418185
5.0	33.9306474883	59.8406637831	58.7986232248	58.9584256302	65.0937300469
10.0	34.2258801142	60.9891902663	58.9227894797	57.2851789043	63.4103100683
15.0	34.4722172155	58.2346707657	59.1708776497	63.4295370726	64.8343427943
20.0	34.3714020738	58.7411300353	58.4666068382	60.0395741905	65.5024635101
25.0	33.8840867863	60.0917053543	58.544554181	61.8238887523	64.8779132776
30.0	34.4547875745	60.1905093682	58.7688852088	59.3222373797	63.685835868
35.0	34.7605992439	60.4199925331	57.0827500121	64.3731921165	63.8573418433
40.0	34.8407289487	60.0011006131	57.4452465523	60.4770264345	64.1792227644
45.0	34.5420532359	60.3262188581	57.0058745458	61.9688364642	64.6977678845
