# Bin ranges
#	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0
# Range	Density
3.0	0.137340456974
4.0	0.146063913203
5.0	0.165179930901
6.0	0.206546329249
7.0	0.198161046772
8.0	0.191733976519
9.0	0.178609075344
10.0	0.149044861049
11.0	0.124879910467
12.0	0.0907027491203
13.0	0.0757480923481
14.0	0.0897628605186
15.0	0.0870209270137
16.0	0.089874163551
