# Bin ranges
#	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0
# Range	Density
2.0	0.0849957098961
3.0	0.177230923724
4.0	0.176469238421
5.0	0.188585895086
6.0	0.174162110267
7.0	0.170393528795
8.0	0.106843954094
9.0	0.0552367409912
10.0	0.0399093115643
11.0	0.0746185629907
12.0	0.112739188023
13.0	0.112336506584
14.0	0.107391152277
15.0	0.0888716604217
16.0	0.0306006400666
