# Time(ps)	Thickness
0.0	5.30948454993
5.0	4.36883994511
10.0	4.2774075826
15.0	4.73067193282
20.0	4.81167609351
25.0	4.32989693551
30.0	4.18405685597
35.0	4.47676107619
40.0	4.47425482008
45.0	4.50235981411
50.0	4.34727726587
55.0	4.02462298075
60.0	4.29513154711
65.0	4.44762265305
70.0	4.44296169281
75.0	4.345459493
80.0	4.01513527121
85.0	3.54804814657
90.0	4.04548521603
95.0	4.3229443762
100.0	4.05297905072
105.0	4.15231778887
110.0	4.8198668162
115.0	4.47567864827
120.0	4.34565548444
125.0	4.54276391438
130.0	4.65249201457
135.0	4.46621499743
140.0	4.6412393025
145.0	4.6005241394
150.0	4.67566633224
155.0	4.55602238973
160.0	4.83452313287
165.0	5.03589078358
170.0	4.2889213562
175.0	4.36004618236
180.0	5.28595110518
185.0	4.90013681817
190.0	4.97897680636
195.0	4.72210032145
200.0	4.83830235799
205.0	5.03610636393
210.0	5.00068116188
215.0	4.92823157992
220.0	4.61214624132
225.0	5.0087890625
230.0	5.36082458496
235.0	5.13750033908
240.0	4.60042292731
245.0	4.32343728202
250.0	4.76591618856
255.0	4.43593747275
260.0	4.13276033742
265.0	3.94554659526
270.0	3.95604871114
275.0	4.12057698568
280.0	4.24644597939
285.0	4.49965804087
290.0	4.30704600016
295.0	4.48273015022
300.0	4.03147549003
305.0	3.99367796781
310.0	3.72777341207
315.0	4.36285611561
320.0	4.05022857631
325.0	3.97982092465
330.0	3.56857761315
335.0	3.67801849227
340.0	3.67356092358
345.0	3.55954233805
350.0	3.57868649278
355.0	3.84335512774
360.0	3.76320101534
365.0	3.81829891886
370.0	4.10968410969
375.0	3.45812240877
380.0	3.46345195511
385.0	3.53728666349
390.0	3.52070280222
395.0	3.23656145732
400.0	3.39610305854
405.0	3.45464500359
410.0	3.69106001513
415.0	3.25526479085
420.0	3.2850042241
425.0	3.66709614232
430.0	3.39400619931
435.0	3.55966461838
440.0	3.29059867859
445.0	3.44330930926
450.0	3.15666231087
455.0	3.26695988973
460.0	3.29592044537
465.0	2.99005711873
470.0	2.7975414594
475.0	2.75809567769
480.0	2.72711621798
485.0	3.05970293681
490.0	3.21176442078
495.0	3.74355941349
500.0	3.52925714864
505.0	3.47826910019
510.0	3.30378685679
515.0	4.01737296581
520.0	3.21894582113
525.0	3.20098769665
530.0	3.50330725738
535.0	3.61480249286
540.0	3.42397467295
545.0	3.24980412211
550.0	3.47712834676
555.0	3.35038651739
560.0	3.07579112161
565.0	3.43543752035
570.0	3.51480516366
575.0	3.17127757413
580.0	3.29075854165
585.0	3.4352794545
590.0	3.236705547
595.0	3.36443847553
600.0	3.1793050205
605.0	3.24332055024
610.0	3.32108715972
615.0	3.22372324126
620.0	3.17216697761
625.0	3.49102163315
630.0	3.43983688354
635.0	3.32173220317
640.0	3.40816490991
645.0	3.5192776762
650.0	3.83541069031
655.0	3.67681439718
660.0	3.69104016622
665.0	3.40791463205
670.0	3.62984819072
675.0	3.76845893169
680.0	3.83256639753
685.0	3.8528775639
690.0	3.80373513984
695.0	4.00976953096
700.0	3.94172996996
705.0	3.73264916882
710.0	3.99399238163
715.0	3.79340396609
720.0	3.69109794829
725.0	4.06245726158
730.0	3.95267677307
735.0	3.7072487309
740.0	3.51954677634
745.0	3.74933460024
750.0	3.52899663589
755.0	3.79734601293
760.0	3.55055580139
765.0	3.83167859486
770.0	3.85585512434
775.0	3.9656531016
780.0	3.51768252055
785.0	3.84309997559
790.0	4.10778795878
795.0	3.60751092434
800.0	3.58357028184
805.0	3.52208687578
810.0	3.60769438744
815.0	3.66158192952
820.0	3.80302238464
825.0	4.15899651391
830.0	4.17527347141
835.0	4.08346263
840.0	4.2512248887
845.0	4.32176978736
850.0	3.79457518033
855.0	3.38696813583
860.0	3.66526937485
865.0	3.40418658938
870.0	3.87499517865
875.0	3.85308438297
880.0	3.97461197279
885.0	3.98685540093
890.0	3.81669809137
895.0	3.98964307966
900.0	3.90487628513
905.0	3.45424821258
910.0	3.54523161479
915.0	3.75776985713
920.0	4.07866414388
925.0	3.94421039309
930.0	3.81308720907
935.0	3.94513028463
940.0	4.34394999913
945.0	4.33845179422
950.0	4.1470897368
955.0	3.9687277476
960.0	3.91835289342
965.0	3.59526256153
970.0	3.78213698616
975.0	3.74046178964
980.0	4.30501603001
985.0	3.99095333947
990.0	4.20820337931
995.0	4.00821647644
1000.0	3.35877333369
1005.0	3.48349348136
1010.0	3.66361275741
1015.0	3.62449493408
1020.0	3.95365474905
1025.0	3.79122242992
1030.0	3.34831608666
1035.0	3.21966222127
1040.0	3.22472017152
1045.0	3.10049670083
1050.0	2.69628202915
1055.0	2.81669362386
1060.0	2.92603446756
1065.0	2.76981145995
1070.0	2.96216555634
1075.0	3.23432426453
1080.0	2.98569047505
1085.0	3.31045176188
1090.0	3.78913801057
1095.0	3.74771349771
1100.0	4.1482742003
1105.0	4.02657123065
1110.0	4.2394969992
1115.0	4.19736760457
1120.0	4.08594540187
1125.0	4.29903108733
1130.0	4.11702664693
1135.0	4.36628557438
1140.0	4.3207654953
1145.0	4.1080837595
1150.0	4.65196838379
1155.0	4.65673014323
1160.0	4.39994716644
1165.0	4.11867501054
1170.0	4.48979017853
1175.0	4.29852792952
1180.0	4.55318232945
1185.0	4.62272787094
1190.0	4.34173482259
1195.0	4.87830708822
1200.0	4.53951644897
1205.0	4.36914189657
1210.0	4.9190833228
1215.0	4.82091311046
1220.0	4.85537821452
1225.0	4.97056935628
1230.0	5.69159902845
1235.0	5.46622273717
1240.0	4.93393707275
1245.0	4.71569341024
1250.0	4.25319010871
1255.0	4.59685719808
1260.0	4.75272914342
1265.0	4.84509311404
1270.0	4.66715468679
1275.0	4.75321756999
1280.0	5.18750976977
1285.0	5.22287962172
1290.0	5.11708008434
1295.0	4.95171069667
1300.0	4.47643239158
1305.0	4.19548164126
1310.0	4.50929859706
1315.0	4.53689409489
1320.0	4.38665883882
1325.0	4.48721606391
1330.0	4.64388173421
1335.0	4.83699862162
1340.0	4.75075423318
1345.0	5.21261242458
1350.0	5.11680920919
1355.0	4.82829795728
1360.0	4.8482938155
1365.0	4.67750242778
1370.0	5.0024617513
1375.0	4.72715866296
1380.0	4.72224934896
1385.0	4.37837369101
1390.0	4.28380279541
1395.0	4.10494778951
1400.0	4.20572687785
1405.0	4.24270936421
1410.0	4.13685455322
1415.0	4.53599370321
1420.0	4.79385426839
1425.0	4.62648061117
1430.0	4.88721595492
1435.0	4.60243102482
1440.0	4.68991732597
1445.0	4.60960795085
1450.0	4.6858997345
1455.0	4.64647343953
1460.0	4.31577707926
1465.0	3.98824234009
1470.0	4.37193128041
1475.0	4.43644871031
1480.0	4.79562648929
1485.0	4.7930132548
1490.0	5.00898386637
1495.0	5.01992838723
1500.0	5.25635503133
1505.0	4.58255513509
1510.0	4.72889729909
1515.0	4.80572012493
1520.0	5.04633037861
1525.0	5.08932952881
1530.0	4.7462519237
1535.0	4.72056136812
1540.0	4.95703233991
1545.0	4.99182220868
1550.0	4.7863042014
1555.0	5.28966304234
