# Time(ps)	Thickness
1780.0	31.8212027201
1785.0	31.5313125238
1790.0	31.7132062214
1795.0	31.5925516268
1800.0	31.3086428759
1805.0	31.1082704125
1810.0	31.4679788729
1815.0	30.9998511338
1820.0	31.1095700148
1825.0	31.1575555569
1830.0	31.4555798042
1835.0	31.504360292
1840.0	31.5078765125
1845.0	30.7917882408
1850.0	31.2125184594
1855.0	31.1361351944
1860.0	31.038242247
1865.0	31.1019882574
1870.0	31.1770570336
1875.0	30.8129242688
1880.0	30.992641542
1885.0	31.3168751786
1890.0	30.9225106588
1895.0	31.0694371665
1900.0	31.1321053854
1905.0	31.533445777
1910.0	31.2760009766
1915.0	31.458521401
1920.0	31.1723498833
1925.0	31.4999776701
1930.0	31.3116678377
1935.0	31.3415110518
1940.0	31.1486027415
1945.0	31.2723760837
1950.0	31.3682891101
1955.0	31.3964426925
1960.0	31.3997237043
1965.0	31.5007949457
1970.0	31.3350800305
1975.0	31.1505082293
1980.0	31.033890887
1985.0	31.3944449076
1990.0	31.4312193336
1995.0	31.6233118569
