# ps/frame	X-axis	Y-axis	Z-axis	Alpha	Beta	Gamma	Volumn
5430.0	58.3323	58.3323	93.7178	90.0	90.0	90.0	318889.638248
5435.0	58.3821	58.3821	93.5242	90.0	90.0	90.0	318774.588073
5440.0	58.2924	58.2924	93.8101	90.0	90.0	90.0	318767.475262
5445.0	58.618	58.618	92.782	90.0	90.0	90.0	318805.379621
5450.0	58.8572	58.8572	92.1575	90.0	90.0	90.0	319249.611021
5455.0	58.6297	58.6297	92.8243	90.0	90.0	90.0	319077.828265
5460.0	58.5639	58.5639	93.0954	90.0	90.0	90.0	319292.245651
5465.0	58.6747	58.6747	92.5363	90.0	90.0	90.0	318576.362485
5470.0	58.6494	58.6494	92.5777	90.0	90.0	90.0	318444.134156
5475.0	58.7735	58.7735	92.4471	90.0	90.0	90.0	319341.731909
5480.0	58.7626	58.7626	92.7048	90.0	90.0	90.0	320113.585508
5485.0	58.7559	58.7559	92.3616	90.0	90.0	90.0	318856.083961
5490.0	58.7234	58.7234	92.7541	90.0	90.0	90.0	319856.707406
5495.0	58.613	58.613	92.6103	90.0	90.0	90.0	318161.315347
5500.0	58.7569	58.7569	92.4855	90.0	90.0	90.0	319294.832497
5505.0	58.7947	58.7947	92.2879	90.0	90.0	90.0	319022.212997
5510.0	58.7604	58.7604	92.3864	90.0	90.0	90.0	318990.743416
5515.0	58.659	58.659	92.6412	90.0	90.0	90.0	318767.550638
5520.0	58.5074	58.5074	93.0602	90.0	90.0	90.0	318556.311287
5525.0	58.5319	58.5319	92.8525	90.0	90.0	90.0	318111.36063
5530.0	58.3471	58.3471	93.8419	90.0	90.0	90.0	319474.13145
5535.0	58.5138	58.5138	93.4618	90.0	90.0	90.0	320000.926151
5540.0	58.4746	58.4746	93.1729	90.0	90.0	90.0	318584.536023
5545.0	58.2378	58.2378	94.3847	90.0	90.0	90.0	320119.370489
5550.0	57.902	57.902	95.658	90.0	90.0	90.0	320707.450505
5555.0	58.303	58.303	94.0448	90.0	90.0	90.0	319681.213351
5560.0	58.3217	58.3217	93.83	90.0	90.0	90.0	319155.655148
5565.0	58.0831	58.0831	94.4223	90.0	90.0	90.0	318547.653001
5570.0	58.0403	58.0403	94.7872	90.0	90.0	90.0	319307.279914
5575.0	57.9445	57.9445	95.1284	90.0	90.0	90.0	319399.877674
5580.0	57.9479	57.9479	94.9248	90.0	90.0	90.0	318753.096991
5585.0	57.8451	57.8451	95.2777	90.0	90.0	90.0	318804.466286
5590.0	57.4797	57.4797	96.2617	90.0	90.0	90.0	318040.291669
5595.0	57.641	57.641	95.9621	90.0	90.0	90.0	318832.148307
5600.0	57.342	57.342	96.7924	90.0	90.0	90.0	318263.718438
5605.0	57.2669	57.2669	97.4497	90.0	90.0	90.0	319585.549936
5610.0	57.4731	57.4731	96.4196	90.0	90.0	90.0	318488.96319
5615.0	57.6123	57.6123	96.1241	90.0	90.0	90.0	319052.262387
5620.0	57.6086	57.6086	96.2578	90.0	90.0	90.0	319456.02862
5625.0	57.5928	57.5928	96.3248	90.0	90.0	90.0	319502.894572
5630.0	57.4597	57.4597	96.6576	90.0	90.0	90.0	319126.514511
5635.0	57.5911	57.5911	96.4731	90.0	90.0	90.0	319975.772836
5640.0	57.4428	57.4428	96.6566	90.0	90.0	90.0	318935.295916
5645.0	57.4595	57.4595	96.6938	90.0	90.0	90.0	319243.588576
5650.0	57.4618	57.4618	96.57	90.0	90.0	90.0	318860.322048
5655.0	57.4239	57.4239	96.9107	90.0	90.0	90.0	319563.787114
5660.0	57.565	57.565	96.2165	90.0	90.0	90.0	318835.495416
5665.0	57.5186	57.5186	96.4702	90.0	90.0	90.0	319160.469499
5670.0	57.5791	57.5791	96.5018	90.0	90.0	90.0	319938.018718
5675.0	57.5712	57.5712	95.9066	90.0	90.0	90.0	317877.008693
5680.0	57.5817	57.5817	96.0209	90.0	90.0	90.0	318371.745291
5685.0	57.6461	57.6461	96.2596	90.0	90.0	90.0	319877.814717
5690.0	57.4021	57.4021	96.3984	90.0	90.0	90.0	317633.019131
5695.0	57.6323	57.6323	96.3552	90.0	90.0	90.0	320041.879696
5700.0	57.4126	57.4126	96.9153	90.0	90.0	90.0	319452.720287
5705.0	57.4879	57.4879	96.2131	90.0	90.0	90.0	317970.453848
5710.0	57.5552	57.5552	96.0181	90.0	90.0	90.0	318069.827744
5715.0	57.7147	57.7147	95.5519	90.0	90.0	90.0	318282.66641
5720.0	57.7672	57.7672	95.5162	90.0	90.0	90.0	318741.759378
5725.0	57.6231	57.6231	95.9786	90.0	90.0	90.0	318689.482386
5730.0	57.5917	57.5917	96.0474	90.0	90.0	90.0	318570.472354
5735.0	57.633	57.633	95.9833	90.0	90.0	90.0	318814.184567
5740.0	57.6047	57.6047	95.6054	90.0	90.0	90.0	317247.401416
5745.0	57.7292	57.7292	95.7096	90.0	90.0	90.0	318968.087093
5750.0	57.948	57.948	95.2189	90.0	90.0	90.0	319742.205229
5755.0	57.88	57.88	95.449	90.0	90.0	90.0	319762.724373
5760.0	57.8963	57.8963	95.2599	90.0	90.0	90.0	319309.537302
5765.0	57.8339	57.8339	95.4282	90.0	90.0	90.0	319184.79051
5770.0	57.695	57.695	95.874	90.0	90.0	90.0	319136.566794
5775.0	57.5329	57.5329	96.1294	90.0	90.0	90.0	318191.495951
5780.0	57.6884	57.6884	95.5766	90.0	90.0	90.0	318074.784928
5785.0	57.7368	57.7368	95.5508	90.0	90.0	90.0	318522.240517
5790.0	57.8497	57.8497	95.7603	90.0	90.0	90.0	320470.590157
5795.0	57.4314	57.4314	96.8943	90.0	90.0	90.0	319592.847363
5800.0	57.4977	57.4977	97.12	90.0	90.0	90.0	321077.138467
5805.0	57.4495	57.4495	96.4821	90.0	90.0	90.0	318434.290453
5810.0	57.7188	57.7188	95.4341	90.0	90.0	90.0	317934.306037
5815.0	57.3988	57.3988	96.7507	90.0	90.0	90.0	318757.173362
5820.0	57.7799	57.7799	95.5805	90.0	90.0	90.0	319097.721379
5825.0	57.8363	57.8363	95.1663	90.0	90.0	90.0	318334.759423
5830.0	57.538	57.538	96.1713	90.0	90.0	90.0	318387.238755
5835.0	57.8803	57.8803	95.8351	90.0	90.0	90.0	321059.676944
5840.0	57.5146	57.5146	96.46	90.0	90.0	90.0	319082.988291
5845.0	57.6172	57.6172	96.0981	90.0	90.0	90.0	319020.908225
5850.0	57.6456	57.6456	95.8056	90.0	90.0	90.0	318363.611578
5855.0	57.4873	57.4873	96.0063	90.0	90.0	90.0	317281.157118
5860.0	57.4394	57.4394	96.4665	90.0	90.0	90.0	318270.279457
5865.0	57.0899	57.0899	97.6962	90.0	90.0	90.0	318417.112517
5870.0	56.9391	56.9391	97.941	90.0	90.0	90.0	317530.333737
5875.0	57.1379	57.1379	97.932	90.0	90.0	90.0	319722.171985
5880.0	57.3978	57.3978	96.4994	90.0	90.0	90.0	317918.460541
5885.0	57.2624	57.2624	97.0798	90.0	90.0	90.0	318322.899465
5890.0	57.4413	57.4413	96.7414	90.0	90.0	90.0	319198.068512
5895.0	57.5942	57.5942	96.5236	90.0	90.0	90.0	320177.372213
5900.0	57.2062	57.2062	97.4753	90.0	90.0	90.0	318992.84463
5905.0	57.3874	57.3874	96.7986	90.0	90.0	90.0	318787.838869
5910.0	57.6468	57.6468	96.5257	90.0	90.0	90.0	320770.330612
5915.0	57.1133	57.1133	97.8035	90.0	90.0	90.0	319028.252455
5920.0	57.3056	57.3056	97.2974	90.0	90.0	90.0	319518.401494
5925.0	57.1706	57.1706	98.0259	90.0	90.0	90.0	320395.86389
5930.0	57.5656	57.5656	96.2487	90.0	90.0	90.0	318949.040299
5935.0	57.3873	57.3873	97.3787	90.0	90.0	90.0	320697.966202
5940.0	57.4414	57.4414	97.0343	90.0	90.0	90.0	320166.148911
5945.0	57.3647	57.3647	97.3716	90.0	90.0	90.0	320421.661442
5950.0	57.3315	57.3315	97.378	90.0	90.0	90.0	320071.988606
5955.0	57.5524	57.5524	96.5394	90.0	90.0	90.0	319765.58591
5960.0	57.6563	57.6563	95.8233	90.0	90.0	90.0	318539.985701
5965.0	57.3649	57.3649	97.3447	90.0	90.0	90.0	320335.397532
5970.0	57.3823	57.3823	97.4123	90.0	90.0	90.0	320752.530809
5975.0	57.3701	57.3701	96.5659	90.0	90.0	90.0	317830.420744
5980.0	57.3353	57.3353	97.1459	90.0	90.0	90.0	319351.115308
5985.0	57.0958	57.0958	97.7011	90.0	90.0	90.0	318498.912326
5990.0	57.1292	57.1292	97.14	90.0	90.0	90.0	317039.652184
5995.0	56.9084	56.9084	98.1528	90.0	90.0	90.0	317874.635502
6000.0	57.0101	57.0101	97.6304	90.0	90.0	90.0	317313.17593
6005.0	57.1318	57.1318	97.7975	90.0	90.0	90.0	319215.518317
6010.0	57.0625	57.0625	97.5001	90.0	90.0	90.0	317472.282578
6015.0	57.3948	57.3948	96.7043	90.0	90.0	90.0	318560.06874
6020.0	57.0866	57.0866	97.7063	90.0	90.0	90.0	318413.110685
6025.0	57.3783	57.3783	96.988	90.0	90.0	90.0	319311.109246
6030.0	56.9655	56.9655	98.0588	90.0	90.0	90.0	318207.078079
6035.0	56.838	56.838	98.4685	90.0	90.0	90.0	318107.652992
6040.0	57.0141	57.0141	98.3321	90.0	90.0	90.0	319638.701179
6045.0	57.0742	57.0742	98.137	90.0	90.0	90.0	319677.336081
6050.0	57.0782	57.0782	98.0118	90.0	90.0	90.0	319314.787649
6055.0	57.2636	57.2636	97.2887	90.0	90.0	90.0	319021.751865
6060.0	57.1746	57.1746	97.4548	90.0	90.0	90.0	318573.279431
6065.0	56.9052	56.9052	98.2829	90.0	90.0	90.0	318259.507171
6070.0	56.767	56.767	98.539	90.0	90.0	90.0	317541.422318
6075.0	56.9495	56.9495	98.2753	90.0	90.0	90.0	318730.454757
6080.0	56.9	56.9	98.0525	90.0	90.0	90.0	317455.381543
6085.0	57.082	57.082	97.8286	90.0	90.0	90.0	318760.431844
6090.0	56.9885	56.9885	98.0384	90.0	90.0	90.0	318397.893399
6095.0	57.1094	57.1094	96.9872	90.0	90.0	90.0	316321.952278
6100.0	57.2649	57.2649	96.8393	90.0	90.0	90.0	317561.897645
6105.0	57.2016	57.2016	97.1368	90.0	90.0	90.0	317834.472845
6110.0	57.6962	57.6962	95.5279	90.0	90.0	90.0	317998.150889
6115.0	58.1495	58.1495	94.5465	90.0	90.0	90.0	319695.943087
6120.0	57.9914	57.9914	94.8953	90.0	90.0	90.0	319133.349122
6125.0	57.7663	57.7663	95.4861	90.0	90.0	90.0	318631.904399
6130.0	57.9615	57.9615	94.9285	90.0	90.0	90.0	318915.780366
6135.0	57.9203	57.9203	95.032	90.0	90.0	90.0	318809.824033
6140.0	57.8197	57.8197	95.5815	90.0	90.0	90.0	319540.66672
6145.0	57.6797	57.6797	95.4185	90.0	90.0	90.0	317451.886178
6150.0	57.6866	57.6866	95.6627	90.0	90.0	90.0	318340.633135
6155.0	57.7228	57.7228	95.6615	90.0	90.0	90.0	318736.657463
6160.0	57.771	57.771	95.7535	90.0	90.0	90.0	319576.246238
6165.0	57.7628	57.7628	95.7911	90.0	90.0	90.0	319611.238807
6170.0	57.7907	57.7907	95.7081	90.0	90.0	90.0	319642.608202
6175.0	57.6953	57.6953	95.9086	90.0	90.0	90.0	319255.309398
6180.0	57.8983	57.8983	95.4573	90.0	90.0	90.0	319993.186189
6185.0	57.8075	57.8075	95.45	90.0	90.0	90.0	318965.746961
6190.0	57.684	57.684	95.7686	90.0	90.0	90.0	318665.109802
6195.0	57.9649	57.9649	95.3991	90.0	90.0	90.0	320533.966037
6200.0	57.8375	57.8375	95.2472	90.0	90.0	90.0	318618.297748
6205.0	57.6226	57.6226	95.6055	90.0	90.0	90.0	317445.125759
6210.0	57.6379	57.6379	95.6147	90.0	90.0	90.0	317644.131265
6215.0	57.6571	57.6571	95.6517	90.0	90.0	90.0	317979.154793
6220.0	57.691	57.691	95.8085	90.0	90.0	90.0	318874.62479
6225.0	57.867	57.867	95.6697	90.0	90.0	90.0	320358.833925
6230.0	57.7502	57.7502	95.3669	90.0	90.0	90.0	318056.580758
6235.0	57.8809	57.8809	95.4844	90.0	90.0	90.0	319891.489669
6240.0	57.739	57.739	95.6562	90.0	90.0	90.0	318898.277619
6245.0	57.7568	57.7568	95.8219	90.0	90.0	90.0	319647.109206
6250.0	57.7137	57.7137	95.3437	90.0	90.0	90.0	317577.789231
6255.0	57.7826	57.7826	96.0096	90.0	90.0	90.0	320559.112339
6260.0	57.7174	57.7174	95.7823	90.0	90.0	90.0	319079.693136
6265.0	57.382	57.382	96.5466	90.0	90.0	90.0	317898.919171
6270.0	57.6014	57.6014	95.8534	90.0	90.0	90.0	318034.090061
6275.0	57.6558	57.6558	96.2904	90.0	90.0	90.0	320087.376499
6280.0	57.5866	57.5866	96.1078	90.0	90.0	90.0	318714.128377
6285.0	57.5806	57.5806	96.1622	90.0	90.0	90.0	318827.932826
6290.0	57.7609	57.7609	95.745	90.0	90.0	90.0	319435.958165
6295.0	57.6632	57.6632	95.8821	90.0	90.0	90.0	318812.335168
6300.0	57.4704	57.4704	96.8263	90.0	90.0	90.0	319801.857064
6305.0	57.7807	57.7807	95.5254	90.0	90.0	90.0	318921.442389
6310.0	57.8346	57.8346	95.7271	90.0	90.0	90.0	320192.05728
6315.0	57.7179	57.7179	95.8029	90.0	90.0	90.0	319154.070009
6320.0	57.3327	57.3327	96.9792	90.0	90.0	90.0	318774.991856
6325.0	57.423	57.423	96.3875	90.0	90.0	90.0	317828.774657
6330.0	57.5208	57.5208	96.3113	90.0	90.0	90.0	318659.29845
6335.0	57.4252	57.4252	96.9233	90.0	90.0	90.0	319619.041844
6340.0	57.7307	57.7307	95.8532	90.0	90.0	90.0	319462.506764
6345.0	57.6686	57.6686	95.9833	90.0	90.0	90.0	319208.04686
6350.0	57.5623	57.5623	95.9379	90.0	90.0	90.0	317881.936663
6355.0	57.6367	57.6367	95.838	90.0	90.0	90.0	318372.087675
6360.0	57.505	57.505	96.2985	90.0	90.0	90.0	318442.538175
6365.0	57.5806	57.5806	96.1374	90.0	90.0	90.0	318745.655397
6370.0	57.8206	57.8206	95.2276	90.0	90.0	90.0	318366.695679
6375.0	57.8062	57.8062	95.6196	90.0	90.0	90.0	319518.25324
6380.0	57.8155	57.8155	95.7029	90.0	90.0	90.0	319899.151164
6385.0	57.9574	57.9574	95.1416	90.0	90.0	90.0	319586.508854
6390.0	57.8978	57.8978	94.993	90.0	90.0	90.0	318430.711521
6395.0	58.1701	58.1701	94.6525	90.0	90.0	90.0	320281.168165
6400.0	58.0623	58.0623	94.8299	90.0	90.0	90.0	319693.004942
6405.0	58.3304	58.3304	93.9201	90.0	90.0	90.0	319557.261182
6410.0	58.2009	58.2009	93.7019	90.0	90.0	90.0	317400.776195
6415.0	58.0798	58.0798	94.6857	90.0	90.0	90.0	319399.436354
6420.0	58.2009	58.2009	94.2873	90.0	90.0	90.0	319383.848358
6425.0	58.0356	58.0356	94.3647	90.0	90.0	90.0	317832.572337
6430.0	58.0514	58.0514	94.6699	90.0	90.0	90.0	319034.290313
6435.0	58.1456	58.1456	94.403	90.0	90.0	90.0	319168.182484
6440.0	58.1221	58.1221	94.6665	90.0	90.0	90.0	319800.639447
6445.0	57.6958	57.6958	95.7915	90.0	90.0	90.0	318870.552206
6450.0	57.6141	57.6141	95.961	90.0	90.0	90.0	318531.721539
6455.0	57.613	57.613	96.1806	90.0	90.0	90.0	319248.185164
6460.0	57.2944	57.2944	97.1578	90.0	90.0	90.0	318935.499191
6465.0	57.295	57.295	96.5236	90.0	90.0	90.0	316859.442118
6470.0	57.2664	57.2664	96.6069	90.0	90.0	90.0	316817.154741
6475.0	57.6617	57.6617	96.2884	90.0	90.0	90.0	320145.928115
6480.0	57.8306	57.8306	94.9864	90.0	90.0	90.0	317670.577714
6485.0	57.8896	57.8896	94.956	90.0	90.0	90.0	318216.575975
6490.0	57.6841	57.6841	95.8826	90.0	90.0	90.0	319045.125128
6495.0	57.6321	57.6321	96.3503	90.0	90.0	90.0	320023.492597
6500.0	57.6175	57.6175	95.9426	90.0	90.0	90.0	318508.484843
6505.0	57.6978	57.6978	96.2021	90.0	90.0	90.0	320260.339216
6510.0	57.5468	57.5468	96.066	90.0	90.0	90.0	318135.079597
6515.0	57.769	57.769	95.3797	90.0	90.0	90.0	318306.793071
6520.0	57.6306	57.6306	95.6104	90.0	90.0	90.0	317550.101776
6525.0	57.8739	57.8739	95.0527	90.0	90.0	90.0	318368.715851
6530.0	57.7723	57.7723	95.121	90.0	90.0	90.0	317479.391317
6535.0	58.1908	58.1908	93.6924	90.0	90.0	90.0	317258.912417
6540.0	58.1949	58.1949	93.9368	90.0	90.0	90.0	318131.202107
6545.0	58.1628	58.1628	94.323	90.0	90.0	90.0	319086.675623
6550.0	58.35	58.35	94.1287	90.0	90.0	90.0	320482.443935
6555.0	58.4803	58.4803	93.3031	90.0	90.0	90.0	319091.277958
6560.0	58.5265	58.5265	92.9857	90.0	90.0	90.0	318508.995462
6565.0	58.2822	58.2822	93.6972	90.0	90.0	90.0	318272.542978
6570.0	58.3711	58.3711	93.5669	90.0	90.0	90.0	318799.389086
6575.0	58.2915	58.2915	93.5591	90.0	90.0	90.0	317904.392894
6580.0	58.4183	58.4183	93.1821	90.0	90.0	90.0	318002.320638
6585.0	58.3588	58.3588	93.3942	90.0	90.0	90.0	318076.795776
6590.0	58.4534	58.4534	93.0833	90.0	90.0	90.0	318046.657777
6595.0	58.3517	58.3517	93.2545	90.0	90.0	90.0	317524.649693
6600.0	58.5903	58.5903	92.8363	90.0	90.0	90.0	318690.887661
6605.0	58.5093	58.5093	93.308	90.0	90.0	90.0	319425.008998
6610.0	58.2535	58.2535	93.6508	90.0	90.0	90.0	317801.597796
6615.0	58.3281	58.3281	94.1612	90.0	90.0	90.0	320352.476439
6620.0	58.6748	58.6748	92.5374	90.0	90.0	90.0	318581.109687
6625.0	58.4841	58.4841	93.2027	90.0	90.0	90.0	318789.958755
6630.0	58.3133	58.3133	93.4949	90.0	90.0	90.0	317923.521177
6635.0	58.3844	58.3844	93.297	90.0	90.0	90.0	318025.282501
6640.0	58.403	58.403	93.4918	90.0	90.0	90.0	318892.027156
6645.0	58.58	58.58	92.7608	90.0	90.0	90.0	318319.773166
6650.0	58.3041	58.3041	93.824	90.0	90.0	90.0	318942.499679
6655.0	58.6167	58.6167	93.2762	90.0	90.0	90.0	320489.07337
6660.0	58.6962	58.6962	92.9281	90.0	90.0	90.0	320159.766585
6665.0	58.1701	58.1701	94.1244	90.0	90.0	90.0	318494.220936
6670.0	58.3995	58.3995	93.3947	90.0	90.0	90.0	318523.185632
6675.0	58.0285	58.0285	94.6149	90.0	90.0	90.0	318597.230455
6680.0	58.1365	58.1365	94.4605	90.0	90.0	90.0	319262.396237
6685.0	58.2421	58.2421	94.1822	90.0	90.0	90.0	319479.923597
6690.0	58.3316	58.3316	94.3641	90.0	90.0	90.0	321081.264321
6695.0	58.106	58.106	94.2989	90.0	90.0	90.0	318382.419107
6700.0	58.1833	58.1833	94.269	90.0	90.0	90.0	319128.558388
6705.0	57.8314	57.8314	94.8701	90.0	90.0	90.0	317290.501132
6710.0	57.9877	57.9877	94.7103	90.0	90.0	90.0	318470.593341
6715.0	57.9334	57.9334	95.1705	90.0	90.0	90.0	319418.530661
6720.0	57.7605	57.7605	96.3466	90.0	90.0	90.0	321438.709296
6725.0	57.3542	57.3542	96.8487	90.0	90.0	90.0	318583.801661
6730.0	57.5957	57.5957	96.0519	90.0	90.0	90.0	318629.363776
6735.0	57.1949	57.1949	96.8787	90.0	90.0	90.0	316915.449484
6740.0	57.2507	57.2507	97.1358	90.0	90.0	90.0	318376.567404
6745.0	57.0377	57.0377	97.2957	90.0	90.0	90.0	316532.311389
6750.0	57.0041	57.0041	97.4506	90.0	90.0	90.0	316662.330949
6755.0	57.3172	57.3172	96.8236	90.0	90.0	90.0	318091.369649
6760.0	57.2295	57.2295	97.5769	90.0	90.0	90.0	319585.293765
6765.0	57.1264	57.1264	97.7437	90.0	90.0	90.0	318979.572061
6770.0	57.5619	57.5619	96.4423	90.0	90.0	90.0	319549.595697
6775.0	57.5261	57.5261	96.2607	90.0	90.0	90.0	318551.082065
6780.0	57.4001	57.4001	96.8007	90.0	90.0	90.0	318936.421761
6785.0	57.3014	57.3014	96.8975	90.0	90.0	90.0	318158.464713
6790.0	57.4395	57.4395	96.4545	90.0	90.0	90.0	318232.012067
6795.0	57.338	57.338	96.2978	90.0	90.0	90.0	316592.745179
6800.0	57.7376	57.7376	95.8321	90.0	90.0	90.0	319468.561377
6805.0	57.8911	57.8911	95.2423	90.0	90.0	90.0	319192.465497
6810.0	57.9557	57.9557	95.2525	90.0	90.0	90.0	319939.827665
6815.0	58.0051	58.0051	95.0348	90.0	90.0	90.0	319753.731236
6820.0	58.0689	58.0689	94.7447	90.0	90.0	90.0	319478.82234
6825.0	57.989	57.989	94.5837	90.0	90.0	90.0	318058.702206
6830.0	57.7168	57.7168	95.4982	90.0	90.0	90.0	318126.253159
6835.0	58.1456	58.1456	94.3064	90.0	90.0	90.0	318841.555486
6840.0	57.9097	57.9097	94.9587	90.0	90.0	90.0	318447.134543
6845.0	57.8434	57.8434	95.1515	90.0	90.0	90.0	318363.876257
6850.0	58.2157	58.2157	94.4406	90.0	90.0	90.0	320065.942803
6855.0	57.8069	57.8069	95.3319	90.0	90.0	90.0	318564.735255
6860.0	57.8367	57.8367	95.2567	90.0	90.0	90.0	318641.904274
6865.0	57.8974	57.8974	94.9657	90.0	90.0	90.0	318334.732486
6870.0	57.7476	57.7476	95.2957	90.0	90.0	90.0	317790.47995
6875.0	57.8815	57.8815	95.0925	90.0	90.0	90.0	318585.674612
6880.0	57.7785	57.7785	95.5479	90.0	90.0	90.0	318973.071751
6885.0	57.7755	57.7755	94.8842	90.0	90.0	90.0	316724.390236
6890.0	57.8637	57.8637	95.072	90.0	90.0	90.0	318320.553732
6895.0	57.6863	57.6863	95.5988	90.0	90.0	90.0	318124.662614
6900.0	58.0308	58.0308	94.871	90.0	90.0	90.0	319484.927015
6905.0	57.8843	57.8843	95.0281	90.0	90.0	90.0	318400.280944
6910.0	57.8706	57.8706	95.1768	90.0	90.0	90.0	318747.728196
6915.0	57.8344	57.8344	95.0162	90.0	90.0	90.0	317812.451521
6920.0	57.6959	57.6959	95.4529	90.0	90.0	90.0	317745.235598
6925.0	57.9904	57.9904	94.6237	90.0	90.0	90.0	318208.6269
6930.0	57.975	57.975	94.4644	90.0	90.0	90.0	317504.17422
6935.0	57.8429	57.8429	95.5416	90.0	90.0	90.0	319663.436581
6940.0	58.2339	58.2339	94.287	90.0	90.0	90.0	319745.376046
6945.0	58.0173	58.0173	94.6002	90.0	90.0	90.0	318424.833176
6950.0	58.1769	58.1769	93.989	90.0	90.0	90.0	318110.308386
6955.0	58.463	58.463	92.9303	90.0	90.0	90.0	317628.967214
6960.0	58.0483	58.0483	94.1062	90.0	90.0	90.0	317100.975168
6965.0	58.1845	58.1845	94.2396	90.0	90.0	90.0	319041.90917
6970.0	58.1078	58.1078	94.6587	90.0	90.0	90.0	319616.614091
6975.0	58.3859	58.3859	93.8177	90.0	90.0	90.0	319816.173288
6980.0	58.125	58.125	94.3882	90.0	90.0	90.0	318892.194536
6985.0	58.1129	58.1129	94.503	90.0	90.0	90.0	319147.466243
6990.0	58.1845	58.1845	94.0678	90.0	90.0	90.0	318460.417466
6995.0	58.2167	58.2167	94.1235	90.0	90.0	90.0	319002.200062
7000.0	58.0588	58.0588	94.2855	90.0	90.0	90.0	317820.032676
7005.0	58.1863	58.1863	93.9942	90.0	90.0	90.0	318230.581706
7010.0	58.4379	58.4379	93.5543	90.0	90.0	90.0	319486.383798
7015.0	58.228	58.228	94.0798	90.0	90.0	90.0	318977.742394
7020.0	58.3133	58.3133	93.6469	90.0	90.0	90.0	318440.49354
7025.0	58.2905	58.2905	93.6926	90.0	90.0	90.0	318347.040908
7030.0	57.9704	57.9704	94.5885	90.0	90.0	90.0	317871.105209
7035.0	58.3661	58.3661	93.7447	90.0	90.0	90.0	319350.931887
7040.0	58.3595	58.3595	93.7858	90.0	90.0	90.0	319418.727119
7045.0	58.2971	58.2971	93.753	90.0	90.0	90.0	318624.611017
7050.0	58.4584	58.4584	92.9191	90.0	90.0	90.0	317540.373867
7055.0	58.2294	58.2294	94.2742	90.0	90.0	90.0	319652.190511
7060.0	58.0396	58.0396	94.3699	90.0	90.0	90.0	317893.812394
7065.0	58.0167	58.0167	94.3762	90.0	90.0	90.0	317664.020037
7070.0	58.0336	58.0336	94.1052	90.0	90.0	90.0	316937.416135
7075.0	58.2459	58.2459	93.5328	90.0	90.0	90.0	317318.301855
7080.0	58.2028	58.2028	94.0941	90.0	90.0	90.0	318750.473981
7085.0	58.113	58.113	94.3843	90.0	90.0	90.0	318747.474922
7090.0	58.4366	58.4366	93.8952	90.0	90.0	90.0	320636.766593
7095.0	58.1577	58.1577	94.3465	90.0	90.0	90.0	319110.171012
7100.0	58.3653	58.3653	93.6053	90.0	90.0	90.0	318867.075108
7105.0	58.3384	58.3384	93.3072	90.0	90.0	90.0	317559.260952
7110.0	58.388	58.388	93.6997	90.0	90.0	90.0	319437.767058
7115.0	58.0537	58.0537	94.2291	90.0	90.0	90.0	317573.944261
7120.0	58.1922	58.1922	94.1196	90.0	90.0	90.0	318719.800033
7125.0	58.3798	58.3798	93.3691	90.0	90.0	90.0	318220.354118
7130.0	58.5445	58.5445	92.495	90.0	90.0	90.0	317023.245289
7135.0	58.5086	58.5086	92.8171	90.0	90.0	90.0	317737.108836
7140.0	58.5765	58.5765	92.7878	90.0	90.0	90.0	318373.995919
7145.0	58.5202	58.5202	92.959	90.0	90.0	90.0	318348.490272
7150.0	58.7119	58.7119	92.5231	90.0	90.0	90.0	318934.735197
7155.0	58.4327	58.4327	92.8674	90.0	90.0	90.0	317085.11973
7160.0	58.4023	58.4023	93.5746	90.0	90.0	90.0	319166.821364
7165.0	57.9072	57.9072	94.5542	90.0	90.0	90.0	317063.316852
7170.0	58.1111	58.1111	94.4013	90.0	90.0	90.0	318783.924493
7175.0	58.2564	58.2564	93.864	90.0	90.0	90.0	318556.209284
7180.0	58.2509	58.2509	93.8394	90.0	90.0	90.0	318412.909083
7185.0	58.3069	58.3069	93.7437	90.0	90.0	90.0	318700.094431
7190.0	58.4297	58.4297	93.3235	90.0	90.0	90.0	318608.843944
7195.0	58.5483	58.5483	92.6142	90.0	90.0	90.0	317472.356492
7200.0	58.535	58.535	93.4979	90.0	90.0	90.0	320355.638793
7205.0	58.4032	58.4032	93.274	90.0	90.0	90.0	318150.956755
7210.0	58.3924	58.3924	93.7101	90.0	90.0	90.0	319520.872076
7215.0	58.4018	58.4018	93.5436	90.0	90.0	90.0	319055.407553
7220.0	58.6255	58.6255	93.0148	90.0	90.0	90.0	319686.871809
7225.0	58.565	58.565	93.5401	90.0	90.0	90.0	320828.947317
7230.0	58.4056	58.4056	93.5817	90.0	90.0	90.0	319227.488058
7235.0	58.718	58.718	92.7107	90.0	90.0	90.0	319648.17531
7240.0	58.6635	58.6635	92.746	90.0	90.0	90.0	319176.583883
7245.0	58.4587	58.4587	93.4715	90.0	90.0	90.0	319431.717844
7250.0	58.4928	58.4928	92.884	90.0	90.0	90.0	317794.444033
7255.0	58.268	58.268	93.6587	90.0	90.0	90.0	317985.717684
7260.0	58.5789	58.5789	92.6383	90.0	90.0	90.0	317887.525727
7265.0	58.1948	58.1948	94.3466	90.0	90.0	90.0	319517.226279
7270.0	58.352	58.352	93.6403	90.0	90.0	90.0	318841.230242
7275.0	58.1865	58.1865	94.0429	90.0	90.0	90.0	318397.98787
