# Bin ranges
#	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0
# Range	Density
2.0	0.409193753545
3.0	0.354362517149
4.0	0.283126851765
5.0	0.232324820849
6.0	0.253046281946
7.0	0.237207575984
8.0	0.155084035953
9.0	0.45683738521
10.0	0.35273731084
11.0	0.25549547029
12.0	0.351502827993
13.0	0.33838374962
14.0	0.268581990101
15.0	0.278894187795
16.0	0.111838642963
