# Time(ps)	Thickness
1320.0	43.8473856608
1325.0	43.1683939616
1330.0	43.0837381999
1335.0	43.118367513
1340.0	43.0155090332
1345.0	43.131825765
1350.0	43.0003031413
1355.0	43.212109375
1360.0	43.0203898112
1365.0	43.2722025553
1370.0	43.1104614258
1375.0	42.7938415527
1380.0	43.0200439453
1385.0	43.1714294434
1390.0	43.3352844238
1395.0	43.215447998
1400.0	43.1565979004
1405.0	43.5399556478
1410.0	43.3504109701
1415.0	43.8178304036
1420.0	43.3295450846
1425.0	42.895719401
1430.0	43.4760701497
1435.0	43.3463500977
1440.0	43.5135681152
1445.0	43.2443705241
1450.0	43.3135213216
1455.0	43.2500284831
1460.0	43.2099914551
1465.0	43.3396952311
1470.0	43.695904541
1475.0	43.9306376139
1480.0	43.8109558105
1485.0	43.8794596354
1490.0	43.6789042155
1495.0	43.5657389323
1500.0	43.9095581055
1505.0	43.7004374186
1510.0	43.7014160156
1515.0	43.7541768392
1520.0	43.7151387533
1525.0	43.4045267741
1530.0	43.4290161133
1535.0	43.6874796549
1540.0	44.2016581217
1545.0	43.8812866211
1550.0	43.4181844076
1555.0	43.802138265
1560.0	43.5013509115
1565.0	43.8379496257
1570.0	43.496085612
1575.0	43.7203470866
1580.0	43.8841715495
1585.0	43.8570068359
1590.0	43.7264567057
1595.0	43.7658833822
1600.0	43.516788737
1605.0	43.1742329915
1610.0	43.3363830566
1615.0	43.0989440918
1620.0	43.3588928223
1625.0	43.5356648763
1630.0	43.284197998
1635.0	43.1283406576
1640.0	43.6525004069
1645.0	43.2310994466
1650.0	43.5250691732
1655.0	43.0104675293
1660.0	43.4219706217
1665.0	43.3643737793
1670.0	43.6821065267
1675.0	43.7230163574
1680.0	43.5059855143
1685.0	43.7908528646
1690.0	43.6353393555
1695.0	43.4667399089
1700.0	43.528326416
1705.0	43.8427571615
1710.0	43.9198018392
1715.0	43.6004496257
1720.0	43.3500732422
1725.0	43.460723877
1730.0	43.5093221029
1735.0	43.2004984538
1740.0	43.3140889486
1745.0	43.5276611328
1750.0	43.8368733724
1755.0	43.6282043457
1760.0	43.6735127767
1765.0	43.2718119303
1770.0	43.2482421875
1775.0	43.3252929687
1780.0	43.2002075195
1785.0	43.4285583496
1790.0	43.6682149251
1795.0	43.4778523763
1800.0	43.4988728841
1805.0	43.349806722
1810.0	43.9426411947
1815.0	43.5203877767
1820.0	43.4624938965
1825.0	43.4475077311
1830.0	43.4525980632
1835.0	42.9069580078
1840.0	43.2758605957
1845.0	43.4484863281
1850.0	43.5881490072
1855.0	43.646500651
1860.0	43.5746195475
1865.0	43.6924235026
1870.0	43.5546203613
1875.0	43.4266601563
1880.0	43.1907348633
1885.0	43.3767069499
1890.0	43.5313802083
1895.0	43.3382629395
1900.0	43.0858520508
1905.0	43.226776123
1910.0	43.0832010905
1915.0	43.1013264974
1920.0	43.2417541504
1925.0	43.4922587077
1930.0	43.1307576497
1935.0	43.4967549642
1940.0	43.1309326172
1945.0	43.2308797201
1950.0	42.5944112142
1955.0	42.5449198405
1960.0	42.7136067708
1965.0	43.1688171387
1970.0	43.2416646322
1975.0	43.0232747396
1980.0	42.7177937826
1985.0	43.0853922526
1990.0	43.5552693685
1995.0	43.2042785645
2000.0	43.3425170898
2005.0	43.5356221517
2010.0	43.6264587402
2015.0	43.6475280762
2020.0	43.7291625977
2025.0	43.7597167969
2030.0	43.5063110352
2035.0	43.3807413737
2040.0	43.5430501302
2045.0	43.6983683268
2050.0	43.5852864583
2055.0	43.5316975911
2060.0	43.1956705729
2065.0	43.781817627
2070.0	43.8847941081
2075.0	43.1328613281
2080.0	43.3112243652
2085.0	43.4404642741
2090.0	43.3356282552
2095.0	43.442775472
2100.0	43.438671875
2105.0	43.4913391113
2110.0	43.2677368164
2115.0	43.3345662435
2120.0	43.3164855957
2125.0	43.4524332682
2130.0	43.6256306966
2135.0	43.3172871908
2140.0	43.364646403
2145.0	43.3690083822
2150.0	43.6595418294
2155.0	43.4334411621
2160.0	43.5138895671
2165.0	43.0728108724
2170.0	43.6163859049
2175.0	43.7663391113
2180.0	43.1006815592
2185.0	43.1007670085
2190.0	43.2886230469
2195.0	43.3256673177
2200.0	43.313680013
2205.0	43.4176778158
2210.0	43.1276794434
2215.0	43.5080403646
2220.0	43.2693827311
2225.0	43.5731852214
2230.0	43.7031107585
2235.0	43.7934285482
2240.0	44.1031758626
2245.0	43.9306030273
2250.0	44.4238606771
2255.0	43.9705973307
2260.0	43.618371582
2265.0	43.3658528646
2270.0	43.6955403646
2275.0	43.562697347
2280.0	43.387318929
2285.0	43.6828959147
2290.0	43.0581400553
2295.0	43.3730895996
2300.0	43.4904500326
2305.0	43.598223877
2310.0	43.1594462077
2315.0	43.321681722
2320.0	43.8032348633
2325.0	43.8109822591
2330.0	43.7434529622
2335.0	43.8749654134
2340.0	43.2966105143
2345.0	43.621270752
2350.0	43.4962463379
2355.0	43.7279561361
2360.0	43.4445780436
2365.0	43.7386820475
2370.0	43.6111999512
2375.0	43.3049580892
2380.0	43.7723409017
2385.0	43.5283467611
2390.0	43.2330790202
2395.0	43.7538920085
2400.0	43.4653625488
2405.0	43.5823506673
2410.0	43.5454813639
2415.0	43.4211791992
2420.0	43.7802734375
2425.0	43.357224528
2430.0	43.5701416016
2435.0	43.4471374512
2440.0	43.4464457194
2445.0	43.6226704915
2450.0	43.6684387207
2455.0	43.2602091471
2460.0	43.1658467611
2465.0	43.3266988118
2470.0	43.1797932943
2475.0	43.3811197917
2480.0	43.4339314779
2485.0	43.1278238932
2490.0	42.9382486979
2495.0	43.0454956055
2500.0	43.3827331543
2505.0	43.2434509277
2510.0	43.0789530436
2515.0	43.0374369303
2520.0	43.0871236165
2525.0	43.392199707
2530.0	43.5207763672
2535.0	43.3389912923
2540.0	43.2019632975
2545.0	43.4012044271
2550.0	42.937874349
2555.0	43.2547200521
2560.0	42.990608724
2565.0	42.7381286621
2570.0	42.9389892578
2575.0	43.0264973958
2580.0	43.1260925293
2585.0	43.0948832194
2590.0	43.3834798177
2595.0	43.2441630046
2600.0	42.8040506999
2605.0	42.8799540202
2610.0	42.8705322266
2615.0	43.2085266113
2620.0	43.1538960775
2625.0	42.9112691243
2630.0	43.1758666992
2635.0	43.1510233561
2640.0	43.2232645671
2645.0	43.1563374837
2650.0	43.3071472168
2655.0	43.3704243978
2660.0	43.2636576335
2665.0	42.9635213216
2670.0	42.8935770671
2675.0	43.1692382813
2680.0	43.4001790365
2685.0	43.3023905436
2690.0	43.4450805664
2695.0	43.5354654948
2700.0	43.2903910319
2705.0	43.3494059245
2710.0	43.3307088216
2715.0	43.460925293
2720.0	43.5856547038
2725.0	43.6047098796
2730.0	43.5203898112
2735.0	43.2282328288
2740.0	43.3815043132
2745.0	43.4177612305
2750.0	43.4273722331
2755.0	43.3280639648
2760.0	43.0683308919
2765.0	43.2539754232
2770.0	42.9374043783
2775.0	43.253527832
2780.0	43.1400919596
2785.0	43.1050109863
2790.0	43.1895080566
2795.0	42.7471720378
2800.0	43.1456604004
2805.0	43.3055094401
2810.0	43.1275085449
2815.0	43.0438598633
2820.0	43.1387451172
2825.0	42.9697001139
2830.0	42.8215555827
2835.0	43.0159037272
2840.0	43.1516662598
2845.0	43.0992289225
2850.0	43.6525695801
2855.0	43.483207194
2860.0	44.003889974
2865.0	43.2550069173
2870.0	43.4429667155
2875.0	42.9050435384
2880.0	42.9669026693
2885.0	42.6109008789
2890.0	42.8367879232
2895.0	42.663667806
2900.0	42.9299763997
2905.0	43.1119628906
2910.0	43.1686258952
2915.0	43.2209818522
2920.0	43.223811849
2925.0	43.2953369141
2930.0	43.0615844727
2935.0	43.1518859863
2940.0	42.8714457194
2945.0	42.5297831217
2950.0	42.994708252
2955.0	43.0353922526
2960.0	42.9037760417
2965.0	43.0524454753
2970.0	43.3596232096
2975.0	43.3383138021
2980.0	42.9893330892
2985.0	42.8023376465
2990.0	43.5864257812
2995.0	43.3542765299
3000.0	43.5026082357
3005.0	43.4786295573
3010.0	43.7246520996
3015.0	43.5291768392
3020.0	43.6765380859
3025.0	43.5064188639
3030.0	43.532228597
3035.0	43.6456441243
3040.0	43.5198527018
3045.0	44.0144897461
3050.0	43.7773986816
3055.0	43.5234761556
3060.0	43.5343037923
3065.0	43.8805196126
3070.0	44.2978108724
3075.0	44.5692972819
3080.0	44.2346862793
3085.0	44.1835754395
3090.0	44.0935384115
3095.0	44.1125915527
3100.0	43.9566894531
3105.0	44.396693929
3110.0	44.5311014811
3115.0	44.4547749837
3120.0	44.3774047852
3125.0	44.423828125
3130.0	44.2295227051
3135.0	44.434588623
3140.0	44.4935750326
3145.0	44.2011393229
3150.0	44.210144043
3155.0	44.1008056641
3160.0	44.2605183919
3165.0	44.4983907064
3170.0	44.3822489421
3175.0	44.303511556
3180.0	44.2978820801
3185.0	44.1393595378
3190.0	44.2573120117
3195.0	44.1210367839
3200.0	44.3153422038
3205.0	44.2400675456
3210.0	44.4331258138
3215.0	44.4908650716
3220.0	44.3418721517
3225.0	44.3461364746
3230.0	44.8397562663
3235.0	44.6105000814
3240.0	44.7824808757
3245.0	44.3578938802
3250.0	44.2893554688
3255.0	44.2693277995
3260.0	44.4411743164
3265.0	44.7234375
3270.0	43.8752787272
3275.0	44.4357584635
3280.0	44.4956970215
3285.0	44.1295308431
3290.0	44.1425211589
3295.0	44.1030008952
3300.0	44.5179545085
3305.0	44.4041137695
3310.0	44.3983947754
3315.0	44.2642150879
3320.0	44.4889444987
3325.0	44.4781311035
3330.0	44.3912719727
3335.0	44.5343546549
3340.0	44.3475850423
3345.0	44.2961690267
3350.0	44.1174133301
3355.0	43.9976196289
3360.0	44.3207438151
3365.0	44.0825561523
3370.0	44.6246317546
3375.0	44.2552286784
3380.0	44.549235026
3385.0	44.5358886719
3390.0	44.8771769206
3395.0	44.7140177409
3400.0	44.7734049479
3405.0	45.0499430339
3410.0	44.7482991536
3415.0	44.6875874837
3420.0	44.5257486979
3425.0	44.2976969401
3430.0	44.4272847493
3435.0	44.5700276693
3440.0	44.3100992839
3445.0	44.2023498535
3450.0	44.2768941243
3455.0	44.5935994466
3460.0	44.283199056
3465.0	44.8608764648
3470.0	44.5749084473
3475.0	44.9198872884
3480.0	44.650008138
3485.0	44.7002441406
3490.0	44.9687052409
3495.0	44.722249349
3500.0	45.197281901
3505.0	44.7327982585
3510.0	44.8834391276
3515.0	44.9332356771
3520.0	45.2479064941
3525.0	44.835756429
3530.0	44.862487793
3535.0	45.4192159017
3540.0	44.9767171224
3545.0	45.5192871094
3550.0	45.5845153809
3555.0	45.5389790853
3560.0	45.3490437826
3565.0	45.0128214518
3570.0	44.7755330404
3575.0	44.8887207031
3580.0	45.3575154622
3585.0	45.3448913574
3590.0	45.829486084
3595.0	44.9661112467
3600.0	45.2286092122
3605.0	44.9694437663
3610.0	45.1557230632
3615.0	44.7833597819
3620.0	44.8614339193
3625.0	44.679119873
3630.0	44.7999064128
3635.0	44.8363423665
3640.0	44.8388183594
3645.0	45.1813354492
3650.0	44.9014261882
3655.0	45.0687235514
3660.0	44.7866780599
3665.0	44.7631164551
3670.0	44.8326761882
3675.0	45.2299438477
3680.0	44.8509419759
3685.0	45.3729573568
3690.0	44.8170715332
3695.0	45.2113505046
3700.0	45.2711364746
3705.0	45.1598490397
3710.0	45.3192057292
3715.0	45.6373494466
3720.0	44.9989888509
3725.0	45.221089681
3730.0	45.3609802246
3735.0	45.1780741374
3740.0	45.1520792643
3745.0	45.1649617513
3750.0	45.422664388
3755.0	44.9890034993
3760.0	45.1542500814
3765.0	44.9479797363
3770.0	44.9668538411
3775.0	45.2621785482
3780.0	45.3436787923
3785.0	45.2678548177
3790.0	45.1581156413
3795.0	45.3387064616
3800.0	45.2239908854
3805.0	45.5287150065
3810.0	45.3411905924
3815.0	45.1994852702
3820.0	45.1709757487
3825.0	45.3143798828
3830.0	44.7998250326
3835.0	44.8785441081
3840.0	44.8964558919
3845.0	44.4724914551
3850.0	45.0205464681
3855.0	45.1622334798
3860.0	44.8688639323
3865.0	44.9107849121
3870.0	44.918363444
3875.0	44.9611979167
3880.0	44.8658955892
3885.0	44.8056294759
3890.0	44.6232889811
3895.0	44.8717264811
3900.0	44.7966491699
3905.0	45.0291625977
3910.0	44.7560994466
3915.0	44.9355733236
3920.0	44.8633524577
3925.0	44.7570780436
3930.0	44.8244995117
3935.0	44.8860860189
3940.0	44.7976359049
3945.0	44.9338541667
3950.0	44.9121988932
3955.0	44.9372355143
3960.0	44.8545939128
3965.0	44.8673665365
3970.0	44.5249145508
3975.0	44.5739013672
3980.0	44.6228759766
3985.0	45.0444213867
3990.0	45.0111775716
3995.0	44.8997884115
4000.0	44.4145141602
4005.0	44.4541605632
4010.0	44.9425679525
4015.0	44.5466328939
4020.0	44.8510111491
4025.0	44.9551106771
4030.0	44.7217549642
4035.0	45.1274068197
4040.0	44.8416137695
4045.0	44.7602762858
4050.0	44.604083252
4055.0	44.4999593099
4060.0	44.7437927246
4065.0	44.7772542318
4070.0	44.5853068034
4075.0	44.6787475586
4080.0	44.7045939128
4085.0	44.6539916992
4090.0	44.9423441569
4095.0	44.7744730632
4100.0	45.0208760579
4105.0	44.6021443685
4110.0	44.7911010742
4115.0	44.5272481283
4120.0	44.3386189779
4125.0	44.4342834473
4130.0	44.8113891602
4135.0	45.0886962891
4140.0	44.661714681
4145.0	44.6474833171
4150.0	44.6560424805
4155.0	45.1479532878
4160.0	44.7678283691
4165.0	45.0733317057
4170.0	45.2277852376
4175.0	45.1299519857
4180.0	45.2449239095
4185.0	44.9303426107
4190.0	45.1752156576
4195.0	45.1449483236
4200.0	44.843556722
4205.0	44.8772338867
4210.0	44.8375264486
4215.0	44.8190653483
4220.0	44.9292032878
4225.0	45.1355570475
4230.0	44.7415974935
4235.0	45.0120849609
4240.0	44.7509806315
4245.0	44.7430806478
4250.0	44.8297770182
4255.0	44.8333719889
4260.0	44.8646708171
4265.0	45.4036682129
4270.0	45.2799641927
4275.0	45.4250854492
4280.0	45.0032328288
4285.0	45.4769246419
4290.0	45.5420593262
4295.0	45.3620137533
4300.0	45.3362996419
4305.0	45.6053120931
4310.0	45.331048584
4315.0	45.5423441569
4320.0	45.1820943197
4325.0	45.5156738281
4330.0	45.4211730957
4335.0	45.5460632324
4340.0	45.5434794108
4345.0	45.4494384766
4350.0	44.9552571615
4355.0	45.266217041
4360.0	44.9753438314
4365.0	45.1007466634
4370.0	44.9171549479
4375.0	45.3304280599
4380.0	45.2777404785
4385.0	45.4594523112
4390.0	45.3641988118
4395.0	45.3576863607
4400.0	45.5687744141
4405.0	45.5836934408
4410.0	45.3461730957
4415.0	45.1301147461
4420.0	45.4894999186
4425.0	45.4744628906
4430.0	45.4640625
4435.0	45.6530029297
4440.0	46.0158996582
4445.0	46.0915547689
4450.0	45.9421244303
4455.0	46.0099446615
4460.0	46.0515889486
4465.0	46.0961568197
4470.0	45.6456461589
4475.0	45.6162109375
4480.0	45.4327026367
4485.0	45.4961934408
4490.0	45.630682373
4495.0	45.9018941243
4500.0	45.5255818685
4505.0	45.5161071777
4510.0	45.1805847168
4515.0	45.3829752604
4520.0	45.3522989909
4525.0	44.9520812988
4530.0	44.8598144531
4535.0	44.8871765137
4540.0	45.0095784505
4545.0	44.9283325195
4550.0	44.9504536947
4555.0	44.6893310547
4560.0	45.1834818522
4565.0	45.2675964355
4570.0	45.0882283529
4575.0	45.305476888
4580.0	45.4048990885
4585.0	45.6367533366
4590.0	45.4167989095
4595.0	45.1761779785
4600.0	44.961147054
4605.0	45.0950907389
4610.0	45.1879536947
4615.0	45.5860127767
4620.0	45.4450500488
4625.0	45.2741027832
4630.0	45.3502278646
4635.0	45.3795003255
4640.0	45.3751017253
4645.0	45.734757487
4650.0	45.4646830241
4655.0	45.820892334
4660.0	45.2480672201
4665.0	45.4244852702
4670.0	45.5909261068
4675.0	45.6624816895
4680.0	45.7321736654
4685.0	45.958396403
4690.0	45.7814778646
4695.0	45.7945699056
4700.0	45.6723347982
4705.0	45.5266601563
4710.0	45.5571512858
4715.0	45.839855957
4720.0	45.7834859212
4725.0	45.9023783366
4730.0	45.5862080892
4735.0	45.4618306478
4740.0	45.2674214681
4745.0	45.5947428385
4750.0	45.3960876465
4755.0	45.7334289551
4760.0	45.5558146159
4765.0	45.7092773438
4770.0	46.0316853841
4775.0	45.681632487
4780.0	45.7728393555
4785.0	45.7158711751
4790.0	45.9390563965
4795.0	46.0991129557
4800.0	45.9181172689
4805.0	45.8797668457
4810.0	45.8939371745
4815.0	45.9249755859
4820.0	45.6566772461
4825.0	45.7171732585
4830.0	45.4557027181
4835.0	45.356443278
4840.0	45.4118509928
4845.0	45.6094889323
4850.0	45.1363464355
4855.0	45.233976237
4860.0	45.3442647298
4865.0	45.1594238281
4870.0	45.2877807617
4875.0	45.3045511882
4880.0	45.2476806641
4885.0	45.3261027018
4890.0	45.440625
4895.0	45.4104695638
4900.0	45.4168721517
4905.0	45.6661275228
4910.0	45.5161214193
4915.0	45.410945638
4920.0	45.0800842285
4925.0	45.3310038249
4930.0	45.6492329915
4935.0	45.2770894368
4940.0	45.391813151
4945.0	45.47752889
4950.0	45.5645100911
4955.0	45.1713358561
4960.0	44.9345926921
4965.0	45.4705485026
4970.0	45.3044514974
4975.0	45.5013712565
4980.0	45.4713785807
4985.0	45.5400634766
4990.0	45.5737854004
4995.0	45.4117370605
5000.0	45.665242513
5005.0	45.5502685547
5010.0	45.315222168
5015.0	45.4761617025
5020.0	45.4800679525
5025.0	45.3396870931
5030.0	45.8065022786
5035.0	45.3695821126
5040.0	45.5274576823
5045.0	45.6098266602
5050.0	45.3058268229
5055.0	45.4841023763
5060.0	45.2136271159
5065.0	45.1818705241
5070.0	44.9950948079
5075.0	45.3344034831
5080.0	45.2920145671
5085.0	45.070135498
5090.0	45.687097168
5095.0	45.2626627604
5100.0	45.5648966471
5105.0	45.4170471191
5110.0	45.2802001953
5115.0	45.5077412923
5120.0	45.5174601237
5125.0	45.832043457
5130.0	45.5855855306
5135.0	45.5469706217
5140.0	45.6327372233
5145.0	45.4564615885
5150.0	45.6247497559
5155.0	45.467397054
5160.0	45.2204956055
5165.0	45.5808349609
5170.0	45.385530599
5175.0	45.5585245768
5180.0	45.2392028809
5185.0	45.2970316569
5190.0	44.9733907064
5195.0	44.8806844076
5200.0	45.107804362
5205.0	45.1673421224
5210.0	45.2470357259
5215.0	45.2897867839
5220.0	45.1393737793
5225.0	45.0005208333
5230.0	45.1310953776
5235.0	45.1289591471
5240.0	45.4406351725
5245.0	45.4410420736
5250.0	45.6516866048
5255.0	45.8501749674
5260.0	45.2827941895
5265.0	45.5093892415
5270.0	45.150181071
5275.0	45.4258585612
5280.0	45.3627990723
5285.0	45.4078023275
5290.0	45.6084391276
5295.0	45.0639973958
5300.0	45.505843099
5305.0	45.4189778646
5310.0	45.7514139811
5315.0	45.5677042643
5320.0	45.3254272461
5325.0	45.1662109375
5330.0	45.5934570312
5335.0	45.2611755371
5340.0	45.4351847331
5345.0	45.4325520833
5350.0	44.8001505534
5355.0	45.1936584473
5360.0	45.1585286458
5365.0	45.348034668
5370.0	45.4918986003
5375.0	45.6129903158
5380.0	45.5397216797
5385.0	45.8514750163
5390.0	45.7949239095
5395.0	45.6669270833
5400.0	45.8080586751
5405.0	45.369712321
5410.0	45.3909606934
5415.0	45.3730367025
5420.0	45.5888631185
5425.0	45.6094116211
5430.0	45.8790629069
5435.0	45.6213867188
5440.0	45.6301534017
5445.0	45.721484375
5450.0	46.0684672038
5455.0	46.0162068685
5460.0	45.6975423177
5465.0	45.8632914225
5470.0	45.7243306478
5475.0	45.4945515951
5480.0	45.8178405762
5485.0	45.7291503906
5490.0	45.8204447428
5495.0	46.0260904948
5500.0	45.8183614095
5505.0	45.7399373372
5510.0	45.67596639
5515.0	46.0671569824
5520.0	46.2928527832
5525.0	45.7852172852
5530.0	45.5883951823
5535.0	45.7531799316
5540.0	45.6543721517
5545.0	45.7494344076
5550.0	45.591394043
5555.0	45.6825317383
5560.0	45.776167806
5565.0	45.9072306315
5570.0	45.7003051758
5575.0	45.5838114421
5580.0	45.1251098633
5585.0	45.3464436849
5590.0	45.6184326172
5595.0	45.5311238607
5600.0	45.6435872396
5605.0	45.6361124674
5610.0	45.927718099
5615.0	45.398232015
5620.0	45.6366923014
5625.0	45.4481892904
5630.0	45.3481547038
5635.0	45.2069051107
5640.0	45.2481872559
5645.0	45.7133280436
5650.0	45.45252889
5655.0	45.2007792155
5660.0	45.0727416992
5665.0	45.006459554
5670.0	45.0577677409
5675.0	45.0594828288
5680.0	45.6149129232
5685.0	45.3816935221
5690.0	45.0662801107
5695.0	45.5301859538
5700.0	45.907989502
5705.0	45.5456380208
5710.0	45.548260498
5715.0	45.5071268717
5720.0	45.8801045736
5725.0	45.5713887533
5730.0	45.7064737956
5735.0	45.8358357747
5740.0	45.5013671875
5745.0	45.6831827799
5750.0	45.3455952962
5755.0	45.446661377
5760.0	45.6759928385
5765.0	45.5048319499
5770.0	45.3345906576
5775.0	45.3119344076
5780.0	45.5228088379
5785.0	45.6328918457
5790.0	45.36153361
5795.0	45.2312296549
5800.0	45.39512736
5805.0	45.4066589355
5810.0	45.3118937174
5815.0	45.1669535319
5820.0	45.130670166
5825.0	45.3888326009
5830.0	45.5282572428
5835.0	45.0348978678
5840.0	44.9325907389
5845.0	45.1959879557
5850.0	45.033207194
5855.0	45.1950093587
5860.0	45.4448791504
5865.0	45.0171040853
5870.0	45.446685791
5875.0	45.417010498
5880.0	45.3978149414
5885.0	45.8003723145
5890.0	45.7392456055
5895.0	45.6433919271
5900.0	45.8134338379
5905.0	45.7888061523
5910.0	45.7063476563
5915.0	45.7831665039
5920.0	45.7512980143
5925.0	45.4666585286
5930.0	46.0801310221
5935.0	45.5057413737
5940.0	45.6601135254
5945.0	45.7555399577
5950.0	45.5773742676
5955.0	45.5637329102
5960.0	45.1852376302
