# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
305.0	29.0876845851	55.5542568245	57.3304974827	48.2986257305	52.9187225223
310.0	29.6162516034	53.7709172574	56.5377173403	51.180725712	54.0702132432
315.0	28.8993290581	54.9442516469	57.0230601357	53.9745763868	53.6145051203
320.0	28.9756470096	53.7953890362	57.4281869129	51.2426217087	54.5193311704
325.0	29.088603308	53.7378910299	57.8866415662	50.4882530173	54.013665138
330.0	29.6772905294	53.8784245984	55.0732709102	52.6756912348	55.0090261574
335.0	29.2591897307	54.4528674349	55.5735368665	48.4676476205	55.2414632478
340.0	28.6057100539	55.6695826654	56.0590396313	53.1692036025	54.4245254363
345.0	28.6795223312	54.8876355623	56.1554596469	57.3319546941	54.55577475
350.0	28.704170676	53.2965235087	56.9106512633	55.5586197983	55.5953132373
355.0	28.5061620188	54.2300686749	56.177467517	56.4662379702	55.6268338024
360.0	28.8609869358	52.8394057904	56.7606258245	55.5721451241	55.8723913825
365.0	30.5234962299	53.5305565529	55.2203866537	72.8367653681	57.0381055738
370.0	29.0925393182	53.6167110383	54.4826548122	55.3478837456	56.7045728319
375.0	28.5349589483	53.9851525912	55.5892444331	57.3771041682	56.2525553064
380.0	31.0001619222	55.2368640624	56.8167720201	60.9850592196	60.3183131284
385.0	31.2504053891	54.8300925764	56.8267959524	57.7065776388	60.5695933829
390.0	29.6588050627	55.0505114929	55.8350909077	62.0975043219	57.8296748459
395.0	28.1723898703	54.215639723	56.4088671019	52.2332008822	56.5239109247
400.0	29.8982399041	55.8221503991	56.4468654924	59.1049738774	56.3890774298
405.0	29.8573580138	54.8339649643	57.273504902	60.2596303071	56.6822050904
410.0	27.9647892967	53.5762661717	57.302698587	53.0613028287	56.6912797639
415.0	29.9595768064	54.8888484084	58.0614476211	58.1016179891	56.0082571933
420.0	32.1968380548	56.4138998967	58.8233228047	58.3235646375	61.7213182154
425.0	29.8395288563	54.0468032386	58.435199294	62.4358110837	56.3580312643
430.0	31.7795963054	56.0684770343	55.6493242994	59.2971916062	58.8875677993
435.0	31.5053971129	56.4906274872	55.4898535831	58.4657012443	59.2619265092
440.0	30.1664983653	56.3470397017	55.9673311586	58.1682496369	55.8048976538
445.0	29.9360302475	56.9639835977	55.6354373927	56.4934378632	56.081871772
450.0	32.093633243	58.1527904128	55.840785454	60.983534903	55.5163108443
455.0	30.2937954544	57.6983387792	55.8508716354	57.991778879	54.3097475515
460.0	28.2709116021	55.2914761543	55.7694958557	54.8072953446	55.569004191
465.0	30.3255148678	57.0736899634	56.4468175709	59.797714415	53.9655699064
470.0	28.0657593847	57.5691121517	54.3730341534	53.5360106012	55.0857086546
475.0	28.1503318299	56.4482120856	56.5662490828	53.4279624446	54.074342276
480.0	28.5297307755	55.5059270848	55.4143239893	50.6961807233	55.5677688973
485.0	28.0638250768	55.9871985021	56.2272286602	58.6977397883	54.4864273762
490.0	28.0962265847	56.0197024399	56.4965978819	51.7321118996	54.8432134821
495.0	29.5634808629	56.1861394078	54.9043406078	62.7160857108	57.5675026481
500.0	28.3031980993	53.4948618609	55.3102466323	57.7252170431	57.4226420152
505.0	28.4506757064	55.0628382762	55.5563392591	54.5147446748	55.6591968419
510.0	28.453901821	54.7137417462	55.3645220745	53.5275153757	56.2731692271
515.0	28.3753706379	54.1631562753	57.8353186226	48.7410197687	55.2358152935
520.0	28.1254913508	54.3693858763	56.199948943	54.7754886111	56.3976991805
525.0	27.9824964471	54.3120457133	55.9795598155	53.9409155	57.0227931901
530.0	27.9855712453	53.5849120621	55.601128482	63.6849777398	57.1100532871
535.0	28.2031368576	53.3767410421	56.4585173148	59.1326712679	56.566656852
540.0	27.78322487	54.1472475549	55.6989452685	63.0346222076	56.929366648
545.0	27.8489418061	55.8240855821	54.1744673286	61.392858805	56.6573486962
550.0	27.7671695519	54.7200541932	56.3402192542	60.0485319591	56.1102145662
555.0	27.9052967416	54.3636334122	56.2112993964	60.0630378325	56.3048928822
560.0	27.9650268689	55.3416957891	55.6457440059	56.4730061111	56.0754419772
565.0	27.8575355025	54.7901745642	55.0141792091	61.6259274221	56.8949500346
570.0	28.470184738	54.5084395383	54.7561338011	60.3912680584	56.3070928167
575.0	28.1444153799	52.4665702482	56.8169946576	60.0148726223	57.1834128895
580.0	27.9516358261	52.6185677221	58.3380211897	59.1943245943	56.1299907911
585.0	29.050279715	54.1706433167	59.7075848637	58.6337524731	56.8934934629
590.0	29.2481706391	55.2536756915	57.234238572	58.0099507283	57.7930275891
595.0	27.416355216	55.1510717122	57.191459962	57.7311817666	55.8463484752
600.0	27.6540095758	52.8319749673	57.5183913631	62.2896478833	56.9401152747
605.0	28.1293903907	50.9819801606	58.5402625011	65.7365633862	56.5749833465
610.0	28.3141952385	52.8801000305	57.5297419956	62.0968136287	55.5806778115
615.0	28.6039442578	52.265775316	57.6748678569	62.5730695771	55.437248555
620.0	28.6834586625	51.7160288788	57.4867388579	64.0843182696	55.8461452789
625.0	28.7001617683	52.4867481999	57.8964182206	61.0005920548	54.9816402815
630.0	28.4699379267	51.8591803433	58.2630937409	64.3403281187	55.4057638726
635.0	28.7535855827	52.9152388745	56.8492240341	59.2081312553	55.5681111521
640.0	28.849351228	53.3961360725	57.0344057035	59.946055284	54.6551778174
645.0	28.6345204641	52.403538437	57.6036787495	54.9064287112	56.0691255701
650.0	28.7899249245	51.8350063601	56.7603637366	61.1696118202	56.4594244176
655.0	28.7498236245	53.2843268434	57.817370479	59.4667088093	54.3093313935
660.0	28.3801048739	52.6680191674	58.2153350891	57.9165609137	55.4618873567
665.0	28.6450985732	52.449348928	59.1873485917	59.2085153017	54.1466506326
670.0	28.4592842873	53.2200767585	58.4193178193	60.6593659646	54.2937229359
675.0	28.6255444621	53.5324358771	57.5742709048	61.9250299387	54.2827512819
680.0	28.9393405237	53.130225477	58.2132127262	59.9151743554	53.6832768488
685.0	29.4159325331	53.4774459725	57.086021315	58.8265752613	53.5062462027
690.0	29.7192850964	52.3916448448	58.2008025405	58.379082638	53.0266619647
695.0	29.6480085754	51.3930226942	58.3980530784	61.8572515273	53.6425368889
700.0	29.8872842342	51.7279894972	58.6240264052	58.8362407935	52.9278477796
705.0	29.7004495493	52.7842212642	58.10884481	60.7955927528	52.5130017974
710.0	29.3723640818	52.0889348624	57.9877095918	66.4717288869	53.4058416924
715.0	29.6680163995	52.142601116	58.3789027903	61.6332703978	52.8926518084
720.0	30.0398809775	51.031752818	57.413844812	64.2536742268	53.8662961116
725.0	29.6641635703	51.8509417908	57.9224812902	57.3211376956	54.0340223369
730.0	29.0345597917	55.4316509874	56.4433315292	56.5149588242	53.1244158946
735.0	29.3464862508	52.6032585799	58.7170227264	61.0049374732	52.833559157
740.0	28.6377761977	53.5509643845	58.5906375091	64.7945539608	53.0380514862
745.0	28.9693073703	51.6123502174	59.1965683267	63.3848604366	53.9091957216
750.0	28.8547692783	53.3978650588	58.2639336159	61.3069274201	53.3999999287
755.0	28.6634215673	53.9550477065	58.4147528983	61.0751957811	53.1129283964
760.0	29.3651943215	54.0966446962	56.750640114	61.3157768208	53.0413623081
765.0	29.2566303487	53.1034030113	57.1961704274	61.2690243027	53.8554069499
770.0	29.6021603855	52.0670305555	58.0124686005	65.3368883543	53.059376474
775.0	29.4791024072	52.2430142959	57.5234520163	59.5863315144	54.1446574086
780.0	29.979678127	55.7256362948	55.3359548988	65.529032125	56.5689250998
785.0	29.76318692	54.8906254786	58.1435828091	62.3556858761	55.9081947979
790.0	29.8521645906	54.6550597715	57.0303437094	66.1660116716	56.4753708954
795.0	29.9907045221	51.9088291247	58.4215699873	60.7061654686	52.5354001907
800.0	29.4572360544	52.6872920225	58.1365918156	63.1983014554	52.8310783873
805.0	29.5601352823	55.0129505655	57.4594009047	61.6314758702	56.8117151831
810.0	29.2844665944	52.8199643652	57.4981845109	66.0426870954	53.3341667454
815.0	30.4366882786	54.7075307473	58.9878848851	63.0795187573	59.9961263634
820.0	30.1924367177	54.0155252517	56.2151487627	62.2408609934	57.4790284613
825.0	31.0498654241	53.6466514464	59.7906643028	56.8489649134	59.7909679238
830.0	31.0747174332	55.2568731626	59.7095569478	56.640406696	58.041738832
835.0	31.2578710006	55.3535482139	59.9770145848	63.1352268733	56.5679702147
840.0	30.695274578	54.0856278381	59.9480289454	59.8406469978	52.9578992852
845.0	30.5427692625	56.0549795825	57.6005672086	58.7824924347	53.976413078
850.0	30.7095748898	55.6610233169	57.1946518881	59.0968244813	54.3299943093
855.0	29.7686494365	53.4732685307	58.0183918564	57.2405047961	52.1244004073
860.0	29.5969138586	52.5189939566	58.3537297706	55.5370743435	53.2906643629
865.0	31.0666744667	52.1961413897	62.3657016327	63.2213672119	57.2383094238
870.0	29.3675747694	52.5135480485	57.672638079	67.565078765	53.165024721
875.0	30.1911681446	51.9674321704	55.9406837921	66.2982616339	53.7493905457
880.0	28.9704977058	51.8746768796	57.149136813	63.7686601254	55.4488349153
885.0	29.5281981411	52.8260649971	59.0464687555	67.1163736421	56.6222727709
890.0	29.5435089766	51.9899105974	56.8119460607	65.4753662581	54.3204239747
895.0	29.917560081	51.0567030533	59.48636342	63.1855200024	57.4331562966
900.0	29.5838416583	53.3147017493	59.6915803078	64.1790700975	55.7842808482
905.0	29.6065924337	52.3831136629	56.5259307031	63.8711779444	54.2189476131
910.0	29.9201475588	52.2086717888	56.6536862537	65.3837264746	53.5000117666
915.0	29.6725784109	51.2749115087	57.3020096242	65.4851067885	54.3352464604
920.0	29.6766299294	50.6000830579	57.6631761896	61.4330986979	55.0821118657
925.0	29.9490109886	51.5345112777	56.0335842565	57.9687115499	55.4160164286
930.0	29.7641646736	52.100614807	55.8889164623	54.5372945938	55.6928798721
935.0	30.0309329908	52.0576912006	55.7184993602	49.4137027843	55.8679338324
940.0	30.1250104124	51.6481788462	56.2698434641	55.6275746928	54.9717812699
945.0	30.035822879	52.6651709943	55.2753825602	55.1469841175	55.0762563494
950.0	29.9384493214	52.847040048	55.597363414	53.7810590013	54.9359399239
955.0	30.8428808482	52.9921906321	56.0364568226	51.657676706	52.7990713279
960.0	30.4596851269	52.6710634334	55.1983888984	52.3487308209	54.5717251488
965.0	30.2038721438	52.4412779838	55.7112014198	53.7161192086	54.7149347347
970.0	30.2331532709	50.5407662042	56.8250266206	53.6806603725	55.5579952771
975.0	30.6181881031	52.0825252715	54.9567083235	54.2104643457	54.8746004691
980.0	30.4008770923	53.1775332194	53.7041027868	50.964060445	55.6662411355
985.0	30.3188267782	51.9857901446	54.4334078275	52.9650600364	56.165492397
990.0	30.8172600677	51.7235030174	55.243875064	50.9773461301	54.9004287779
995.0	30.3490002888	51.8303748266	55.8806565196	47.0511492891	55.5495277492
1000.0	30.402798379	51.1964539931	55.7951835199	48.5249274	56.0053770095
