# Time(ps)	Thickness
850.0	46.1587947383
855.0	45.0477172852
860.0	45.1472473145
865.0	46.425138746
870.0	45.0049906413
875.0	45.849802653
880.0	45.1738098145
885.0	46.4910429041
890.0	45.3202901204
895.0	46.5079438716
900.0	46.2388297517
905.0	45.5998962402
910.0	45.5364176432
915.0	45.8909077962
920.0	45.8296183268
925.0	45.5621337891
930.0	45.9603637695
935.0	45.5567118327
940.0	45.5142944336
945.0	45.5596740723
950.0	45.5008178711
955.0	45.5475748698
960.0	45.8505533854
965.0	45.8671366374
970.0	45.7300069173
975.0	45.4573588053
980.0	45.6591512044
985.0	45.8545043945
990.0	45.6828186035
995.0	46.2533935547
1000.0	45.8715922038
1005.0	46.0636739095
1010.0	45.7440205892
1015.0	45.5912109375
1020.0	45.789654541
1025.0	45.5697835286
1030.0	45.7745727539
1035.0	45.6402323405
1040.0	45.6176289876
1045.0	45.8271118164
1050.0	45.4045837402
1055.0	45.5179789225
1060.0	45.0106953939
1065.0	45.0970581055
1070.0	45.0667215983
1075.0	45.978520649
1080.0	46.0362058646
1085.0	45.5119527181
1090.0	45.5224446615
1095.0	45.5623860677
1100.0	45.4784301758
1105.0	44.9664367676
1110.0	44.9643839518
1115.0	45.1205586751
1120.0	45.3598042806
1125.0	45.6303568522
1130.0	45.6759175618
1135.0	45.4065022786
1140.0	45.343762207
1145.0	45.5198059082
1150.0	45.2937866211
1155.0	45.5043172201
1160.0	45.3221720378
1165.0	45.796299235
1170.0	45.1887186686
1175.0	45.5436096191
1180.0	45.6203430176
1185.0	45.6243225098
1190.0	45.0712972005
1195.0	45.4618367513
1200.0	45.5032816569
1205.0	45.6670471191
1210.0	45.0966532389
1215.0	45.4293965658
1220.0	45.3171162923
1225.0	45.182232666
1230.0	45.9111551921
1235.0	46.0093282064
1240.0	45.7977478027
1245.0	45.7532796224
1250.0	45.6815795898
1255.0	45.5692077637
1260.0	45.7861958822
1265.0	45.3261962891
1270.0	45.3006795247
1275.0	45.8898151809
1280.0	45.0322733561
1285.0	45.0049438477
1290.0	45.2834777832
1295.0	45.9888082977
1300.0	45.715616432
1305.0	45.7531738281
1310.0	46.4691351529
1315.0	45.5148295085
1320.0	45.3494628906
1325.0	45.5309183757
1330.0	45.2646870931
1335.0	45.3833740234
1340.0	45.657602946
1345.0	45.6531656901
1350.0	45.3672668457
1355.0	45.1535176595
1360.0	45.0539265951
1365.0	44.8914388021
1370.0	44.9448852539
1375.0	45.5667744954
1380.0	46.3790082921
1385.0	46.2147550148
1390.0	46.0240424202
1395.0	46.2159099303
