# ps/frame	Tilt angle
2	56.4558183032
4	56.423281758
6	57.9483508558
8	57.9023857558
10	57.5287539208
12	55.4078275245
14	55.9451393635
16	55.4083087543
18	55.2790954836
20	56.536912335
22	56.89594358
24	57.6170585267
26	56.2605924315
28	55.9605277978
30	55.9396100272
32	56.3138783772
34	57.7212583341
36	57.0683016378
38	56.5979007068
40	57.2397342727
