# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
-5.0	30.2007482364	56.4212467707	55.5009256513	65.6216276128	55.2851870909
-5.0	30.5366631718	56.766354688	55.9123505983	62.3224128551	54.2279285168
-5.0	30.7884715073	56.8346636762	56.0290786258	64.2749036233	53.3555996901
-5.0	30.4456044361	56.9295090936	56.6487477714	67.5280549865	53.063508709
-5.0	29.9203699838	57.8160989534	56.306585615	70.9186550328	53.1962370892
-5.0	30.0456553196	56.4966562986	57.102239663	64.4892195272	54.1920025739
-5.0	30.5511732283	56.5007092198	55.9672640778	69.3358564725	53.7137199378
-5.0	31.0560009105	55.4066353385	55.1390463018	71.2587497103	54.3513233038
-5.0	31.5313520043	55.2123108885	55.446635828	65.7862374706	53.8652194788
-5.0	30.0747461343	56.534366614	57.4685359147	65.2511009162	53.6902808869
-5.0	29.920952016	57.1805606654	54.8922134249	65.6517516284	55.6302584293
-5.0	29.8735104693	55.7979798138	55.2292841954	67.1023665095	56.6593318689
-5.0	29.8299435237	55.2207370273	55.7176135043	65.0628159647	57.0881419165
-5.0	29.4729692211	57.4632038631	54.7372519946	66.1508066641	56.3331171842
-5.0	30.1542944247	57.9001124998	54.1653802307	63.2265254269	55.3406277492
-5.0	30.8614956677	55.9982936836	53.6358801061	63.5538652374	56.27187635
-5.0	30.3098572254	56.7741138438	54.2551272586	58.6484864981	56.5325586175
-5.0	31.3153892962	54.5332016924	53.9037025798	57.4426456206	57.1993745762
-5.0	31.3435820114	56.5908863813	53.0929156149	60.0752295285	55.5517359929
-5.0	30.8706505455	54.7126200258	53.563545402	63.6452851074	57.5951648893
-5.0	30.6377542356	56.7635701472	54.3986807899	61.6624611476	55.45674275
-5.0	31.0088488463	54.826564724	56.156145507	60.8274241943	55.1533337591
-5.0	30.4954117372	55.6587488426	55.0450068309	60.5091848174	56.3799055494
-5.0	30.821355645	55.0917176865	56.4278799884	63.8185150282	54.7195284644
-5.0	30.4556509459	53.5618152887	56.825366425	59.503525289	57.0546028488
-5.0	29.9181868188	53.3477112133	58.5725286566	58.6689448765	56.8545837795
-5.0	30.1019053883	53.999856682	57.8697033163	64.4458615669	55.8898187532
-5.0	30.3936056803	53.7616490218	58.5340443261	63.5888606942	55.03242809
-5.0	30.0274404015	54.4488367224	57.8464608741	65.1427894388	55.541136047
-5.0	30.7590867849	52.4080633492	58.3901884231	61.9017448983	55.9533069861
-5.0	30.3391966942	53.5596203039	59.7147703859	63.9978163668	54.2397860839
-5.0	31.107551859	52.9246125831	57.7227160199	63.3180078443	55.1989171155
-5.0	31.0343926951	55.8660086774	55.9469609705	62.0002959991	54.1337796493
-5.0	31.3862312605	54.5115280393	54.5382106456	68.70035351	55.3825004595
-5.0	31.1248316456	56.5586897539	54.6876244909	62.1096408059	54.3828023175
-5.0	31.074357702	56.0417424628	54.2650387278	66.7427107451	54.9175408146
-5.0	30.5576216997	55.5816757997	56.83530907	65.5224488919	54.2199313666
-5.0	31.0461165433	55.2295199744	54.9988668977	60.6355526782	55.7365939149
-5.0	31.1163138489	55.8357983411	55.6825935988	62.6810140324	54.1700662368
-5.0	30.7529227146	56.1965857905	55.9071614805	65.1306714128	54.0889545427
-5.0	31.682686748	54.084893423	53.9421255449	60.837836139	56.5389203959
-5.0	31.4059046623	55.9291412063	54.3519195675	61.0962607266	54.8535261094
-5.0	31.4880834868	56.0941707511	53.304944245	67.9704133498	54.7790733736
-5.0	32.6101756325	55.027931594	53.5038128974	65.4991702912	53.6691917884
-5.0	32.3637746499	53.9053958655	54.4943392144	72.2459057714	53.7185294604
-5.0	31.3889551712	56.5621724322	53.79764639	66.4512823729	54.2177854164
-5.0	31.403458182	55.7708511253	53.8630199977	75.8514593949	53.9812181081
-5.0	31.2978475958	56.9807732625	52.9201829529	70.3182063232	54.3844617448
-5.0	32.0942646309	56.0144707874	53.3453741517	68.0834202143	53.5986867486
-5.0	31.5028944011	56.5538899719	52.8572136436	66.3192776003	54.8577776133
-5.0	32.1873067437	56.0410293533	54.6426270291	65.2680063287	52.5001613098
-5.0	32.0306585413	56.1208214545	54.0252411411	67.5440788658	53.061615729
-5.0	31.3695625235	56.9223582964	55.2249234557	60.0337516091	53.253640598
-5.0	31.3037288089	57.6719635361	53.7731308974	56.3582015485	54.3098478905
-5.0	32.36669608	55.8867449593	52.7466180433	57.4204443391	54.7868015741
