# Time(ps)	Thickness
955.0	30.7225296021
960.0	30.9760528564
965.0	30.9811584473
970.0	30.8019851685
975.0	30.6688339233
980.0	30.8812850952
985.0	31.0064682007
990.0	30.8086425781
995.0	31.3265472412
1000.0	31.1642578125
1005.0	31.2825241089
1010.0	31.04269104
1015.0	30.9461532593
1020.0	31.1421417236
1025.0	30.8046508789
1030.0	31.1186859131
1035.0	31.024861145
1040.0	31.0599151611
1045.0	31.2597366333
1050.0	31.0121200562
1055.0	31.231829834
1060.0	30.7437866211
1065.0	30.6919235229
1070.0	30.7898025513
1075.0	31.5328990943
1080.0	31.6300868738
1085.0	30.9921981812
1090.0	30.9708862305
1095.0	30.9106613159
1100.0	30.8183059692
1105.0	30.4415359497
1110.0	30.5190429688
1115.0	30.6014526367
1120.0	30.7753540039
1125.0	30.9174163818
1130.0	31.0807937622
1135.0	30.7512359619
1140.0	30.636781311
1145.0	30.730065918
1150.0	30.8742218018
1155.0	30.8486557007
1160.0	30.8086257935
1165.0	31.0785324097
1170.0	30.5113265991
1175.0	30.8163467407
1180.0	30.9402267456
1185.0	30.8502685547
1190.0	30.2949401855
1195.0	30.7704681396
1200.0	30.8226699829
1205.0	31.0294647217
1210.0	30.4619979858
1215.0	30.8602340698
1220.0	30.8048171997
1225.0	30.759942627
1230.0	31.3959060669
1235.0	31.3736373901
1240.0	31.1772155762
1245.0	31.0917785645
1250.0	31.1246871948
1255.0	31.0383834839
1260.0	31.1398910522
1265.0	30.8678649902
1270.0	30.8156204224
1275.0	31.4956339442
1280.0	30.6249069214
1285.0	30.4817718506
1290.0	30.7214599609
1295.0	31.4551269837
1300.0	31.2490411488
1305.0	31.086328125
1310.0	31.8988812359
1315.0	30.8961273193
1320.0	30.7221374512
1325.0	30.8397018433
1330.0	30.6156677246
1335.0	30.6960510254
1340.0	30.9493225098
1345.0	30.9976409912
1350.0	30.6380096436
1355.0	30.5750427246
1360.0	30.4347045898
1365.0	30.4105026245
1370.0	30.4620605469
1375.0	30.8117401123
1380.0	31.7447521217
1385.0	31.5666895539
1390.0	31.3286976006
1395.0	31.6495264374
