# Bin ranges
#	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0
# Range	Density
2.0	0.227433800541
3.0	0.217936753181
4.0	0.254286700961
5.0	0.252506584738
6.0	0.226351366927
7.0	0.194967280331
8.0	0.185818567523
9.0	0.195982973458
10.0	0.011919204402
11.0	0.0404396498347
12.0	0.108703145036
13.0	0.0817468581208
14.0	0.0586528973018
15.0	0.0445868044576
16.0	0.0361534483618
