# ps/frame	Tilt angle
12.0	42.706906919
26.0	43.3312001033
40.0	43.2729259943
54.0	42.8294948733
68.0	43.557056136
82.0	43.7448796398
96.0	43.0393761546
110.0	43.4629260056
124.0	44.1819116067
138.0	43.2388498325
152.0	44.611929913
166.0	43.6985423525
180.0	43.925865334
194.0	43.6291947017
208.0	44.1804427407
222.0	44.4023910349
236.0	43.1710433307
250.0	42.4328488358
264.0	43.6050467841
278.0	43.96915849
292.0	42.706906919
306.0	43.3312001033
320.0	43.2729259943
334.0	42.8294948733
348.0	43.557056136
362.0	43.7448796398
376.0	43.0393761546
390.0	43.4629260056
404.0	44.1819116067
418.0	43.2388498325
432.0	44.611929913
