# Degree	Number_of_Sterols
23.2	0.0020376394052
23.3	0.00217472118959
23.4	0.00220724907063
23.5	0.00206319702602
23.6	0.00212128252788
23.7	0.00197955390335
23.8	0.00196328996283
23.9	0.00206319702602
24.0	0.00196793680297
24.1	0.00206087360595
24.2	0.00195167286245
24.3	0.00194237918216
24.4	0.00174721189591
24.5	0.00195864312268
24.6	0.00174024163569
24.7	0.00184944237918
24.8	0.00187732342007
24.9	0.00163568773234
25.0	0.00168680297398
25.1	0.00176812267658
25.2	0.00172397769517
25.3	0.00161013011152
25.4	0.00171468401487
25.5	0.00150789962825
25.6	0.00171468401487
25.7	0.00161013011152
25.8	0.00158457249071
25.9	0.00147304832714
26.0	0.00155669144981
26.1	0.00140799256506
26.2	0.00137546468401
26.3	0.00149860594796
26.4	0.00149163568773
26.5	0.00144981412639
26.6	0.00133596654275
26.7	0.00128717472119
26.8	0.00140102230483
26.9	0.00128020446097
27.0	0.00125697026022
27.1	0.00126394052045
27.2	0.00123605947955
27.3	0.00129182156134
27.4	0.00121050185874
27.5	0.00122444237918
27.6	0.00113150557621
27.7	0.00110130111524
27.8	0.00119656133829
27.9	0.00111988847584
28.0	0.0010687732342
28.1	0.00111988847584
28.2	0.00117332713755
28.3	0.00103392193309
28.4	0.00108968401487
28.5	0.00105250929368
28.6	0.000992100371747
28.7	0.00108039033457
28.8	0.00105483271375
28.9	0.000975836431227
29.0	0.000959572490706
29.1	0.000834107806691
29.2	0.00092936802974
29.3	0.000908457249071
29.4	0.000906133828996
29.5	0.000859665427509
29.6	0.00087592936803
29.7	0.000901486988848
29.8	0.000866635687732
29.9	0.000782992565056
30.0	0.000806226765799
30.1	0.000829460966543
30.2	0.000755111524164
30.3	0.000738847583643
30.4	0.000759758364312
30.5	0.000755111524164
30.6	0.000803903345725
30.7	0.000697026022305
30.8	0.000820167286245
30.9	0.000680762081784
31.0	0.000736524163569
31.1	0.000748141263941
31.2	0.000611059479554
31.3	0.000657527881041
31.4	0.00066217472119
31.5	0.000631970260223
31.6	0.000618029739777
31.7	0.000690055762082
31.8	0.000557620817844
31.9	0.000629646840149
32.0	0.000550650557621
32.1	0.000525092936803
32.2	0.000536710037175
32.3	0.000511152416357
32.4	0.000597118959108
32.5	0.00055529739777
32.6	0.000476301115242
32.7	0.000501858736059
