# ps/frame	X-axis	Y-axis	Z-axis	Alpha	Beta	Gamma	Volumn
232	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
234	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
236	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
238	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
240	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
242	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
244	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
246	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
248	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
250	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
252	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
254	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
256	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
258	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
260	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
262	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
264	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
266	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
268	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
270	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
272	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
274	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
276	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
278	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
280	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
282	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
284	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
286	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
288	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
290	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
292	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
294	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
296	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
298	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
300	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
302	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
304	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
306	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
308	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
310	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
312	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
314	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
316	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
318	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
320	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
322	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
324	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
326	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
328	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
330	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
332	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
334	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
336	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
338	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
340	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
342	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
344	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
346	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
348	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
350	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
352	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
354	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
356	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
358	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
360	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
362	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
364	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
366	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
368	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
370	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
372	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
374	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
376	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
378	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
380	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
382	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
384	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
386	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
388	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
390	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
392	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
394	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
396	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
398	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
400	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
402	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
404	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
406	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
408	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
410	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
412	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
414	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
416	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
418	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
420	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
422	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
424	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
426	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
428	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
430	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
432	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
434	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
436	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
438	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
440	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
442	92.8931	92.8931	82.5655	90.0	90.0	90.0	712468.01861
444	92.7603	92.7603	82.4446	90.0	90.0	90.0	709392.106647
446	92.7565	92.7565	82.4961	90.0	90.0	90.0	709777.717377
448	92.8409	92.8409	82.3958	90.0	90.0	90.0	710205.266843
450	92.8548	92.8548	82.3702	90.0	90.0	90.0	710196.145393
452	92.8144	92.8144	82.6268	90.0	90.0	90.0	711789.353135
454	92.8075	92.8075	82.6109	90.0	90.0	90.0	711546.068408
456	92.7111	92.7111	82.7295	90.0	90.0	90.0	711088.394326
458	92.6309	92.6309	82.561	90.0	90.0	90.0	708413.427968
460	92.6754	92.6754	82.6244	90.0	90.0	90.0	709638.331869
462	92.7681	92.7681	82.7431	90.0	90.0	90.0	712080.509225
464	92.7453	92.7453	82.9843	90.0	90.0	90.0	713805.769998
466	92.6943	92.6943	82.8874	90.0	90.0	90.0	712187.731852
468	92.5228	92.5228	83.1467	90.0	90.0	90.0	711774.886911
470	92.5775	92.5775	83.1056	90.0	90.0	90.0	712263.967585
472	92.5016	92.5016	83.0956	90.0	90.0	90.0	711011.377875
474	92.6441	92.6441	83.2541	90.0	90.0	90.0	714564.610164
476	92.7176	92.7176	83.2302	90.0	90.0	90.0	715493.44012
478	92.73	92.73	83.0781	90.0	90.0	90.0	714375.698373
480	92.6315	92.6315	83.106	90.0	90.0	90.0	713099.239051
482	92.7724	92.7724	83.0672	90.0	90.0	90.0	714935.535302
484	92.7126	92.7126	83.1058	90.0	90.0	90.0	714346.416045
486	92.718	92.718	83.3362	90.0	90.0	90.0	716410.240034
488	92.6582	92.6582	83.2915	90.0	90.0	90.0	715103.658613
490	92.6793	92.6793	83.3716	90.0	90.0	90.0	716116.10031
492	92.5978	92.5978	83.3353	90.0	90.0	90.0	714546.612456
494	92.5477	92.5477	83.3428	90.0	90.0	90.0	713837.302334
496	92.581	92.581	83.3746	90.0	90.0	90.0	714623.518131
498	92.6165	92.6165	83.6742	90.0	90.0	90.0	717741.271003
500	92.5686	92.5686	83.707	90.0	90.0	90.0	717281.508377
502	92.4976	92.4976	83.5137	90.0	90.0	90.0	714526.13568
504	92.6303	92.6303	83.3989	90.0	90.0	90.0	715594.723204
506	92.5909	92.5909	83.32	90.0	90.0	90.0	714308.494966
508	92.5033	92.5033	83.1721	90.0	90.0	90.0	711692.093485
510	92.5184	92.5184	83.2906	90.0	90.0	90.0	712938.456399
512	92.6084	92.6084	83.2101	90.0	90.0	90.0	713635.738409
514	92.5612	92.5612	83.2855	90.0	90.0	90.0	713555.774263
516	92.5991	92.5991	83.2505	90.0	90.0	90.0	713838.51717
518	92.4673	92.4673	83.1862	90.0	90.0	90.0	711258.783654
520	92.4458	92.4458	83.2823	90.0	90.0	90.0	711749.897542
522	92.4054	92.4054	83.1562	90.0	90.0	90.0	710051.073777
524	92.5652	92.5652	83.1965	90.0	90.0	90.0	712854.585645
526	92.5099	92.5099	83.0814	90.0	90.0	90.0	711017.011735
528	92.4776	92.4776	83.0743	90.0	90.0	90.0	710459.920576
530	92.7327	92.7327	83.1604	90.0	90.0	90.0	715125.521435
532	92.6965	92.6965	83.1736	90.0	90.0	90.0	714680.617198
534	92.662	92.662	83.1409	90.0	90.0	90.0	713867.506081
536	92.6977	92.6977	83.0886	90.0	90.0	90.0	713968.571449
538	92.5604	92.5604	83.1054	90.0	90.0	90.0	712000.014741
540	92.5178	92.5178	83.1457	90.0	90.0	90.0	711689.381429
542	92.4792	92.4792	83.0234	90.0	90.0	90.0	710049.348366
544	92.5855	92.5855	83.1615	90.0	90.0	90.0	712866.121492
546	92.691	92.691	83.3233	90.0	90.0	90.0	715881.577473
548	92.623	92.623	83.2609	90.0	90.0	90.0	714297.06655
550	92.5624	92.5624	83.1405	90.0	90.0	90.0	712331.142595
552	92.5047	92.5047	83.3694	90.0	90.0	90.0	713401.942577
554	92.4306	92.4306	83.5133	90.0	90.0	90.0	713489.08846
556	92.4301	92.4301	83.6571	90.0	90.0	90.0	714709.742092
558	92.5828	92.5828	83.6979	90.0	90.0	90.0	717422.992117
560	92.3491	92.3491	83.6448	90.0	90.0	90.0	713353.120464
562	92.3529	92.3529	83.5358	90.0	90.0	90.0	712482.470368
564	92.2907	92.2907	83.6122	90.0	90.0	90.0	712173.340402
566	92.3374	92.3374	83.5332	90.0	90.0	90.0	712221.027694
568	92.2851	92.2851	83.5383	90.0	90.0	90.0	711457.615301
570	92.1676	92.1676	83.8129	90.0	90.0	90.0	711978.912071
572	92.2464	92.2464	83.9609	90.0	90.0	90.0	714457.22638
574	92.3559	92.3559	83.9966	90.0	90.0	90.0	716458.421182
576	92.4043	92.4043	83.999	90.0	90.0	90.0	717230.103671
578	92.2751	92.2751	83.9208	90.0	90.0	90.0	714559.234609
580	92.3433	92.3433	83.8648	90.0	90.0	90.0	715139.078542
582	92.2925	92.2925	84.0318	90.0	90.0	90.0	715774.142358
584	92.2168	92.2168	83.7376	90.0	90.0	90.0	712099.517115
586	92.213	92.213	83.762	90.0	90.0	90.0	712248.662141
588	92.2344	92.2344	83.6192	90.0	90.0	90.0	711364.653423
590	92.2419	92.2419	83.6871	90.0	90.0	90.0	712057.65768
592	92.2274	92.2274	83.5601	90.0	90.0	90.0	710753.919184
594	92.1876	92.1876	83.4954	90.0	90.0	90.0	709590.256585
596	92.1577	92.1577	83.4044	90.0	90.0	90.0	708356.717678
598	92.3315	92.3315	83.5164	90.0	90.0	90.0	711986.791064
600	92.3471	92.3471	83.547	90.0	90.0	90.0	712486.822724
602	92.3381	92.3381	83.4679	90.0	90.0	90.0	711673.870056
604	92.3716	92.3716	83.4307	90.0	90.0	90.0	711872.723227
606	92.5197	92.5197	83.3055	90.0	90.0	90.0	713085.428028
608	92.6207	92.6207	83.2392	90.0	90.0	90.0	714075.783083
610	92.622	92.622	83.2017	90.0	90.0	90.0	713773.134718
612	92.6388	92.6388	83.2264	90.0	90.0	90.0	714244.057099
614	92.6549	92.6549	83.3436	90.0	90.0	90.0	715499.495177
616	92.5358	92.5358	83.204	90.0	90.0	90.0	712465.446257
618	92.52	92.52	83.237	90.0	90.0	90.0	712503.686786
620	92.4552	92.4552	83.2474	90.0	90.0	90.0	711595.402693
622	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
624	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
626	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
628	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
630	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
632	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
634	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
636	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
638	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
640	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
642	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
644	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
646	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
648	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
650	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
652	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
654	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
656	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
658	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
660	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
662	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
664	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
666	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
668	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
670	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
672	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
674	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
676	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
678	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
680	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
682	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
684	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
686	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
688	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
690	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
692	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
694	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
696	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
698	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
700	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
702	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
704	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
706	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
708	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
710	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
712	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
714	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
716	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
718	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
720	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
722	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
724	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
726	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
728	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
730	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
732	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
734	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
736	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
738	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
740	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
742	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
744	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
746	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
748	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
750	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
752	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
754	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
756	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
758	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
760	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
762	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
764	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
766	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
768	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
770	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
772	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
774	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
776	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
778	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
780	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
782	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
784	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
786	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
788	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
790	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
792	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
794	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
796	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
