# ps/frame	Tilt angle
2	88.9231250111
4	85.6432432579
6	88.6360189892
8	86.8019427835
10	89.3292449764
12	87.9386513156
14	88.4486118439
16	86.9747470672
18	88.5746609253
20	89.7608344243
22	84.6136676005
24	84.5187949268
26	86.4692398138
28	86.721916855
30	86.886518313
32	84.0868062572
34	85.109961672
36	81.4353986918
38	83.1412111234
40	79.4093136421
