# Time(ps)	Thickness
520.0	44.7779012044
525.0	45.3332987467
530.0	45.3836995443
535.0	45.0108194987
540.0	45.3051249186
545.0	45.4805196126
550.0	45.3409667969
555.0	45.1798665365
560.0	45.0938476562
565.0	45.0241475423
570.0	45.3908874512
575.0	45.0507588704
580.0	45.2085713704
585.0	44.8430033366
590.0	45.1910257975
595.0	44.8420145671
600.0	45.1782185872
605.0	45.3009094238
610.0	45.3576436361
615.0	45.3436279297
620.0	45.5373982747
625.0	45.7629414876
630.0	45.5890563965
635.0	45.6375061035
640.0	45.7012898763
645.0	45.9435974121
650.0	45.7251220703
655.0	45.3273885091
660.0	45.4679870605
665.0	45.3908081055
670.0	45.4146850586
675.0	45.4809692383
680.0	45.6720174154
685.0	45.9233113607
690.0	45.4704264323
695.0	45.7289164225
700.0	45.8305806478
705.0	45.6552225749
710.0	45.6250203451
715.0	45.7733398438
720.0	45.3088826497
725.0	46.1217956543
730.0	45.8907104492
735.0	45.5460327148
740.0	45.4371439616
745.0	45.6312113444
750.0	45.3378560384
755.0	44.9410868327
760.0	44.8709574382
765.0	45.0288879395
770.0	44.823651123
775.0	44.7697041829
780.0	45.1568888346
785.0	45.0912984212
790.0	44.8649353027
795.0	45.1585835775
800.0	45.1083251953
805.0	45.2620666504
810.0	45.4223490397
815.0	45.0010925293
820.0	44.6626505534
825.0	44.7761210124
830.0	44.9640096029
835.0	44.9079427083
840.0	45.202919515
845.0	45.2846557617
850.0	44.9936075846
855.0	44.9234659831
860.0	44.9012430827
865.0	44.9404296875
870.0	44.7709615072
875.0	44.8205301921
880.0	45.0429951986
885.0	45.4924235026
890.0	45.3660685221
895.0	45.412105306
900.0	45.422442627
905.0	45.4194844564
910.0	45.3063842773
915.0	45.1984049479
920.0	44.9986490885
925.0	45.011706543
930.0	44.8698160807
935.0	44.9827250163
940.0	45.0755493164
945.0	45.3212117513
950.0	45.1720967611
955.0	45.3586914063
960.0	45.2051147461
965.0	45.4991007487
970.0	45.0414693197
975.0	45.1889322917
980.0	45.3221720378
985.0	45.225390625
990.0	44.927541097
995.0	45.440427653
1000.0	45.2358317057
1005.0	45.0988057454
1010.0	44.7958760579
1015.0	45.3361043294
1020.0	45.090826416
1025.0	45.3325907389
1030.0	45.3943522135
1035.0	45.158207194
1040.0	45.1840189616
1045.0	45.1020650228
1050.0	45.1858174642
1055.0	45.2595316569
1060.0	45.1401896159
1065.0	45.5148417155
1070.0	45.2083821615
1075.0	45.2144165039
1080.0	45.3180623372
1085.0	45.2536987305
1090.0	45.1521911621
1095.0	44.9842305501
1100.0	45.0089579264
1105.0	45.0583821615
1110.0	44.5371968587
1115.0	45.0325032552
1120.0	45.2640136719
1125.0	44.7886393229
1130.0	44.9077677409
1135.0	44.8349141439
1140.0	45.0708984375
1145.0	44.9353678385
1150.0	45.1075480143
1155.0	44.9104654948
1160.0	44.9431274414
1165.0	45.0612874349
1170.0	45.2490926107
1175.0	45.1995137533
1180.0	45.004095459
1185.0	45.6102010091
1190.0	45.3113728841
1195.0	45.2845357259
1200.0	45.1738464355
1205.0	45.1473429362
1210.0	45.207035319
1215.0	45.2129353841
1220.0	45.4131937663
1225.0	45.3832580566
1230.0	45.6519999186
1235.0	45.7475870768
1240.0	45.4508931478
1245.0	45.7841105143
1250.0	45.7084391276
1255.0	45.8667744954
1260.0	45.5766133626
1265.0	45.8330362956
1270.0	45.5316975911
1275.0	45.4329996745
1280.0	45.4327392578
1285.0	45.4732421875
1290.0	45.710369873
1295.0	45.8339701335
1300.0	45.4818603516
1305.0	45.797857666
1310.0	45.5915262858
1315.0	45.6525634766
1320.0	45.5900146484
1325.0	45.1544677734
1330.0	45.310550944
1335.0	45.224621582
1340.0	44.983005778
1345.0	45.0703145345
1350.0	45.174210612
1355.0	45.4842936198
1360.0	45.1174845378
1365.0	45.1271443685
1370.0	45.0714335124
1375.0	45.1116556803
1380.0	44.7434102376
1385.0	44.8473429362
1390.0	44.9644165039
1395.0	45.0374572754
1400.0	45.06015625
1405.0	45.0296447754
1410.0	44.8197102865
1415.0	45.0440124512
1420.0	45.2284484863
