# Degree	Number_of_Sterols
23.2	0.00267657992565
23.3	0.00273466542751
23.4	0.00259526022305
23.5	0.00264637546468
23.6	0.00282527881041
23.7	0.00268355018587
23.8	0.00276951672862
23.9	0.00265799256506
24.0	0.00278810408922
24.1	0.00281366171004
24.2	0.00259293680297
24.3	0.00273001858736
24.4	0.00251626394052
24.5	0.00252091078067
24.6	0.00259526022305
24.7	0.00255343866171
24.8	0.00264637546468
24.9	0.0025092936803
25.0	0.00244191449814
25.1	0.00239312267658
25.2	0.00243494423792
25.3	0.00234897769517
25.4	0.00244656133829
25.5	0.00243726765799
25.6	0.00240706319703
25.7	0.00243959107807
25.8	0.00229786245353
25.9	0.00231644981413
26.0	0.00233039033457
26.1	0.00242332713755
26.2	0.00244191449814
26.3	0.00225371747212
26.4	0.00231644981413
