2
10
-34.7379 -27.6313
-32.9587 -28.0754
-37.0322 -28.4556
9.19078 -0.752907
10.5116 0.99208
9.23884 -2.36285
 41.99 41.99
 -41.99 -41.99
 -41.99 41.99
 41.99 -41.99
