# ps/frame	X-axis	Y-axis	Z-axis	Alpha	Beta	Gamma	Volumn
818.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
828.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
838.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
848.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
858.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
868.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
878.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
888.0	92.6766	92.6766	82.4451	90.0	90.0	90.0	708116.458191
898.0	92.8548	92.8548	82.3702	90.0	90.0	90.0	710196.145393
908.0	92.6398	92.6398	82.6083	90.0	90.0	90.0	708955.244008
918.0	92.6754	92.6754	82.6244	90.0	90.0	90.0	709638.331869
928.0	92.6896	92.6896	82.8695	90.0	90.0	90.0	711961.453312
938.0	92.5775	92.5775	83.1056	90.0	90.0	90.0	712263.967585
948.0	92.6578	92.6578	83.2293	90.0	90.0	90.0	714562.712362
958.0	92.6315	92.6315	83.106	90.0	90.0	90.0	713099.239051
968.0	92.6038	92.6038	83.3331	90.0	90.0	90.0	714620.518259
978.0	92.6793	92.6793	83.3716	90.0	90.0	90.0	716116.10031
988.0	92.5574	92.5574	83.2699	90.0	90.0	90.0	713362.959066
998.0	92.5686	92.5686	83.707	90.0	90.0	90.0	717281.508377
1008.0	92.5854	92.5854	83.3223	90.0	90.0	90.0	714243.66232
1018.0	92.5184	92.5184	83.2906	90.0	90.0	90.0	712938.456399
1028.0	92.5642	92.5642	83.1793	90.0	90.0	90.0	712691.952954
1038.0	92.4458	92.4458	83.2823	90.0	90.0	90.0	711749.897542
1048.0	92.6216	92.6216	83.1542	90.0	90.0	90.0	713359.262225
1058.0	92.7327	92.7327	83.1604	90.0	90.0	90.0	715125.521435
1068.0	92.6679	92.6679	83.013	90.0	90.0	90.0	712861.201021
1078.0	92.5178	92.5178	83.1457	90.0	90.0	90.0	711689.381429
1088.0	92.6353	92.6353	83.2448	90.0	90.0	90.0	714348.954035
1098.0	92.5624	92.5624	83.1405	90.0	90.0	90.0	712331.142595
1108.0	92.4818	92.4818	83.5935	90.0	90.0	90.0	714965.286978
1118.0	92.3491	92.3491	83.6448	90.0	90.0	90.0	713353.120464
1128.0	92.41	92.41	83.6429	90.0	90.0	90.0	714277.708173
1138.0	92.1676	92.1676	83.8129	90.0	90.0	90.0	711978.912071
1148.0	92.3295	92.3295	84.0614	90.0	90.0	90.0	716601.359337
1158.0	92.3433	92.3433	83.8648	90.0	90.0	90.0	715139.078542
1168.0	92.2404	92.2404	83.8683	90.0	90.0	90.0	713576.488701
1178.0	92.2419	92.2419	83.6871	90.0	90.0	90.0	712057.65768
1188.0	92.1717	92.1717	83.4334	90.0	90.0	90.0	708818.083588
1198.0	92.3471	92.3471	83.547	90.0	90.0	90.0	712486.822724
1208.0	92.376	92.376	83.3159	90.0	90.0	90.0	710961.123946
1218.0	92.622	92.622	83.2017	90.0	90.0	90.0	713773.134718
1228.0	92.552	92.552	83.1707	90.0	90.0	90.0	712428.954861
1238.0	92.4552	92.4552	83.2474	90.0	90.0	90.0	711595.402693
1248.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
1258.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
1268.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
1278.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
1288.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
1298.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
1308.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
1318.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
1328.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
1338.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
1348.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
1358.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
1368.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
1378.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
1388.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
1398.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
1408.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
1418.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
1428.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
1438.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
1448.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
1458.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
1468.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
1478.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
1488.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
1498.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
1508.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
1518.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
1528.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
1538.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
1548.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
1558.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
1568.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
1578.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
1588.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
1598.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
1608.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
1618.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
1628.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
1638.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
