# Time(ps)	Thickness
0.0	37.434698137
2.0	37.3344771595
4.0	37.4488601428
6.0	37.2743530273
8.0	37.4139383746
10.0	37.6097796304
12.0	37.3857261391
14.0	37.5150354772
16.0	37.3634952873
18.0	37.341591614
20.0	37.279892313
22.0	37.3627193347
24.0	37.4106315844
26.0	37.3415068076
28.0	37.4563470925
30.0	37.2672214363
32.0	37.5730464831
34.0	37.5330318851
36.0	37.5086381095
38.0	37.5841556149
