# Degree	Number_of_Sterols
32.6	0.000965909090909
32.7	0.000965909090909
32.8	0.000909090909091
32.9	0.000568181818182
33.0	0.00102272727273
33.1	0.000965909090909
33.2	0.000625
33.3	0.000511363636364
33.4	0.000909090909091
33.5	0.000625
33.6	0.000852272727273
33.7	0.000795454545455
33.8	0.000625
33.9	0.000511363636364
34.0	0.000454545454545
34.1	0.000511363636364
34.2	0.000625
34.3	0.000681818181818
34.4	0.000681818181818
34.5	0.000795454545455
34.6	0.00102272727273
34.7	0.000340909090909
34.8	0.000568181818182
34.9	0.000454545454545
35.0	0.000625
35.1	0.000397727272727
35.2	0.000511363636364
35.3	0.000284090909091
35.4	0.000965909090909
35.5	0.000511363636364
35.6	0.000852272727273
35.7	0.000397727272727
35.8	0.000625
35.9	0.00102272727273
36.0	0.000511363636364
36.1	0.000852272727273
36.2	0.000170454545455
36.3	0.000397727272727
36.4	0.000454545454545
36.5	0.000284090909091
36.6	0.000454545454545
36.7	0.000511363636364
36.8	0.000397727272727
36.9	0.000454545454545
37.0	0.000568181818182
37.1	0.000454545454545
37.2	0.000568181818182
37.3	0.000568181818182
37.4	0.000625
37.5	0.000852272727273
37.6	0.000511363636364
37.7	0.000397727272727
37.8	0.000681818181818
37.9	0.000568181818182
38.0	0.000568181818182
38.1	0.000511363636364
38.2	0.000340909090909
38.3	0.000170454545455
38.4	0.000454545454545
38.5	0.000284090909091
38.6	0.000397727272727
38.7	0.000284090909091
38.8	0.000454545454545
38.9	0.000511363636364
39.0	0.000284090909091
39.1	0.000284090909091
39.2	0.000397727272727
39.3	0.000340909090909
39.4	0.000454545454545
39.5	0.000568181818182
39.6	0.000284090909091
39.7	0.000227272727273
39.8	0.000397727272727
39.9	0.000340909090909
40.0	0.000397727272727
40.1	0.000170454545455
40.2	0.000511363636364
40.3	0.000227272727273
40.4	0.000284090909091
40.5	0.000511363636364
40.6	0.000227272727273
40.7	0.000284090909091
40.8	0.000340909090909
40.9	0.000397727272727
41.0	0.000170454545455
41.1	0.000227272727273
41.2	0.000284090909091
41.3	0.000227272727273
41.4	0.000397727272727
41.5	0.000284090909091
41.6	0.000170454545455
41.7	0.000340909090909
41.8	0.000227272727273
41.9	0.000170454545455
42.0	0.000340909090909
42.1	0.000284090909091
42.2	0.000511363636364
42.3	0.000454545454545
42.4	0.000170454545455
42.5	0.000284090909091
42.6	0.000284090909091
42.7	0.000397727272727
42.8	0.000113636363636
42.9	0.000113636363636
43.0	0.000170454545455
43.1	0.000284090909091
43.2	0.000227272727273
43.3	0.000170454545455
43.4	0.000284090909091
43.5	0.000113636363636
43.6	0.000340909090909
43.7	0.000284090909091
43.8	0.000284090909091
43.9	0.000227272727273
44.0	0.000284090909091
44.1	0.000113636363636
44.2	0.000170454545455
44.3	0.000113636363636
44.4	0.000284090909091
44.5	0.000340909090909
44.6	0.000113636363636
44.7	0.000340909090909
44.8	5.68181818182e-05
44.9	5.68181818182e-05
45.0	0.000113636363636
45.1	0.000227272727273
45.2	0.000113636363636
45.3	0.000113636363636
45.4	0.000113636363636
45.5	0.000170454545455
45.6	0.000113636363636
45.7	0.0
45.8	0.000284090909091
45.9	0.000227272727273
46.0	5.68181818182e-05
46.1	5.68181818182e-05
46.2	0.000113636363636
46.3	5.68181818182e-05
46.4	0.0
46.5	0.000113636363636
46.6	0.000113636363636
46.7	5.68181818182e-05
46.8	0.000113636363636
46.9	5.68181818182e-05
47.0	0.000113636363636
47.1	0.000113636363636
47.2	0.000113636363636
47.3	0.000284090909091
47.4	0.000170454545455
47.5	0.000170454545455
47.6	0.000170454545455
47.7	0.000227272727273
47.8	5.68181818182e-05
47.9	0.0
48.0	5.68181818182e-05
48.1	0.0
48.2	5.68181818182e-05
48.3	0.000170454545455
48.4	0.000113636363636
48.5	5.68181818182e-05
48.6	0.000397727272727
48.7	0.000170454545455
48.8	0.0
48.9	0.000113636363636
49.0	0.000113636363636
49.1	0.000113636363636
49.2	0.000170454545455
49.3	0.000170454545455
49.4	5.68181818182e-05
49.5	0.000113636363636
49.6	5.68181818182e-05
49.7	0.0
49.8	5.68181818182e-05
49.9	0.000113636363636
50.0	5.68181818182e-05
50.1	5.68181818182e-05
50.2	0.000113636363636
50.3	0.0
50.4	0.000113636363636
50.5	5.68181818182e-05
50.6	0.0
50.7	0.000113636363636
50.8	0.0
50.9	0.000170454545455
51.0	5.68181818182e-05
51.1	0.0
51.2	0.000113636363636
51.3	5.68181818182e-05
51.4	0.0
51.5	0.000113636363636
51.6	0.000113636363636
51.7	0.0
51.8	0.000170454545455
51.9	5.68181818182e-05
52.0	0.0
52.1	0.0
52.2	5.68181818182e-05
52.3	5.68181818182e-05
52.4	0.0
52.5	0.0
52.6	0.0
52.7	0.0
52.8	0.0
52.9	0.0
53.0	0.0
53.1	0.0
53.2	5.68181818182e-05
53.3	0.000113636363636
53.4	0.0
53.5	0.000113636363636
53.6	0.0
53.7	5.68181818182e-05
53.8	0.0
53.9	5.68181818182e-05
54.0	0.0
54.1	5.68181818182e-05
54.2	0.0
54.3	0.0
54.4	5.68181818182e-05
54.5	0.0
54.6	0.0
54.7	0.0
54.8	0.0
54.9	0.0
55.0	0.0
55.1	0.0
55.2	5.68181818182e-05
55.3	0.0
55.4	0.0
55.5	0.0
55.6	0.0
55.7	0.0
55.8	0.0
55.9	5.68181818182e-05
56.0	0.0
56.1	0.0
56.2	0.0
56.3	0.000113636363636
56.4	0.0
56.5	0.0
56.6	0.0
56.7	0.0
56.8	0.0
56.9	0.0
57.0	0.0
57.1	0.0
57.2	0.0
57.3	0.0
57.4	0.0
57.5	0.0
57.6	0.0
57.7	0.0
57.8	0.0
57.9	0.0
58.0	0.0
58.1	0.0
58.2	0.0
58.3	0.0
58.4	0.0
58.5	0.0
58.6	0.0
58.7	0.0
58.8	0.0
58.9	0.0
59.0	0.0
59.1	0.0
59.2	0.0
59.3	0.0
59.4	0.0
59.5	0.0
59.6	0.0
59.7	0.0
59.8	0.0
59.9	0.0
60.0	0.0
60.1	0.0
60.2	0.0
60.3	0.0
60.4	0.0
60.5	0.0
60.6	0.0
60.7	0.0
60.8	0.0
60.9	0.0
61.0	0.0
61.1	0.0
61.2	0.0
61.3	0.0
61.4	0.0
61.5	0.0
61.6	0.0
61.7	0.0
61.8	0.0
61.9	0.0
62.0	0.0
62.1	0.0
62.2	0.0
62.3	0.0
62.4	0.0
62.5	0.0
62.6	0.0
62.7	0.0
62.8	0.0
62.9	0.0
63.0	0.0
63.1	0.0
63.2	0.0
63.3	0.0
63.4	0.0
63.5	0.0
63.6	0.0
63.7	0.0
63.8	0.0
63.9	0.0
64.0	0.0
64.1	0.0
64.2	0.0
64.3	0.0
64.4	0.0
64.5	0.0
64.6	0.0
64.7	0.0
64.8	0.0
64.9	0.0
65.0	0.0
65.1	0.0
65.2	0.0
65.3	0.0
65.4	0.0
65.5	0.0
65.6	0.0
65.7	0.0
65.8	0.0
65.9	0.0
66.0	0.0
66.1	0.0
66.2	0.0
66.3	0.0
66.4	0.0
66.5	0.0
66.6	0.0
66.7	0.0
66.8	0.0
66.9	0.0
67.0	0.0
67.1	0.0
67.2	0.0
67.3	0.0
67.4	0.0
67.5	0.0
67.6	0.0
67.7	0.0
67.8	0.0
67.9	0.0
68.0	0.0
68.1	0.0
68.2	0.0
68.3	0.0
68.4	0.0
68.5	0.0
68.6	0.0
68.7	0.0
68.8	0.0
68.9	0.0
69.0	0.0
69.1	0.0
69.2	0.0
69.3	0.0
69.4	0.0
69.5	0.0
69.6	0.0
69.7	0.0
69.8	0.0
69.9	0.0
70.0	0.0
70.1	0.0
70.2	0.0
70.3	0.0
70.4	0.0
70.5	0.0
70.6	0.0
70.7	0.0
70.8	0.0
70.9	0.0
71.0	0.0
71.1	0.0
71.2	0.0
71.3	0.0
71.4	0.0
71.5	0.0
71.6	0.0
71.7	0.0
71.8	0.0
71.9	0.0
72.0	0.0
72.1	0.0
72.2	0.0
72.3	0.0
72.4	0.0
72.5	0.0
72.6	0.0
72.7	0.0
72.8	0.0
72.9	0.0
73.0	0.0
73.1	0.0
73.2	0.0
73.3	0.0
73.4	0.0
73.5	0.0
73.6	0.0
73.7	0.0
73.8	0.0
73.9	0.0
74.0	0.0
74.1	0.0
74.2	0.0
74.3	0.0
74.4	0.0
74.5	0.0
74.6	0.0
74.7	0.0
74.8	0.0
74.9	0.0
75.0	0.0
75.1	0.0
75.2	0.0
75.3	0.0
75.4	0.0
75.5	0.0
75.6	0.0
75.7	0.0
75.8	0.0
75.9	0.0
76.0	0.0
76.1	0.0
76.2	0.0
76.3	0.0
76.4	0.0
76.5	0.0
76.6	0.0
76.7	0.0
76.8	0.0
76.9	0.0
77.0	0.0
77.1	0.0
77.2	0.0
77.3	0.0
77.4	0.0
77.5	0.0
77.6	0.0
77.7	0.0
77.8	0.0
77.9	0.0
78.0	0.0
78.1	0.0
78.2	0.0
78.3	0.0
78.4	0.0
78.5	0.0
78.6	0.0
78.7	0.0
78.8	0.0
78.9	0.0
79.0	0.0
79.1	0.0
79.2	0.0
79.3	0.0
79.4	0.0
79.5	0.0
79.6	0.0
79.7	0.0
79.8	0.0
79.9	0.0
80.0	0.0
80.1	0.0
80.2	0.0
80.3	0.0
80.4	0.0
80.5	0.0
80.6	0.0
80.7	0.0
80.8	0.0
80.9	0.0
81.0	0.0
81.1	0.0
81.2	0.0
81.3	0.0
81.4	0.0
81.5	0.0
81.6	0.0
81.7	0.0
81.8	0.0
81.9	0.0
82.0	0.0
82.1	0.0
82.2	0.0
82.3	0.0
82.4	0.0
82.5	0.0
82.6	0.0
82.7	0.0
82.8	0.0
82.9	0.0
83.0	0.0
83.1	0.0
83.2	0.0
83.3	0.0
83.4	0.0
83.5	0.0
83.6	0.0
83.7	0.0
83.8	0.0
83.9	0.0
84.0	0.0
84.1	0.0
84.2	0.0
84.3	0.0
84.4	0.0
84.5	0.0
84.6	0.0
84.7	0.0
84.8	0.0
84.9	0.0
85.0	0.0
85.1	0.0
85.2	0.0
85.3	0.0
85.4	0.0
85.5	0.0
85.6	0.0
85.7	0.0
85.8	0.0
85.9	0.0
86.0	0.0
86.1	0.0
86.2	0.0
86.3	0.0
86.4	0.0
86.5	0.0
86.6	0.0
86.7	0.0
86.8	0.0
86.9	0.0
87.0	0.0
87.1	0.0
87.2	0.0
87.3	0.0
87.4	0.0
87.5	0.0
87.6	0.0
87.7	0.0
87.8	0.0
87.9	0.0
88.0	0.0
88.1	0.0
88.2	0.0
88.3	0.0
88.4	0.0
88.5	0.0
88.6	0.0
88.7	0.0
88.8	0.0
88.9	0.0
89.0	0.0
89.1	0.0
89.2	0.0
89.3	0.0
89.4	0.0
89.5	0.0
89.6	0.0
89.7	0.0
89.8	0.0
89.9	0.0
90.0	0.0
