# Time(ps)	Thickness
600.0	36.9219341278
605.0	37.5027008057
610.0	36.7132167816
615.0	36.5880527496
620.0	36.8380908966
625.0	37.2451019287
630.0	37.3942146301
635.0	37.0878505707
640.0	37.4097042084
645.0	37.5177593231
650.0	37.9385986328
655.0	37.6660308838
660.0	37.1014175415
665.0	36.8981933594
670.0	36.5835342407
675.0	37.0841026306
680.0	37.2228183746
685.0	37.3030700684
690.0	37.5813865662
695.0	37.4728298187
700.0	37.0732688904
705.0	36.8045024872
710.0	36.5479125977
715.0	37.6514606476
720.0	37.5134620667
725.0	37.2002906799
730.0	36.9801750183
735.0	36.4498577118
740.0	37.2961959839
745.0	37.772310257
750.0	37.7308235168
755.0	37.7886867523
760.0	37.586971283
765.0	37.0326538086
770.0	37.8392734528
775.0	37.5043716431
780.0	37.9298305511
785.0	38.1655082703
790.0	38.0824928284
795.0	38.6269035339
800.0	38.8908290863
805.0	38.5189857483
810.0	38.3904380798
815.0	39.219121933
820.0	40.0181941986
825.0	38.9495391846
830.0	39.0211582184
835.0	39.2344894409
840.0	39.2751197815
845.0	38.0638217926
850.0	39.053062439
855.0	38.9746646881
860.0	38.3246631622
865.0	37.9538002014
870.0	38.5797843933
875.0	39.158121109
880.0	38.4583034515
885.0	38.4400653839
890.0	38.8305015564
895.0	38.4674816132
900.0	38.3903656006
905.0	38.653968811
910.0	37.8080749512
915.0	38.0748691559
920.0	37.7014102936
925.0	38.3348560333
930.0	38.1643180847
935.0	38.1645259857
940.0	38.7097930908
945.0	38.4509887695
950.0	38.619222641
955.0	38.4411716461
960.0	38.2648849487
965.0	37.689289093
970.0	38.2140655518
975.0	38.0044841766
980.0	37.5613212585
985.0	37.4175815582
990.0	37.0055179596
995.0	36.7382717133
1000.0	37.1283416748
1005.0	36.1347236633
1010.0	36.3028869629
1015.0	35.6892700195
1020.0	35.9492950439
1025.0	36.8369903564
1030.0	36.8474082947
1035.0	36.7755813599
1040.0	36.9568138123
1045.0	36.9804611206
1050.0	36.9593658447
1055.0	36.2635498047
1060.0	36.083896637
1065.0	36.5171966553
1070.0	37.2660923004
1075.0	36.5701847076
1080.0	36.3768749237
1085.0	35.6888237
1090.0	37.5065383911
1095.0	37.6701545715
1100.0	37.4089069366
1105.0	37.1934528351
1110.0	37.1246814728
1115.0	37.0028648376
1120.0	37.0896873474
1125.0	37.0871505737
1130.0	38.0192832947
1135.0	38.6086940765
1140.0	37.7432022095
1145.0	38.2965774536
1150.0	37.9003047943
1155.0	37.3672485352
1160.0	37.0438518524
1165.0	37.186384201
1170.0	36.41847229
1175.0	36.1633987427
1180.0	35.8214931488
1185.0	36.2257995605
1190.0	36.5345478058
1195.0	36.4658508301
1200.0	36.2299079895
1205.0	36.0560932159
1210.0	37.2540569305
1215.0	36.8519210815
1220.0	37.0821990967
1225.0	36.7250995636
1230.0	37.3875846863
1235.0	37.1133041382
1240.0	37.7181892395
1245.0	36.449842453
1250.0	37.0185241699
1255.0	36.8866271973
1260.0	36.9970054626
1265.0	37.090215683
1270.0	36.4675426483
1275.0	36.4789276123
1280.0	37.3839969635
1285.0	37.0461826324
1290.0	36.1303062439
1295.0	36.1107788086
1300.0	36.9769992828
1305.0	36.8767089844
1310.0	37.3724346161
1315.0	36.9570465088
1320.0	36.7833843231
1325.0	37.4197425842
1330.0	37.3590354919
1335.0	36.8592433929
1340.0	36.0535335541
1345.0	36.5710258484
1350.0	35.8888778687
1355.0	36.312871933
1360.0	36.0757637024
1365.0	36.7725067139
1370.0	37.2391414642
1375.0	36.6395950317
1380.0	36.8487033844
1385.0	37.1644058228
1390.0	36.1701278687
1395.0	36.0513381958
1400.0	35.8928260803
1405.0	36.4100437164
1410.0	36.2662467957
1415.0	35.7995014191
1420.0	36.2646312714
1425.0	36.4649391174
1430.0	35.8388195038
1435.0	36.803976059
1440.0	36.039894104
1445.0	36.244934082
1450.0	37.104101181
1455.0	36.5527706146
1460.0	36.2599639893
1465.0	36.8795566559
1470.0	36.7629489899
1475.0	36.6664829254
1480.0	36.9225006104
1485.0	36.1285457611
1490.0	35.2115859985
1495.0	35.5665054321
1500.0	35.8276138306
1505.0	35.2541885376
1510.0	35.5147628784
1515.0	35.3180351257
1520.0	35.175567627
1525.0	35.7173938751
1530.0	35.6164226532
1535.0	35.6777648926
1540.0	35.0151672363
1545.0	35.1164531708
1550.0	35.2521495819
1555.0	35.8584785461
1560.0	35.5259552002
1565.0	35.8323516846
1570.0	36.1754970551
1575.0	35.3811416626
1580.0	36.0820159912
1585.0	36.827299118
1590.0	36.4175491333
1595.0	35.7570304871
1600.0	35.676071167
1605.0	35.968963623
1610.0	35.2473659515
1615.0	36.1887493134
1620.0	36.0745697021
1625.0	36.800447464
1630.0	36.4728622437
1635.0	36.868303299
1640.0	36.7862758636
1645.0	37.1054954529
1650.0	37.9427108765
1655.0	37.7382984161
1660.0	38.7869796753
1665.0	39.2382011414
1670.0	38.8332519531
1675.0	38.5107688904
1680.0	37.9551544189
1685.0	37.8502559662
1690.0	37.0318393707
1695.0	37.968378067
1700.0	37.322473526
1705.0	37.5970649719
1710.0	37.7636260986
1715.0	38.47605896
1720.0	38.5436916351
1725.0	38.2146472931
1730.0	38.2614307404
1735.0	38.4890899658
1740.0	37.6378936768
1745.0	38.5931472778
1750.0	38.4344005585
1755.0	38.4111633301
1760.0	39.0632419586
1765.0	39.1443977356
1770.0	39.5758972168
1775.0	39.0609340668
1780.0	38.9132499695
1785.0	39.4754066467
1790.0	38.8984107971
1795.0	38.8758773804
1800.0	39.0299034119
1805.0	38.1917304993
1810.0	38.2421188354
1815.0	37.8302574158
1820.0	38.5175418854
