# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
635.0	30.6377542356	56.7635701472	54.3986807899	61.6624611476	55.45674275
640.0	31.0088488463	54.826564724	56.156145507	60.8274241943	55.1533337591
645.0	30.4954117372	55.6587488426	55.0450068309	60.5091848174	56.3799055494
650.0	30.821355645	55.0917176865	56.4278799884	63.8185150282	54.7195284644
655.0	30.4556509459	53.5618152887	56.825366425	59.503525289	57.0546028488
660.0	29.9181868188	53.3477112133	58.5725286566	58.6689448765	56.8545837795
665.0	30.1019053883	53.999856682	57.8697033163	64.4458615669	55.8898187532
670.0	30.3936056803	53.7616490218	58.5340443261	63.5888606942	55.03242809
675.0	30.0274404015	54.4488367224	57.8464608741	65.1427894388	55.541136047
680.0	30.7590867849	52.4080633492	58.3901884231	61.9017448983	55.9533069861
685.0	30.3391966942	53.5596203039	59.7147703859	63.9978163668	54.2397860839
690.0	31.107551859	52.9246125831	57.7227160199	63.3180078443	55.1989171155
695.0	31.0343926951	55.8660086774	55.9469609705	62.0002959991	54.1337796493
700.0	31.3862312605	54.5115280393	54.5382106456	68.70035351	55.3825004595
705.0	31.1248316456	56.5586897539	54.6876244909	62.1096408059	54.3828023175
710.0	31.074357702	56.0417424628	54.2650387278	66.7427107451	54.9175408146
715.0	30.5576216997	55.5816757997	56.83530907	65.5224488919	54.2199313666
720.0	31.0461165433	55.2295199744	54.9988668977	60.6355526782	55.7365939149
725.0	31.1163138489	55.8357983411	55.6825935988	62.6810140324	54.1700662368
730.0	30.7529227146	56.1965857905	55.9071614805	65.1306714128	54.0889545427
735.0	31.682686748	54.084893423	53.9421255449	60.837836139	56.5389203959
740.0	31.4059046623	55.9291412063	54.3519195675	61.0962607266	54.8535261094
745.0	31.4880834868	56.0941707511	53.304944245	67.9704133498	54.7790733736
750.0	32.6101756325	55.027931594	53.5038128974	65.4991702912	53.6691917884
755.0	32.3637746499	53.9053958655	54.4943392144	72.2459057714	53.7185294604
760.0	31.3889551712	56.5621724322	53.79764639	66.4512823729	54.2177854164
765.0	31.403458182	55.7708511253	53.8630199977	75.8514593949	53.9812181081
770.0	31.2978475958	56.9807732625	52.9201829529	70.3182063232	54.3844617448
775.0	32.0942646309	56.0144707874	53.3453741517	68.0834202143	53.5986867486
780.0	31.5028944011	56.5538899719	52.8572136436	66.3192776003	54.8577776133
785.0	32.1873067437	56.0410293533	54.6426270291	65.2680063287	52.5001613098
790.0	32.0306585413	56.1208214545	54.0252411411	67.5440788658	53.061615729
795.0	31.3695625235	56.9223582964	55.2249234557	60.0337516091	53.253640598
800.0	31.3037288089	57.6719635361	53.7731308974	56.3582015485	54.3098478905
805.0	32.36669608	55.8867449593	52.7466180433	57.4204443391	54.7868015741
810.0	31.5106587421	55.5371388837	54.45992821	57.8672271713	55.2618357198
815.0	31.7051378542	54.866107803	54.8773406402	52.7004178644	55.6849225451
820.0	31.6274370754	54.9119846656	55.3908781745	57.8707963583	54.8152534903
825.0	31.733210251	56.3904192417	55.3688415116	60.9031433255	52.8417498794
830.0	31.0878230041	55.6521482631	56.2317931498	56.7803899733	54.5064190257
835.0	32.0986975722	55.6299250962	55.6814910311	60.207081811	52.6595120584
840.0	31.5455227279	55.7125169835	56.2274179035	58.819074304	53.3306787652
845.0	31.0363442681	56.1542863952	56.5724781995	56.4857329824	53.8300122916
850.0	31.4906469594	54.8517292633	56.9312294265	55.0268310355	54.047120131
855.0	31.4612052368	56.8972439385	55.7517288621	50.6748900746	53.5571776759
860.0	30.8789252877	55.9180458816	54.1471819747	61.6155583883	56.0508494499
865.0	31.140024178	56.2378815593	54.9249463482	59.1412637342	54.7564354877
870.0	31.4621073508	54.5221856646	54.6547601882	62.4374697201	55.7413759655
875.0	32.1269526281	54.9051983343	54.293684757	62.8471973747	54.3128270507
880.0	31.9768184374	54.9158433626	54.1640054513	67.9750754694	54.2062734954
885.0	31.5985568378	54.4475361317	55.9921906861	64.7030430369	54.1129209549
890.0	31.3623517953	54.226960957	55.8187297711	62.9890465809	55.1333703104
895.0	31.0825590063	55.0372005969	56.1849067717	56.7769620858	55.174465163
900.0	31.3662545454	54.547804919	56.88105033	59.8789621445	54.1597340935
905.0	31.2712363466	55.0439087953	56.7540612369	60.0864386641	53.94719823
910.0	30.4175580654	56.0364078451	56.9297146433	56.1417216638	54.898457718
915.0	30.7387899218	53.7818693764	58.1807145318	62.5323427913	54.7454915107
920.0	31.236119676	57.3208170038	55.7283171178	61.0783091957	52.5645791351
925.0	31.1193636254	58.0485493882	56.5533780452	56.5409204404	51.7814830291
930.0	31.4871818253	56.0474128615	55.6725724903	56.7754767295	53.8162947326
935.0	32.3667675223	54.8503259591	55.3622585972	57.2177998328	53.4892458716
940.0	30.8072871979	55.9252812284	56.1616015198	54.8332939181	55.0523379593
945.0	31.0075088396	57.1870082296	55.0041184821	61.7955802949	53.7355457477
950.0	31.5778437512	54.7280338942	57.9100078255	55.4364500866	53.0744922225
955.0	31.8842853619	54.6333707897	56.6853015191	57.2007072012	53.4821134018
960.0	31.36963505	54.7097158771	58.9548922033	64.4776221741	51.6647485714
965.0	31.7065392422	54.5151122316	58.2560942459	62.0692582617	52.0553685325
970.0	31.2410274328	56.016979351	57.6928611906	53.5531848118	52.8430431655
975.0	31.6794972478	55.7723621253	56.4445442521	53.7339311026	53.3160537404
980.0	31.4272704985	56.0046468107	55.9566138092	63.380880748	53.0626059748
985.0	31.7067037381	54.0974162609	57.2695833432	63.5074463191	53.2166989466
990.0	32.4261745222	54.3399411887	55.2104672451	62.0538338229	53.5337615803
995.0	32.176676439	55.2043637673	56.6387476753	58.1293902657	52.2753793527
1000.0	32.0328145079	55.4705071653	55.2378990561	61.1975260163	53.2508970803
1005.0	31.6045468344	54.3173308805	58.5938374256	62.4560052759	52.1143574637
1010.0	31.8213002846	55.0345106606	55.4511949781	57.6499858072	54.2726198734
1015.0	31.6050426373	56.0825804734	57.0875338814	59.7379617449	51.9756045898
1020.0	31.7265509044	56.1538728882	55.9676063787	59.589929257	52.6840973199
1025.0	31.7230502294	56.0168428595	57.1137351238	59.873919941	51.7682784601
1030.0	31.5541129635	55.4436328262	57.4504466635	58.8231959028	52.4812506851
1035.0	31.771617431	56.8472603377	55.4835177799	57.3970460918	52.555571626
1040.0	32.1504868144	55.8633747112	55.9809399812	63.4446366524	51.7291652578
1045.0	30.7887938249	58.2854326309	55.501707201	60.6708583068	52.739256135
1050.0	30.9582856219	57.3288503385	55.3293527972	69.510946741	52.6279395837
1055.0	31.052685364	55.7184927789	55.3951769427	55.9474121512	55.3465384224
1060.0	31.7768736535	55.7965038626	53.6466250794	60.6633320115	54.9223699142
1065.0	31.8399518373	54.4655006215	54.0312420483	60.7636950305	55.7709367595
1070.0	32.0898667785	54.9336652224	53.9989710324	62.1913884881	54.6892633334
1075.0	31.9373758754	56.5455214746	54.7515565873	63.5898699992	52.5653006528
1080.0	32.0731000718	54.7857120585	54.2711604368	62.1221041569	54.632726551
1085.0	31.3829647671	56.7716631396	52.9620501925	64.4270207151	54.974666306
1090.0	31.3628925495	57.1535623939	54.1667615726	65.9629525875	53.3951461143
1095.0	30.519852464	56.4161154408	55.2445789268	67.8459295087	54.6603173549
1100.0	31.4109222144	55.6404272541	55.1040560724	70.1575164265	53.5492332568
1105.0	31.9135542015	54.5687375951	53.6704989181	71.5890269401	54.7627492088
1110.0	31.926984738	55.9385795625	55.1118002648	63.6211712348	52.8655226602
1115.0	31.6357554208	55.8243552646	56.3050044432	55.9359366281	53.2568876658
1120.0	32.3822880416	55.0930120627	53.8925965773	61.8861073523	54.0713345216
1125.0	32.5626827796	54.3103915125	54.9287811753	61.3645004839	53.6128407241
1130.0	32.4497309031	53.8867095787	54.2853148137	59.9669364345	54.981131912
1135.0	31.6976834526	53.8503209944	54.3978371635	64.3797590275	55.9790857458
1140.0	31.527714487	55.4890895297	54.2726253587	64.909025308	54.7400954125
1145.0	31.9359152059	54.7941972378	53.9435949656	65.8396920678	54.8216296108
1150.0	31.8222886972	55.0361491421	53.3829979642	67.0407706496	55.1914212799
1155.0	32.1615277331	54.0756435687	54.6560012751	68.1698279658	54.2147803108
1160.0	32.1908598318	54.1159139397	54.0401830569	67.1323269395	54.7738093907
1165.0	31.3722596479	54.7862287433	53.9742490811	63.7239529933	56.1409204854
1170.0	31.2770338709	55.7995223829	55.4399584631	60.8493831021	54.2864223932
1175.0	31.2315494583	54.3539679691	54.781442766	63.0132031981	56.1992860084
1180.0	31.2221655254	54.1996667613	54.807787811	65.6592204114	56.0839369792
1185.0	31.2269405239	54.1792343789	54.9232351945	64.4831708603	56.1085681224
1190.0	31.9396111404	51.7326094833	56.4324641478	62.678732653	55.9519168748
1195.0	32.4214888986	52.9642947194	55.4789188825	60.1780181186	54.8647091692
1200.0	31.7219824703	52.6521769323	55.3053400354	59.8452681427	56.7654297807
1205.0	31.4577055989	53.3500551235	55.4870417467	63.4231317394	56.0746617704
1210.0	32.3230180933	52.0282001293	55.5587870499	65.5216936772	55.3915890343
1215.0	32.1992768045	52.3505582908	55.6296949287	69.971066254	54.8078422538
1220.0	32.3442814764	51.65645167	56.091215212	63.593792417	55.4343486018
1225.0	32.7090580258	52.3420307329	56.2354305453	69.3940322705	53.3094969226
1230.0	32.5894110344	51.8949267959	56.5227930975	65.8168998808	54.0949530461
1235.0	32.3903685412	53.8517104854	55.9095517719	66.1968534067	53.0501892726
1240.0	31.8407903439	54.5941887205	55.0325950358	67.8628811416	54.0295464019
1245.0	31.5219566945	55.3322297826	55.3346217036	64.2937455971	54.0142078639
1250.0	32.0308038904	53.1116022717	55.6309143357	59.9734905564	55.3824970985
1255.0	31.9119260963	54.2267237647	56.8936957323	63.1754026734	53.0484496327
1260.0	31.0151168061	53.4638819232	55.6406740586	57.1479360889	57.3353999015
1265.0	32.2531891694	51.8583469795	55.6625376706	57.962048245	56.3637185212
1270.0	31.4795859083	52.5531035237	55.4597183832	60.3483799453	57.1599788004
1275.0	32.6268131224	51.8584970983	54.1326112593	58.4403288482	56.9453544239
1280.0	32.4634600067	51.5849084821	56.0509978373	56.027464478	56.0603947738
1285.0	32.5173561304	51.4028619388	56.2508323864	58.6874679796	55.6887713597
1290.0	31.9353075941	52.6197686117	56.5004894933	57.379659578	55.5421084297
1295.0	31.4392162573	53.2571216625	56.9207905654	56.7146928992	55.5851328998
1300.0	31.268823607	52.8496942395	55.8699765639	61.0600268064	56.8445490588
1305.0	31.5814671378	51.676778116	57.9769789122	57.810121111	55.8208539664
1310.0	31.4621449191	51.9746318355	57.8425785132	62.766665021	55.3869913452
1315.0	31.133695212	53.0040114408	56.4251134188	57.223899171	56.8444476453
1320.0	30.7041929483	52.0044426199	58.0951572162	60.3179809485	56.8906936981
1325.0	31.1389413755	53.1609449515	57.548494301	61.6671589963	55.2217292778
1330.0	30.9482056707	53.543144372	56.7818588935	58.2107137559	56.256542185
1335.0	31.1626096721	52.6148516674	59.8740331204	51.123135407	54.6819160639
1340.0	31.0898011234	52.7969076587	57.5663309532	48.9000606054	56.9446641749
1345.0	30.676506434	53.530567279	57.7313558893	56.0543180821	56.173656907
1350.0	30.9146843274	52.0419267335	58.2079916547	52.1409388745	57.1482302211
1355.0	30.9196513187	52.171586236	59.3843428648	49.4128346053	56.2227658908
1360.0	31.1693331579	53.3017689999	58.6820129772	55.3549882689	54.6311534615
1365.0	31.639318197	53.5151404655	57.2936830615	53.566886575	54.9060951139
1370.0	31.1850923874	53.7677653264	58.0445310015	58.9688097398	54.3459988583
1375.0	31.5959860562	52.254271484	58.8467483899	53.9024458826	54.8223442735
1380.0	31.6508944673	52.5622322114	58.3528944536	54.049230011	54.8343378892
1385.0	31.1531226086	52.5649987395	58.9380648749	55.6350918275	55.1417980911
1390.0	30.9176528379	53.793699987	58.0843648707	48.6486525602	55.8510527038
1395.0	30.5727788047	53.9557457344	58.4856029736	52.0845671622	55.6741570772
1400.0	30.7128752054	53.5336493025	58.063522299	52.7231324306	56.1319741447
1405.0	30.7640362154	53.3712301961	58.1232157023	50.3945179724	56.3712135615
1410.0	31.320292699	54.5742507245	57.6506229046	49.4443471291	54.5760173236
1415.0	31.9198898917	54.2714537198	57.0192354393	48.7472473207	54.3176162907
1420.0	31.4474530536	54.2941170745	56.8223020182	51.1399449122	55.1778596805
1425.0	31.0809486755	55.0163896051	56.785358217	49.7877372861	55.3569951973
1430.0	30.9602580379	53.6197516295	58.1643207747	49.9205818028	55.7406927468
1435.0	31.4903909972	53.0011191256	56.8554781791	53.5370324246	56.1153464542
1440.0	31.6044207426	52.7485432836	56.9380185048	55.4745689547	55.8718684024
1445.0	31.2372110252	52.130591979	59.5335971182	51.5927888883	55.2763262312
1450.0	31.4344120708	52.5821717968	59.9074092975	56.0978192162	53.6434910519
1455.0	31.5145509881	53.543975751	58.8214283894	55.373815322	53.5712050694
1460.0	30.7727041263	54.4886446203	58.6847367261	56.4746396426	54.1230259333
1465.0	31.429669161	54.449373565	57.1736394457	54.7818109224	54.3776812041
1470.0	31.3535533748	54.0458730372	59.0671781437	54.6918381638	53.2382915537
1475.0	31.4415770027	54.9213685347	56.523505232	52.1517388293	54.7300233298
1480.0	31.0090500822	54.6493881024	57.1248343808	54.2474400201	55.1163876042
1485.0	31.1743371193	54.308781613	57.4353829967	52.1636853359	55.0552799413
1490.0	30.1671810757	54.9505747778	58.3809841535	52.079642011	55.5850781942
1495.0	30.685708615	55.5645832953	57.2150709517	54.9251031865	54.6987531578
1500.0	31.1538191355	55.4496680522	56.7875611914	50.1540066678	54.7393773331
1505.0	31.5551954491	54.7727732358	56.2115115544	47.8862573173	55.3587782924
1510.0	31.4600954469	54.1966712016	56.7280164874	51.5840596715	55.2903403509
1515.0	31.4389097288	53.6330322519	56.1211074599	50.0259371929	56.5984964366
1520.0	31.6377986125	51.9117712009	58.814987335	51.8611321587	55.3139824463
1525.0	30.9883728831	52.5388094214	57.8582449983	55.6997351432	56.4629708735
1530.0	31.8322430209	53.9955472668	57.7747685057	47.0421587376	54.2592821775
1535.0	31.8017960177	53.3429264037	60.056688841	44.9524758957	53.1280163423
1540.0	31.9050668749	54.3066181163	58.1553474646	41.4380644703	54.0205262158
1545.0	31.4065142284	54.1280315275	58.5865771054	42.1835430365	54.7335648984
1550.0	30.7947948488	53.9457060851	59.6227022192	38.9410233567	55.5310797261
1555.0	30.6601977254	53.7491736107	59.706797202	41.0290078144	55.7123019704
1560.0	30.8301640705	54.4478777901	58.2345896971	40.166511911	56.0849652558
1565.0	30.7281223799	54.0246617243	57.2136999531	40.617369141	57.5858435398
1570.0	30.6229342819	54.615154348	58.1945252682	40.8398446333	56.3008693014
1575.0	30.5130422246	55.0263527072	57.2481884487	42.6962993237	56.7754882511
1580.0	31.1305018048	56.7649380268	56.4721005782	39.6702296249	54.8030709422
1585.0	30.7292597742	54.5983063836	57.925535327	45.1323168299	55.9178467345
1590.0	30.9287731179	54.6412461181	58.2403056715	48.5328903309	54.8525471238
1595.0	30.8751692526	57.0332193712	57.1720225455	47.5579306628	53.6266339079
1600.0	30.8447433097	55.5913524752	57.4692778003	44.5870388408	55.1589616533
1605.0	30.1276182638	55.462133243	56.5263827429	44.4451319174	57.5852313504
1610.0	30.3272748419	55.5509806623	56.2983561643	38.0948122192	57.9373571846
1615.0	30.8271467627	55.9954408805	56.8748875494	43.3214842468	55.4516047529
1620.0	30.66430326	54.7492251425	56.2431825908	45.3326552458	57.3908709436
1625.0	30.4788261553	55.8348647737	55.9391843881	39.4059330716	57.542430566
1630.0	29.647629986	56.2112573048	56.8411686226	43.8971469237	57.5675449898
1635.0	29.7956891637	55.3638155023	56.5498334709	41.7672312546	58.5940826773
1640.0	30.2904636281	55.1462616388	57.3846118317	44.6579881075	56.7816991752
1645.0	29.6940128801	56.4227959753	55.7922284123	40.677822315	58.5293177266
1650.0	30.7722018339	55.1716047706	56.4820014545	43.5375542932	56.7172743366
1655.0	29.8971637462	55.8957638743	58.4667316184	41.7021329434	56.1405473374
1660.0	30.3944349135	54.6779655893	57.2955019009	43.029840945	57.2850858416
1665.0	30.3252326477	55.0461837362	57.3388060023	43.4444161841	56.9749488166
1670.0	30.5013914032	54.7912200658	56.9878046929	43.3785859164	57.199987373
1675.0	29.8830996434	55.142152126	56.7553269561	41.737761133	58.4589399531
1680.0	29.4876339333	54.7170374676	57.786286907	42.8820044261	58.6328144042
1685.0	29.5026421242	54.3581354671	58.5292551927	39.4698694011	58.634163226
1690.0	29.1205674826	55.3462760525	58.1698677222	44.6569304276	58.2148695494
1695.0	30.1439591898	54.3567074812	55.7594491098	46.5452195538	59.1382229889
1700.0	29.6906040658	55.6388877118	55.7707960276	51.5900807298	58.248054698
1705.0	30.0451055172	54.2715827652	57.2342518656	46.7642570701	58.0718429961
1710.0	30.2138470992	55.6990895309	56.1716186948	51.4841792299	56.7911620442
1715.0	30.4167077677	55.8814258672	55.6316272654	50.420022939	56.795558799
1720.0	30.5385283552	55.1191559709	56.23787616	51.2306882879	56.6875393824
1725.0	30.4306210188	54.3666554652	55.9848397627	51.764208712	57.8302258436
1730.0	29.7965666849	55.2975008974	56.4720709687	54.7485266597	57.4304817823
1735.0	30.0000054929	54.6333479446	56.3947604298	50.9216884336	58.1400463662
1740.0	30.5673920879	55.2631076681	57.2516897098	50.4514699702	55.6512909985
1745.0	30.5561092574	54.9321524569	57.2315758232	48.8836777195	56.1797150385
1750.0	30.2784808004	56.2374172992	57.1469458027	48.4541252573	55.5488843405
1755.0	30.2184673903	55.9192425891	56.1255874709	50.852434977	56.6663988767
1760.0	30.6028225896	55.4957957578	57.3771366173	44.3320722419	55.8468105016
1765.0	29.5041066971	54.2438803613	56.7110434788	49.0877255236	59.4200786732
1770.0	30.0879433216	54.1105467606	56.395590504	50.2058402164	58.557770478
1775.0	29.5640863086	54.5581390488	58.4075138118	49.6971363898	57.3979865071
1780.0	29.1053315849	54.7889582358	57.8104239145	46.2643997156	58.965386026
1785.0	30.6590634416	53.6070671983	58.0437854328	46.7757703767	56.7787090652
