# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
255.0	28.7668148176	54.842830523	59.2161717637	73.0685763451	55.643039128
260.0	28.5880660795	55.1459482462	58.5706887312	70.0601767385	56.5791551097
265.0	29.4005071117	54.6562804228	59.8344494425	71.4869665323	54.1639134322
270.0	29.1838575339	53.3556646349	60.4063538921	76.8644412212	54.8452842599
275.0	28.4943743546	55.3983705205	60.3069330943	71.9507599391	54.7624394895
280.0	27.6498321857	56.1422072482	59.2421895499	78.3528511365	56.0257269668
285.0	28.7806275145	54.3709878593	59.6790771437	77.3826271009	55.2392242708
290.0	28.3640457367	54.639262175	60.6638196522	80.6978605003	54.5862464297
295.0	28.591017796	54.4756351558	59.7080118081	81.2207395323	55.1039231923
300.0	29.5597577099	52.5891448395	60.7908126127	78.7257545013	54.3280506739
305.0	29.5056710403	52.8180965487	59.7039398048	75.290588241	55.5288238418
310.0	29.1317156046	54.337981405	59.0394352192	78.9024984459	54.9937407695
315.0	28.9241668096	54.9517205083	59.0130487639	78.9385504356	54.8152435965
320.0	29.2832825602	54.5786999458	58.5945902192	78.5451749459	54.8860761702
325.0	27.8775164616	54.712873842	60.572422308	75.4360074036	56.0941885921
330.0	28.4900120337	54.9190245047	58.9920784572	77.0717602421	55.9218925111
335.0	28.4350370836	54.9019958756	60.0660593761	77.8275367026	55.0065922805
340.0	28.0315898471	54.9381995892	60.2601359862	75.7463982755	55.8107700634
345.0	27.5564674962	54.3529537441	61.2193514485	73.5329259661	56.7042868575
350.0	27.8920343274	55.2670207279	60.4483286055	77.4030844341	55.4259679108
355.0	28.3592459078	55.3786454147	59.4871708479	78.1845016584	55.166834905
360.0	27.9836018417	55.8243566556	58.8819749844	73.4076352987	56.4947934924
365.0	28.6772870672	54.8534892252	58.5710739035	74.6574198585	56.2330138556
370.0	28.1847407184	55.2286218751	60.2154451705	75.7462776503	55.2542345147
375.0	27.3539444411	53.9880890239	60.9199220842	78.6491390834	57.2320630775
380.0	27.9605011769	55.7963270873	60.0872898323	78.1543940578	55.0095877402
385.0	28.4938059639	54.5157078294	59.0931898145	82.505520095	55.6831302792
390.0	28.5849399859	53.9381316478	60.5133277681	81.1417321096	54.9367209648
395.0	28.2118313735	54.101482399	60.3318128571	84.4707372326	55.3499425586
400.0	28.4193852977	54.3859922106	60.9030572039	79.0007192629	54.6831964148
405.0	27.189072474	56.1333942398	60.8297109383	78.5023655617	55.5124127732
410.0	27.6113878882	56.0783540056	60.1404645802	83.985932256	54.794742198
415.0	29.2080601331	55.979714584	58.5477288225	81.6121742623	53.3708659882
420.0	28.5999481032	55.9122669311	57.2881082185	79.7649807925	55.9728663315
425.0	29.4493522656	54.1372034465	58.8660892629	80.6858518445	54.536904422
430.0	29.0470006532	56.0743276598	57.6049442267	76.4600100505	54.962196531
435.0	28.7938058749	54.7871390329	59.6645772158	73.0427382688	55.2437744012
440.0	28.6103165856	55.3261291382	59.638559617	80.8753351855	54.3118964217
445.0	28.7214371003	55.0533800928	59.985627253	75.3179969816	54.6057370708
450.0	28.6329101111	56.4151928216	59.3232382189	70.4238890802	54.5065780386
455.0	28.3825190051	56.5448799153	59.1784720174	71.2673896381	54.9235758598
460.0	29.3100591027	55.8367113466	58.763787038	69.5440687148	54.3222652769
465.0	29.0618671529	54.1119301797	59.5466791407	72.2027753421	55.572926851
470.0	28.5076272336	55.6872447357	59.1877447772	71.0375570111	55.5456357273
475.0	29.115386027	55.9701214566	57.6821581623	69.705866313	55.5353945853
480.0	28.4528330654	56.6024815543	58.7434700322	75.701424959	54.6735401185
485.0	29.1483436208	54.5210340655	57.7627411839	82.3320335747	55.583458165
490.0	29.2632578857	55.381291598	58.0319173799	79.1639642191	54.5679697746
495.0	29.8023036913	55.208569915	57.6382914111	76.1517648523	54.3180506655
500.0	29.8450227016	55.1004549409	56.9310153332	81.2801721565	54.4644016272
505.0	29.7773129079	54.8875842226	58.8971491271	74.3175529887	53.7393761676
510.0	30.2908421683	54.5074274832	58.6294957883	73.3211187949	53.4331670149
515.0	30.1990273328	55.9272369094	57.3808538867	70.3142956064	53.6213460828
520.0	30.3326831611	55.122535277	56.7320364413	73.9569884757	54.3784660153
525.0	29.4747868936	54.6978720732	57.3887150249	76.2854932154	55.6950120191
530.0	29.8666402679	54.7381307826	58.5399999436	74.2273391757	54.0406847337
535.0	30.3618359213	56.0219566227	57.0369605248	71.8145666962	53.3605570539
540.0	29.6476264672	56.3174123119	56.5378560482	70.9201530057	55.0320229987
545.0	30.8752296265	54.7072501966	56.9628483018	71.9055269249	53.7059806498
550.0	30.9193202526	55.5221822874	55.2957759136	71.9567398448	54.2981452823
555.0	30.6726836608	55.2114737173	57.5513266137	74.8536073902	52.782456691
560.0	29.5754409236	56.493016995	57.5754240503	68.3712618942	54.3220259176
565.0	30.300074614	56.0534956416	55.9974808465	67.3092099513	54.838651431
570.0	29.3459915146	56.2202385792	57.6758870108	76.5063721584	54.1495707468
575.0	29.4359930652	56.4395017253	57.7878687125	75.785798537	53.7217030323
580.0	29.6946714495	55.4080155394	57.8971937915	75.9192658689	54.1240577038
585.0	29.664986473	55.0831334624	58.5896363411	75.8852969499	53.8886252632
590.0	29.4267540591	55.9138249722	57.4244796225	74.7761467751	54.6939524462
595.0	30.3648462375	55.0566380101	56.2359762599	67.676276698	55.4545762002
600.0	29.5888172899	55.7353403487	57.4059648916	72.3896047477	54.8035472721
605.0	29.518592502	54.9096307328	58.2189464501	70.832938389	55.1936800851
610.0	30.4044803311	54.231943077	57.8355860519	68.4811952784	54.6798118661
615.0	30.5968874499	53.6480935256	57.4650947368	68.7275282856	55.1877054507
620.0	30.3552328443	54.9124169942	57.7130319455	69.7642746405	54.0797610788
625.0	30.2380239458	54.1835957696	57.8007591525	70.6054081852	54.8800250116
630.0	29.8230878075	54.7238967299	57.7640213928	74.6196249139	54.8012671237
635.0	29.6800021746	56.0241319808	57.2895222459	68.7118030663	54.8050170366
640.0	29.7188299166	53.7866738883	58.4981225552	75.6252183739	55.1856860531
645.0	29.1215021704	54.3476621403	59.6580267721	80.1180044149	54.3262158853
650.0	30.2181605555	54.1972939613	58.3374404542	75.0274649007	53.980778695
655.0	29.7773608489	55.6909715644	57.432754926	74.4032367227	54.2454264905
660.0	30.5191257051	55.7025473055	58.5137066432	67.7553109757	52.4421940075
665.0	29.847579475	53.6605485721	59.7029487049	71.6502280444	54.3674405436
670.0	30.4581071741	53.1299251793	59.7886772042	74.1161695744	53.3533463055
675.0	29.7934665988	54.1723541352	58.0113930395	73.9927131757	55.2520265273
680.0	30.1937925271	52.8024075299	58.9167978999	76.8528501463	54.7204413047
685.0	30.3718999666	53.2937224417	57.6263510821	77.0764725247	55.0120460102
690.0	29.5836218961	55.3386048903	58.0746573297	82.5418887412	53.5936518099
695.0	30.0892917165	53.0179113967	57.6362737356	74.7318529594	56.078551176
700.0	29.12438091	53.4646149869	58.8057114594	76.7383092631	56.3085341377
705.0	29.3553898381	53.2828503938	58.6309385161	82.1802953377	55.641489126
710.0	29.9527478126	51.9167344298	59.4205263445	77.2203225976	55.5980986948
715.0	29.7881247682	52.8115573792	59.5863073455	78.5709393053	54.7483515099
720.0	30.247714815	53.7812746715	58.2548427567	75.4440520303	54.3704732014
725.0	30.478135282	54.6395345143	56.19204552	77.4948454021	54.702776854
730.0	30.2970558181	53.7461439562	58.273146927	77.138194939	54.1209873077
735.0	30.2602392842	53.7252762306	57.9098425407	77.1339254874	54.5428715308
740.0	30.0117665291	54.6565214216	57.4203207818	77.7754785373	54.4850306554
745.0	30.1958980419	55.4018298204	56.1913133705	73.1289255278	54.9421546686
750.0	29.8938240045	55.1540628896	55.08030475	76.3886374541	56.4680718607
755.0	30.0089672318	53.4569006782	57.0244803762	78.8288555862	55.9411379107
760.0	30.3343052918	52.0317614977	57.5075835543	79.4321553491	56.2205042446
765.0	29.6998115015	54.4770219136	55.8853932737	75.0113616212	56.9462705683
770.0	29.5371462567	53.2385585149	57.1892100847	78.5353575515	56.9842328303
775.0	29.1607477121	52.9610566722	56.6316359583	76.9280874134	58.6770252698
780.0	29.4512443923	53.4446494916	56.2890112026	74.8467365093	58.1289371539
785.0	29.3695686394	53.800837542	56.049218808	78.489660314	57.7876120334
790.0	28.9279739393	52.7700613751	56.4442627563	76.365937347	59.5585162645
795.0	29.1033692384	54.0054446056	56.6058973443	77.9695941663	57.6664059116
800.0	29.3225904025	53.0118465324	57.8934110994	74.4475092529	57.4150213448
805.0	29.2775639483	53.7329639968	56.2286927739	77.9121053282	57.935701208
810.0	29.108250444	53.418246312	56.1124742351	78.4058151168	58.6443075218
815.0	28.5572674666	53.4417898755	56.737115722	77.9369883412	59.2074816279
820.0	29.2940596696	52.0005826144	55.6370819267	77.4231579236	60.2164769453
825.0	29.8663412905	53.1614095109	55.8767065377	75.2791562639	57.9098648478
830.0	29.8069953178	53.3568727753	56.7267735055	73.4616688626	57.2497178908
835.0	30.1642911999	52.956220746	55.555666307	76.109533408	57.7250758533
840.0	30.0975072941	53.1027227023	56.1966693943	77.5023991364	56.9959343101
845.0	29.8508319087	53.549549562	57.7037650327	69.7355752639	56.4627728012
850.0	29.5182767852	52.9530171461	59.4724476696	75.5290064647	55.5532138561
855.0	29.810640734	53.8062179411	58.0162403334	73.8296768121	55.5958700302
860.0	29.8082539953	53.6653419928	56.6176567299	76.5865000417	56.7244113218
865.0	29.8235491465	52.8873903352	57.0826078202	72.8695959082	57.4250596514
870.0	30.2168619402	53.4202980657	56.9167567802	74.4747362016	56.0943375309
875.0	29.0214840539	53.3429937374	58.5032031545	75.6823221622	57.0138573724
880.0	29.1717704995	52.904695473	58.6897732813	74.6466468027	57.0873069791
885.0	30.1909013104	51.9207984237	58.0285443763	73.4886544982	56.743747732
890.0	29.6926179711	52.3242825869	57.4517634059	73.0958058301	57.8951275715
895.0	29.7218213372	51.8771196897	59.1694344585	70.1992392392	57.0277449534
900.0	29.5236649329	52.0358353314	58.218419012	79.8783512457	57.1533050902
905.0	29.0342912583	53.8049739672	57.2968171707	74.8743152761	57.692854708
910.0	29.4446397637	53.2010852301	55.2687598463	71.9482538143	59.5937687144
915.0	29.8774547342	52.5058314243	57.7552881785	73.6973182322	57.0106599183
920.0	29.0684850732	53.2910052993	57.0777399029	75.9991386346	58.2230575845
925.0	29.7224272348	52.230313231	59.2418820069	73.4021601125	56.287786212
930.0	29.8557443712	53.0160032999	56.7563625199	78.3379569593	56.9788349068
935.0	29.5422848793	54.530622849	57.9350996356	74.7168852268	55.3923455738
940.0	29.6331490642	54.8186820346	57.6145590398	72.9762207016	55.3851540376
945.0	29.3257387972	54.1060386521	58.0169617407	65.2409390585	57.1240143509
950.0	29.6572161252	54.7548254764	57.7502363206	69.52137394	55.6242497054
955.0	29.2634285469	55.6262959529	57.1102439707	69.7893373625	56.0896047746
960.0	28.1995083959	56.2823750891	57.6172349473	71.7110041132	56.9128718744
965.0	28.7803977321	57.5518899466	56.7731054303	74.4725361402	54.9652062461
970.0	29.9981536546	56.4019356383	55.2263923612	77.2923676333	54.7895811497
975.0	29.3040125041	57.9202328074	55.3598325455	72.1841165251	55.0503752591
980.0	29.3395830096	57.5784237379	55.1698160207	74.0706578325	55.3035135747
985.0	29.3787078061	57.7319931825	56.3432838228	70.158773659	54.4066205943
990.0	29.0052596479	55.976209322	56.247626849	79.2269884137	56.0886191062
995.0	29.0834412519	56.1453984819	57.3548558417	76.3988381047	55.0492565488
1000.0	29.0908542342	55.7439483765	58.0659927411	78.6376838056	54.5720241331
1005.0	29.3873677691	55.749744189	58.0885542194	76.8474901589	54.1318931031
1010.0	29.0900426494	55.2182593469	59.0825947262	73.1785298772	54.7303581147
1015.0	29.3172809135	57.3814256677	57.357236046	74.7850269483	53.5049298556
1020.0	29.2319918895	56.329488353	56.814499562	78.5901649232	54.8352429655
1025.0	29.077970745	55.691785105	57.8613903855	78.0985248298	54.8880151144
1030.0	28.6808228022	56.5446683065	56.6643451945	78.0762302049	55.9090709713
1035.0	28.5495484046	57.1376358917	56.4331769849	83.5451740893	55.2397583353
1040.0	28.8117281075	57.1616863021	55.793205284	79.4354703304	55.6783050157
1045.0	29.4607438317	57.142901291	56.223475095	79.9616292141	53.9592897862
1050.0	29.4838991155	57.6464992104	55.730567946	79.9538029553	53.8537274222
1055.0	28.6998604339	58.1018753445	55.3474075589	83.0540062035	55.0012187412
1060.0	29.9381681811	58.8574312937	53.7392684711	77.6675827607	53.754982679
1065.0	29.6609772304	55.7720224886	54.8718192594	80.2775519748	56.1144645508
1070.0	29.7246736641	55.3191327135	56.7606389861	79.0784965622	54.8598917376
1075.0	29.5414100494	56.9719270779	57.3179475527	82.4842903281	52.7315172461
1080.0	29.7875443723	55.5480490672	56.5628004991	77.6960855105	54.8216303663
1085.0	29.4517171916	56.0294685592	56.2646954644	83.5390697333	54.6957971184
1090.0	29.9107394582	56.7743712448	53.9911202721	81.7180213477	55.2612034831
1095.0	28.7475514882	57.6479572489	54.9517104045	85.3738050464	55.4839504719
1100.0	29.9765389732	56.341453978	55.6979075777	79.2378870589	54.274413032
1105.0	29.4536855113	56.7260267214	54.6538021505	83.3984708525	55.4592453014
1110.0	29.9823770178	55.4842023659	55.0999915002	85.828104346	54.9991072747
1115.0	29.2485097423	55.3698149309	55.4235643177	86.6488105216	56.2079095574
1120.0	29.7387003004	55.5624022922	55.6187621725	79.7920271269	55.545010081
1125.0	29.8256771266	54.0987754681	56.2386175769	84.87540999	55.7684392092
1130.0	29.5570115576	55.225448047	55.8826976621	87.7434182043	55.212630618
1135.0	28.9440733688	55.5528104609	56.0477558098	88.991335263	55.837798687
1140.0	28.894575065	55.0325386578	57.4945982365	85.5878389955	55.4952955838
1145.0	29.6673178711	55.8403056283	55.8874433022	85.2753876487	54.6196772731
1150.0	29.0224360928	56.0819702807	56.5401187302	89.5291462739	54.6549640759
1155.0	29.1001094586	55.9600307572	56.8503875964	87.1774230263	54.5775418549
1160.0	29.9526994199	55.6496085391	54.9715098841	88.1268019005	54.7788157513
1165.0	29.48787463	55.7915263095	55.8355436081	91.3142396894	54.4701617043
1170.0	29.2729493888	54.8056429398	57.2876388214	93.8093930225	54.3294672865
1175.0	29.7286276526	55.1426699687	58.0847853682	83.6124131128	53.383463422
1180.0	29.2952555685	56.2341592771	57.0120627009	88.53262973	53.6320727393
1185.0	29.6113192673	56.2784917841	55.6164360241	92.4313171167	53.8217820097
1190.0	28.6589047281	57.0577012448	55.3466500895	88.3447244797	55.5988767724
1195.0	29.1607049811	57.2566885035	55.3447541235	88.121716219	54.4203185176
1200.0	29.6235965762	56.4908091527	55.565365908	84.8857522561	54.3854784426
1205.0	29.0273100808	56.5818285668	56.5055908933	86.2686304018	54.5026250369
1210.0	29.2102805431	56.4912630291	56.4349097351	87.0978463855	54.2078329964
1215.0	29.0802208563	55.7564660365	56.0405958701	84.6199538894	55.8054321091
1220.0	28.9478998696	55.3264745663	55.8858384755	83.9236132388	56.7090318174
1225.0	28.604529731	56.4848344783	56.3586405012	80.0495551342	56.1992743325
1230.0	28.6145974252	55.0049520594	57.4371500829	83.9487774285	56.2983848938
1235.0	28.3879584128	57.1890222187	56.8094659227	89.4073000844	54.5866787548
1240.0	28.8512901585	55.6625552007	57.3859155007	87.6188882718	54.8465294112
1245.0	28.0541398621	54.6725616403	56.7243062612	94.1319661706	57.3749546951
1250.0	28.6452093609	54.446809031	55.636490277	95.1592289019	57.2949112399
1255.0	29.5577573319	54.6132428895	56.3295009244	83.9050033957	55.8050428418
1260.0	29.0297966661	54.9729701561	55.4537442439	83.5602820325	57.3240004396
1265.0	28.8606626085	56.5663851122	55.7687639933	80.7199759305	56.0692859843
1270.0	28.9293735419	57.1896842165	54.8930466819	85.4371004172	55.6249425719
1275.0	29.2838953286	54.9216218208	56.3952635255	86.8637513109	55.6893181099
1280.0	29.4741595835	55.1370886278	54.5819772456	85.2926758414	56.8824146208
1285.0	28.812907913	55.8028127419	55.9176141243	90.8283220751	55.7835650836
1290.0	28.4890548052	55.8083259727	55.7778690552	88.8064877199	56.7537522647
1295.0	28.491678799	55.0658575207	57.1883724693	90.3548970003	56.0666594065
1300.0	28.9679866919	55.3423800799	56.856954804	85.5695688074	55.6143266292
1305.0	29.5698000218	55.3514873369	56.4298115511	81.2438450443	55.2185294782
1310.0	29.2715524159	54.4550985673	58.2566920954	87.0578295419	54.4858260175
1315.0	28.9371076962	54.465528514	56.2299102595	90.9580466466	56.578414302
1320.0	28.5914094549	54.6631103818	57.0116879469	87.6897657812	56.6954158832
1325.0	28.9988521057	54.8412198675	55.8529913828	85.9111536625	56.9232102333
1330.0	29.1835886336	55.6914540537	56.2736984978	82.4613018949	55.6697695272
1335.0	28.3251618717	55.9206158681	56.109602313	81.4875975343	57.4025795844
1340.0	28.1591645241	55.9736710455	56.5497092982	80.20196555	57.4140223955
1345.0	28.282035016	54.5927052988	57.3508847981	86.2267192845	57.225648894
1350.0	28.5496337732	55.6021114198	57.3760093071	86.37696872	55.6434410046
1355.0	28.6414058935	54.4129845451	56.4850633879	92.8305760055	56.8054626534
1360.0	28.9831762231	54.5264652121	57.3109155156	94.0946845456	55.138733625
1365.0	28.6654074619	54.9207884055	57.7104365953	85.8132535352	55.8486359266
1370.0	27.6960923998	55.3674972742	59.2610279714	85.9637147092	55.9298412044
1375.0	27.5404165503	55.0344338201	58.9574638491	90.59785903	56.3841191824
1380.0	27.3042555616	56.9503332206	57.6023664637	89.5813161856	56.2617592282
1385.0	27.453416089	56.8823224572	58.6703190044	87.2611708705	55.302312189
1390.0	27.5301674912	55.2642350921	58.7411904921	90.9301009253	56.3362738065
1395.0	27.7897169051	54.9251854828	58.5972333694	87.3860483658	56.6400766962
1400.0	28.0571511612	54.3106892807	58.2710843236	88.6907611632	56.8828601999
1405.0	28.4574969915	54.6013344246	58.6217451204	90.3871999198	55.3061977505
1410.0	27.9336774579	55.6713609386	58.7031396685	86.1083785106	55.6384872934
1415.0	26.7995735973	55.4551370704	59.5070373561	84.9496605156	57.5153693133
1420.0	26.9480007257	55.7748671582	59.918003901	82.2208720712	56.8017709048
1425.0	26.7116733755	56.4340783565	58.9754925694	82.0920433188	57.4762942618
1430.0	27.2669367169	55.7144951844	58.2676007632	86.78974116	57.2527377791
1435.0	27.2463615007	55.2817142233	59.4109885581	88.8144646341	56.4951506256
1440.0	26.9387506082	57.326438972	58.6059634879	80.4873942731	56.6228243046
1445.0	27.557168739	57.0753468963	58.4035790262	77.6403314197	56.1039735588
1450.0	27.9621330866	57.9677877074	58.5285104233	75.9821925273	54.4548953101
1455.0	26.9062852851	55.5844596132	60.3635586934	73.4931628631	57.5473682919
1460.0	27.7035497714	57.833044606	58.6916650417	78.1355055017	54.7446616264
1465.0	27.8273426925	57.2742879434	56.38971871	79.1918640764	57.0219872501
1470.0	27.7265946949	58.1084542211	57.8061343401	74.9036756409	55.5433443841
1475.0	28.044030836	56.5811549094	56.7679971989	78.3538105031	57.0250749503
1480.0	27.9259176824	57.4188960057	57.7215556781	79.6556293416	55.4352345953
1485.0	28.3769651938	56.7426188632	57.8324996519	75.6917111448	55.5059315155
1490.0	28.7725227755	57.1602668265	58.1123791199	78.9574264728	53.7187051341
1495.0	29.3118873451	57.0240908287	58.3327424482	76.144111185	52.8592066772
1500.0	29.2000529514	56.3266570916	57.8647193656	76.4407428037	54.1718670616
1505.0	29.1025277909	56.7790913723	57.3885413992	73.7241744918	54.614652972
1510.0	28.1652319695	57.2030438368	59.5678276095	75.689400355	53.9073773498
1515.0	28.6830172665	56.4895165852	58.2526088214	74.4895206229	54.8890226901
1520.0	28.6547286723	56.1329979907	58.5221663655	73.2183681901	55.1866388889
1525.0	28.715229605	54.4555978311	60.0192420221	76.4697839048	55.0705116444
1530.0	28.6533258711	55.2011485	58.9454831962	75.3199811074	55.5302236832
1535.0	29.2336100879	55.2380810954	60.0030782141	71.7562659928	53.737177695
1540.0	28.8196348708	55.9735633605	58.9592390063	81.9672532227	53.7479329264
1545.0	29.0514749227	55.0667211551	58.5076228718	81.5736118149	54.6369543235
1550.0	29.1802174168	55.2053519202	57.7454139879	84.6447785754	54.619693827
1555.0	29.9355346054	55.1971576031	57.5446597794	86.8493054124	53.0774834675
1560.0	29.220302888	56.9012433146	56.2325727247	83.8116792237	54.2885688793
1565.0	28.4802180335	57.2273317413	56.6703769133	88.8623784593	54.5435698579
1570.0	28.8726885185	56.0849381918	56.8503525972	87.766248738	54.8486640035
1575.0	30.0574493082	54.0848444631	57.551128064	86.4767731896	53.9774593544
1580.0	29.3259925365	56.5011803944	58.4399189938	85.1904420711	52.3527713807
1585.0	29.8066023492	56.7986382989	56.8465613571	78.4460483484	53.2025045808
1590.0	29.4610610034	56.3363880082	57.7518797145	73.9300989007	53.9926443566
1595.0	29.5925694484	55.9316001809	57.9499074578	77.4892759746	53.600351367
1600.0	28.9821645033	56.8225246129	58.2947812004	81.6004131699	53.2086895388
1605.0	28.8446553668	56.2535102494	58.4218536902	78.4681065089	54.2515369909
1610.0	29.4105761436	55.0593729982	57.4623834994	77.6412656654	55.2600622616
1615.0	29.7088807672	55.2339481745	58.1347704751	79.6051982291	53.6873726849
1620.0	29.9091599961	54.8851514671	58.1682631402	74.5219809695	54.1137898587
1625.0	28.9983598561	55.7181022009	59.1649355235	76.619068726	53.9956614579
1630.0	28.3457185903	56.2172298815	59.1909881915	85.0132274637	53.9390462949
1635.0	28.5736150175	54.9207244791	58.3159930055	88.0229199363	55.2662325719
1640.0	28.8628387354	56.0023499684	58.3524175077	80.7183149686	54.3039161552
1645.0	28.6026783242	57.1573026614	58.3075670474	83.9427175586	53.3872202211
1650.0	28.3495574246	55.9934855071	58.281331921	87.836263161	54.6914458275
1655.0	28.3430423722	57.4949313352	58.699469876	80.2755599619	53.5828498615
1660.0	27.9885302531	57.5913965419	59.1212537294	79.2502599611	53.9182861685
1665.0	27.7206262434	57.6835899057	58.4719128703	81.019131945	54.7693276827
1670.0	28.2784032124	57.9300476132	58.1073856522	80.3801938054	53.7993169527
1675.0	28.9863748283	56.6494478629	57.8562007661	77.5714143453	54.1709763111
1680.0	28.5509073004	56.2155719644	57.9728687876	81.5585698768	54.9720761237
1685.0	27.9579251694	57.6208479758	57.6820521593	84.3380663883	54.7366164378
1690.0	28.7753546949	57.1212783377	57.2070339033	86.1140560099	53.8511575408
1695.0	29.1961075277	56.3458959722	56.8968457411	86.5454481313	54.0210613621
1700.0	28.9705245582	57.0328479101	56.3020458446	89.7073402261	54.004370229
1705.0	29.0766602689	57.6310398737	55.9847676767	84.7195560694	53.9782273437
1710.0	28.0740620823	57.7350883958	57.2147353781	85.1107123162	54.7333430197
1715.0	28.9628062571	56.0148515035	56.6867870164	84.6736829818	55.1949920804
1720.0	28.5570863436	56.8241357987	59.0247734725	80.1687609134	53.5433861417
1725.0	28.2650546954	56.8974547006	58.6215685968	76.3210410016	54.8018348939
1730.0	28.5721125973	58.2006876256	58.0130564227	77.2250808684	53.3417051211
1735.0	28.4412253172	58.468670176	56.7866650111	82.817299863	53.8800610215
1740.0	29.1584227814	57.1591381256	58.4452955979	73.7802187502	53.1661077233
1745.0	28.7655271898	57.8335690168	58.0976308279	78.5339715	53.1150379823
1750.0	28.929788883	57.166277418	57.0486030316	79.9884722128	54.2524137567
1755.0	28.6900073614	58.0233696446	57.5919599711	75.9091820289	53.7937238667
1760.0	28.8067152678	57.4655270126	55.8638347842	88.0872461771	54.4557534694
1765.0	29.2379277968	57.763512768	55.1139855544	88.8576725693	53.8931476104
1770.0	29.1247805657	57.8624148783	55.9940192498	77.4511235675	54.369201077
1775.0	29.5687891384	58.3275054216	55.7250480665	71.104641729	53.8927734022
1780.0	29.158374178	58.0886166068	56.9858221214	73.7020293706	53.558124509
