# Degree	Number_of_Sterols
35.0	0.000302916666667
35.1	0.000288333333333
35.2	0.00029125
35.3	0.000275833333333
35.4	0.000272916666667
35.5	0.00028375
35.6	0.000262916666667
35.7	0.000272083333333
35.8	0.000266666666667
35.9	0.000257083333333
36.0	0.000232083333333
36.1	0.000247916666667
36.2	0.00024375
36.3	0.000233333333333
36.4	0.000246666666667
36.5	0.000225
36.6	0.000223333333333
36.7	0.0002175
36.8	0.000199166666667
36.9	0.0002225
37.0	0.0002
37.1	0.000195833333333
37.2	0.000194583333333
37.3	0.000198333333333
37.4	0.000199166666667
37.5	0.0001875
37.6	0.000175833333333
37.7	0.000186666666667
37.8	0.000175
37.9	0.00018
38.0	0.00017
38.1	0.000167083333333
38.2	0.00016
38.3	0.000162083333333
38.4	0.000148333333333
38.5	0.000145
38.6	0.000147083333333
38.7	0.000145
38.8	0.000145
38.9	0.000152083333333
39.0	0.000125416666667
39.1	0.000135416666667
39.2	0.00014375
39.3	0.000123333333333
39.4	0.000114583333333
39.5	0.000132916666667
39.6	0.00011875
39.7	0.000132083333333
39.8	0.00011125
39.9	0.000114166666667
40.0	0.000104583333333
40.1	9.79166666667e-05
40.2	0.00012125
40.3	0.000104166666667
40.4	9.33333333333e-05
40.5	0.00010375
40.6	9.625e-05
40.7	8.91666666667e-05
40.8	9.70833333333e-05
40.9	8.04166666667e-05
41.0	0.000104583333333
41.1	0.0001
41.2	7.91666666667e-05
41.3	8.83333333333e-05
41.4	8.54166666667e-05
41.5	7.08333333333e-05
41.6	8.875e-05
41.7	7.45833333333e-05
41.8	8.08333333333e-05
41.9	7.20833333333e-05
42.0	7.20833333333e-05
42.1	7.58333333333e-05
42.2	7.375e-05
42.3	7.375e-05
42.4	6.5e-05
42.5	6.95833333333e-05
42.6	6.54166666667e-05
42.7	7.20833333333e-05
42.8	5.66666666667e-05
42.9	6.125e-05
43.0	6.125e-05
43.1	5.625e-05
43.2	5.79166666667e-05
43.3	6.04166666667e-05
43.4	5.375e-05
43.5	5.16666666667e-05
43.6	5.5e-05
43.7	4.29166666667e-05
43.8	5.45833333333e-05
43.9	5.125e-05
44.0	5.29166666667e-05
44.1	4.79166666667e-05
44.2	3.70833333333e-05
44.3	4.33333333333e-05
44.4	4.16666666667e-05
44.5	3.58333333333e-05
44.6	3.125e-05
44.7	4.20833333333e-05
44.8	3.79166666667e-05
44.9	3.29166666667e-05
45.0	3.125e-05
45.1	3.08333333333e-05
45.2	3.04166666667e-05
45.3	3.41666666667e-05
45.4	2.91666666667e-05
45.5	3e-05
45.6	3.125e-05
45.7	3.66666666667e-05
45.8	3.04166666667e-05
45.9	3.04166666667e-05
46.0	2.875e-05
46.1	2.375e-05
46.2	2.83333333333e-05
46.3	2.83333333333e-05
46.4	2.5e-05
46.5	2.66666666667e-05
46.6	2.5e-05
46.7	2.25e-05
46.8	2.95833333333e-05
46.9	1.91666666667e-05
47.0	3e-05
47.1	2.5e-05
47.2	2.29166666667e-05
47.3	2e-05
47.4	2.08333333333e-05
47.5	2.45833333333e-05
47.6	1.45833333333e-05
47.7	1.04166666667e-05
47.8	1.95833333333e-05
47.9	1.83333333333e-05
48.0	1.95833333333e-05
48.1	1.45833333333e-05
48.2	1.91666666667e-05
48.3	2.04166666667e-05
48.4	1.70833333333e-05
48.5	1.54166666667e-05
48.6	1.5e-05
48.7	1.70833333333e-05
48.8	1.79166666667e-05
48.9	1.29166666667e-05
49.0	1.625e-05
49.1	1.16666666667e-05
49.2	9.16666666667e-06
49.3	1.375e-05
49.4	7.91666666667e-06
49.5	1.29166666667e-05
49.6	1.25e-05
49.7	1.33333333333e-05
49.8	1.25e-05
49.9	1.25e-05
50.0	1e-05
50.1	1.33333333333e-05
50.2	7.91666666667e-06
50.3	1e-05
50.4	1.125e-05
50.5	1.20833333333e-05
50.6	7.91666666667e-06
50.7	1.04166666667e-05
50.8	7.91666666667e-06
50.9	1.04166666667e-05
51.0	1.08333333333e-05
51.1	1.04166666667e-05
51.2	1.16666666667e-05
51.3	8.33333333333e-06
51.4	9.16666666667e-06
51.5	1.04166666667e-05
51.6	7.5e-06
51.7	8.33333333333e-06
51.8	9.58333333333e-06
51.9	4.16666666667e-06
52.0	6.66666666667e-06
52.1	5.41666666667e-06
52.2	5.41666666667e-06
52.3	5.41666666667e-06
52.4	3.75e-06
52.5	6.66666666667e-06
52.6	8.75e-06
52.7	3.33333333333e-06
52.8	6.25e-06
52.9	5e-06
53.0	7.08333333333e-06
53.1	5.83333333333e-06
